GEOID,GEO,NAME,DATE,POSITIVE,POS_NEW,POS_7DAYAVG,NEGATIVE,NEG_NEW,NEG_7DAYAVG,DEATHS,DTH_NEW,DTH_7DAYAVG,TEST_NEW,TEST_7DAYAVG,HOSP_YES,HOSP_NO,HOSP_UNK,POS_FEM,POS_MALE,POS_OTH,POS_0_9,POS_10_19,POS_20_29,POS_30_39,POS_40_49,POS_50_59,POS_60_69,POS_70_79,POS_80_89,POS_90,DTHS_FEM,DTHS_MALE,DTHS_OTH,DTHS_0_9,DTHS_10_19,DTHS_20_29,DTHS_30_39,DTHS_40_49,DTHS_50_59,DTHS_60_69,DTHS_70_79,DTHS_80_89,DTHS_90,POS_AIAN,POS_ASN,POS_BLK,POS_WHT,POS_MLTOTH,POS_UNK,POS_E_HSP,POS_E_NHSP,POS_E_UNK,DTH_AIAN,DTH_ASN,DTH_BLK,DTH_WHT,DTH_MLTOTH,DTH_UNK,DTH_E_HSP,DTH_E_NHSP,DTH_E_UNK,POS_HC_Y,POS_HC_N,POS_HC_UNK,IP_Y_0_9,IP_Y_10_19,IP_Y_20_29,IP_Y_30_39,IP_Y_40_49,IP_Y_50_59,IP_Y_60_69,IP_Y_70_79,IP_Y_80_89,IP_Y_90,IP_N_0_9,IP_N_10_19,IP_N_20_29,IP_N_30_39,IP_N_40_49,IP_N_50_59,IP_N_60_69,IP_N_70_79,IP_N_80_89,IP_N_90,IP_U_0_9,IP_U_10_19,IP_U_20_29,IP_U_30_39,IP_U_40_49,IP_U_50_59,IP_U_60_69,IP_U_70_79,IP_U_80_89,IP_U_90,IC_YES,IC_Y_0_9,IC_Y_10_19,IC_Y_20_29,IC_Y_30_39,IC_Y_40_49,IC_Y_50_59,IC_Y_60_69,IC_Y_70_79,IC_Y_80_89,IC_Y_90,OBJECTID
55,State,WI,2020/03/20 19:00:00+00,206,51,34.8,3455,1263,628.4,3,3,0.6,1314,663.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68683
55,State,WI,2020/03/21 19:00:00+00,281,75,41.5,4628,1173,719.17,4,1,0.67,1248,760.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68756
55,State,WI,2020/03/22 19:00:00+00,381,100,49.86,6230,1602,845.29,4,0,0.57,1702,895.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68829
55,State,WI,2020/03/23 19:00:00+00,416,35,52.71,7050,820,935.14,5,1,0.71,855,987.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68902
55,State,WI,2020/03/24 19:00:00+00,457,41,55,8237,1187,1028.43,5,0,0.71,1228,1083.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68975
55,State,WI,2020/03/25 19:00:00+00,585,128,68.43,10089,1852,1216,6,1,0.86,1980,1284.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69048
55,State,WI,2020/03/26 19:00:00+00,707,122,78.86,11583,1494,1341.57,8,2,1.14,1616,1420.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69121
55,State,WI,2020/03/27 19:00:00+00,842,135,90.86,13140,1557,1383.57,13,5,1.43,1692,1474.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69194
55,State,WI,2020/03/28 19:00:00+00,989,147,101.14,15232,2092,1514.86,13,0,1.29,2239,1616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69267
55,State,WI,2020/03/29 19:00:00+00,1112,123,104.43,16550,1318,1474.29,13,0,1.29,1441,1578.71,,,,601,511,,4,14,148,169,186,203,220,111,46,11,5,8,,0,0,0,0,0,4,3,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69340
55,State,WI,2020/03/30 19:00:00+00,1221,109,115,15856,-694,1258,14,1,1.29,-585,1373,283,670,268,652,569,,4,16,161,179,198,224,247,126,53,13,5,9,,0,0,0,0,1,4,3,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69413
55,State,WI,2020/03/31 19:00:00+00,1351,130,127.71,17375,1519,1305.43,16,2,1.57,1649,1433.14,337,750,264,713,638,,5,16,171,193,216,251,274,142,66,17,7,9,,0,0,0,0,1,4,3,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69486
55,State,WI,2020/04/01 19:00:00+00,1550,199,137.86,18819,1444,1247.14,24,8,2.57,1643,1385,398,825,327,809,741,,7,16,189,213,255,295,310,165,77,23,10,14,,0,0,0,0,1,6,5,6,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69559
55,State,WI,2020/04/02 19:00:00+00,1730,180,146.14,20317,1498,1247.71,31,7,3.29,1678,1393.86,461,913,356,908,822,,6,18,207,240,279,335,341,192,86,26,13,18,,0,0,0,1,1,6,5,9,7,2,,,,,,,,,,,,,,,,,,,,,,2,1,9,30,54,86,115,99,52,13,4,14,170,166,162,169,155,55,13,5,0,3,28,44,63,80,71,38,21,8,126,0,0,1,10,13,23,37,26,14,2,69632
55,State,WI,2020/04/03 19:00:00+00,1916,186,153.43,22377,2060,1319.57,37,6,3.43,2246,1473,487,942,487,1005,911,,6,19,225,268,313,371,374,213,99,28,16,21,,0,0,0,1,1,6,5,12,9,3,,,,,,,,,,,,,,,,,,,,,,2,1,10,31,55,84,127,104,58,15,4,13,164,170,170,183,161,53,19,5,0,5,51,67,88,104,86,56,22,8,147,0,0,2,11,14,25,46,30,16,3,69705
55,State,WI,2020/04/04 19:00:00+00,2112,196,160.43,23859,1482,1232.43,56,19,6.14,1678,1392.86,588,1105,419,1117,995,,6,23,249,293,350,404,408,233,111,35,24,32,,0,0,0,2,1,8,9,16,14,6,,,,,,,,,,,,,,,,,,,,,,2,1,12,40,65,100,153,125,74,16,4,17,189,201,208,213,183,68,16,6,0,5,48,52,77,91,72,40,21,13,164,0,0,2,12,16,27,54,32,18,3,69778
55,State,WI,2020/04/05 19:00:00+00,2267,155,165,25169,1310,1231.29,68,12,7.86,1465,1396.29,624,1164,479,1201,1066,,8,27,261,317,378,438,428,253,121,36,27,41,,0,0,0,2,1,10,10,22,16,7,,,,,,,,,,,,,,,,,,,,,,2,1,12,42,69,106,161,136,78,17,4,19,197,218,218,226,188,69,19,6,2,7,52,57,91,106,79,48,24,13,175,0,0,2,12,16,28,59,36,19,3,69851
55,State,WI,2020/04/06 19:00:00+00,2440,173,174.14,26574,1405,1531.14,77,9,9,1578,1705.29,668,1203,569,1288,1152,,8,28,275,339,409,474,457,277,135,38,28,49,,0,0,0,2,1,11,11,25,18,9,,,,,,,,,,,,,,,,,,,,,,2,1,14,44,75,116,165,146,86,19,4,20,201,226,228,236,196,69,18,5,2,7,60,69,106,122,96,62,31,14,186,0,0,3,12,17,32,62,37,20,3,69924
55,State,WI,2020/04/07 19:00:00+00,2578,138,175.29,28512,1938,1591,92,15,10.86,2076,1766.29,745,1304,529,1366,1212,,10,29,288,355,433,495,486,298,143,41,36,56,,0,0,0,2,2,11,15,32,20,10,,,,,,,,,,,,,,,,,,,,,,2,1,19,52,82,131,184,156,98,20,7,21,213,237,260,255,209,78,19,5,1,7,56,66,91,109,93,64,26,16,200,0,0,3,12,20,35,65,41,21,3,69997
55,State,WI,2020/04/08 19:00:00+00,2756,178,172.29,30115,1603,1613.71,99,7,10.71,1781,1786,790,1389,577,1463,1293,,12,33,310,382,455,539,515,313,153,44,38,61,,0,0,0,2,2,11,16,35,23,10,22,55,741,1342,47,549,256,1834,666,1,4,42,43,0,9,3,83,13,,,,3,2,20,53,88,141,193,166,103,21,7,23,232,253,277,275,215,82,19,6,2,8,58,76,90,123,107,65,31,17,218,0,0,3,14,21,38,67,49,23,3,70070
55,State,WI,2020/04/09 19:00:00+00,2885,129,165,31424,1309,1586.71,111,12,11.43,1438,1751.71,843,1468,574,1532,1353,,12,33,326,401,468,562,537,331,164,51,42,69,,0,0,0,3,2,12,17,39,26,12,25,64,772,1430,54,540,282,1959,644,1,4,49,56,0,1,3,105,3,,,,3,2,24,57,91,153,203,176,110,24,8,24,242,274,291,287,229,85,22,6,1,7,60,70,86,122,105,70,32,21,230,0,0,3,14,21,42,69,54,24,3,70143
55,State,WI,2020/04/10 19:00:00+00,3068,183,164.57,33225,1801,1549.71,128,17,13,1984,1714.29,904,1561,603,1622,1446,,13,36,343,433,497,594,566,351,178,57,49,79,,0,0,0,3,2,15,24,42,27,15,28,71,812,1535,60,562,313,2085,670,1,4,56,65,0,2,3,122,3,,,,3,2,25,60,95,166,217,190,120,26,8,25,255,299,303,299,245,89,29,9,2,9,63,74,99,129,104,72,29,22,247,0,0,4,14,23,45,73,56,27,5,70216
55,State,WI,2020/04/11 19:00:00+00,3213,145,157.29,34680,1455,1545.86,137,9,11.57,1600,1703.14,950,1659,604,1704,1509,,14,38,354,449,528,623,587,369,189,62,54,83,,0,0,0,3,4,15,25,42,30,18,28,76,845,1615,66,583,333,2194,686,1,4,60,71,0,1,4,131,2,,,,4,3,28,63,102,171,228,194,127,30,8,26,267,310,325,328,257,94,31,13,2,9,59,76,101,124,102,81,31,19,257,0,0,4,14,23,47,75,58,29,7,70289
55,State,WI,2020/04/12 19:00:00+00,3341,128,153.43,35916,1236,1535.29,144,7,10.86,1364,1688.71,974,1735,632,1778,1563,,14,40,372,465,539,656,605,384,200,66,57,87,,0,0,0,3,4,15,25,45,33,19,28,81,857,1680,74,621,361,2262,718,1,4,61,77,0,1,4,138,2,,,,4,3,27,64,102,177,230,204,131,32,8,27,284,318,334,350,270,96,33,15,2,10,61,83,103,129,105,84,36,19,261,0,0,3,14,23,48,76,61,29,7,72007
55,State,WI,2020/04/13 19:00:00+00,3428,87,141.14,36769,853,1456.43,154,10,11,940,1597.57,993,1770,665,1828,1600,,14,41,384,479,553,671,618,390,209,69,61,93,,0,0,0,4,5,16,27,48,34,20,30,85,862,1726,77,648,371,2307,750,2,4,64,83,0,1,7,145,2,553,1628,1247,4,3,28,66,105,177,233,208,137,32,8,27,289,324,341,357,275,97,36,16,2,11,67,89,107,137,110,85,36,21,264,0,0,3,14,23,48,77,61,31,7,73239
55,State,WI,2020/04/14 19:00:00+00,3555,127,139.57,37997,1228,1355,170,16,11.14,1355,1494.57,1049,1841,665,1897,1658,,14,41,404,494,568,700,633,403,222,76,67,103,,0,0,0,4,5,16,34,51,39,21,32,88,895,1806,85,649,402,2414,739,2,4,69,93,0,2,7,160,3,568,1684,1303,4,3,34,70,111,188,242,220,144,33,8,27,303,336,356,370,284,99,39,19,2,11,67,88,101,142,107,84,39,24,283,0,0,4,15,25,50,82,65,34,8,75951
55,State,WI,2020/04/15 19:00:00+00,3721,166,137.86,39326,1329,1315.86,182,12,11.86,1495,1453.71,1091,1920,710,1991,1730,,15,44,424,526,595,734,656,418,231,78,72,110,,0,0,0,4,5,18,35,56,41,23,34,90,916,1881,98,702,443,2490,788,2,4,71,104,0,1,9,171,2,646,2035,1040,4,3,35,75,115,198,245,234,148,34,8,29,314,350,372,384,292,106,44,21,3,12,75,101,108,152,119,78,39,23,290,0,0,4,17,27,51,83,65,35,8,76189
55,State,WI,2020/04/16 19:00:00+00,3875,154,141.43,40974,1648,1364.29,197,15,12.29,1802,1505.71,1121,2010,744,2070,1805,,16,47,443,553,617,760,676,424,248,91,79,118,,0,0,0,4,6,20,38,59,44,26,34,95,965,1987,113,681,501,2612,762,2,5,76,112,0,2,10,184,3,669,2135,1071,4,3,35,76,117,202,254,243,151,36,9,32,327,365,389,407,300,110,45,26,3,12,81,112,111,151,122,71,52,29,299,0,0,4,17,28,52,87,68,35,8,77664
55,State,WI,2020/04/17 19:00:00+00,4045,170,139.57,42365,1391,1305.71,205,8,11,1561,1445.29,1153,2113,779,2167,1878,,16,51,464,585,655,794,695,435,254,96,84,121,,0,0,0,4,6,20,41,61,47,26,34,108,984,2081,132,706,556,2697,792,2,5,77,118,0,3,11,190,4,700,2407,938,4,3,35,76,122,208,259,252,156,38,10,34,340,389,417,425,310,111,47,30,2,14,89,120,116,161,126,72,51,28,306,0,0,4,17,30,55,89,68,35,8,79759
55,State,WI,2020/04/18 19:00:00+00,4199,154,140.86,43962,1597,1326,211,6,10.57,1751,1466.86,1176,2220,803,2251,1948,,17,56,481,613,679,823,710,455,263,102,87,124,,0,0,0,4,6,20,41,65,47,28,34,115,1004,2165,143,738,595,2767,837,2,5,77,124,0,3,11,196,4,731,2503,965,4,3,35,79,123,213,264,257,159,39,11,37,355,414,436,450,319,118,48,32,2,16,91,120,120,160,127,80,56,31,307,0,0,4,17,30,55,89,68,36,8,80614
55,State,WI,2020/04/19 19:00:00+00,4346,147,143.57,45323,1361,1343.86,220,9,10.86,1508,1487.43,1190,2264,892,2326,2020,,18,66,514,636,702,846,722,462,274,106,91,129,,0,0,2,4,6,20,42,67,48,31,37,116,1025,2214,145,809,628,2819,899,2,5,80,132,0,1,11,207,2,742,2508,1096,4,3,35,82,124,216,266,261,160,39,12,43,362,421,446,459,319,118,51,33,2,20,117,133,132,171,137,83,63,34,307,0,0,4,17,30,55,89,68,36,8,82089
55,State,WI,2020/04/20 19:00:00+00,4499,153,153,46603,1280,1404.86,230,10,10.86,1433,1557.86,1211,2394,894,2397,2102,,20,74,550,666,726,866,737,470,282,108,98,132,,0,0,2,4,7,20,43,67,52,35,39,124,1048,2272,172,844,690,2893,916,2,5,81,137,0,5,12,212,6,764,2614,1121,4,3,37,84,126,218,269,266,163,41,14,49,400,447,466,474,331,120,58,35,2,22,113,135,134,174,137,84,61,32,315,0,0,4,18,31,59,90,68,36,9,83703
55,State,WI,2020/04/21 19:00:00+00,4620,121,152.14,47841,1238,1406.29,242,12,10.29,1359,1558.43,1252,2517,851,2449,2171,,21,77,580,688,744,892,743,475,288,112,101,141,,0,0,2,4,8,21,43,72,55,37,41,125,1125,2386,177,766,739,3053,828,3,5,82,146,0,6,14,222,6,782,2713,1125,4,3,41,84,128,227,274,273,169,49,14,52,423,471,483,497,344,133,61,39,3,22,116,133,133,168,125,69,58,24,324,0,0,5,18,32,63,89,70,35,12,85039
55,State,WI,2020/04/22 19:00:00+00,4845,225,160.57,49502,1661,1453.71,246,4,9.14,1886,1614.29,1302,2685,858,2558,2287,,28,89,628,726,789,925,770,481,292,117,104,142,,0,0,2,4,8,21,43,73,56,39,44,135,1198,2526,212,730,842,3226,777,3,5,82,151,0,5,15,225,6,809,2819,1217,4,3,43,86,134,236,290,283,172,51,21,63,461,499,517,521,362,136,64,41,3,23,124,141,138,168,118,62,56,25,339,0,0,5,18,34,65,98,72,35,12,87511
55,State,WI,2020/04/23 19:00:00+00,5052,207,168.14,51456,1954,1497.43,257,11,8.57,2161,1665.57,1318,2822,912,2650,2402,,32,105,670,771,820,960,792,487,296,119,107,150,,0,0,2,4,9,22,44,78,58,40,46,143,1264,2665,232,702,956,3359,737,3,5,85,157,1,6,15,234,8,835,2937,1280,4,6,44,85,135,239,295,283,175,52,22,69,484,529,545,548,379,140,65,41,6,30,142,157,140,173,118,64,56,26,342,0,0,5,18,34,65,99,73,36,12,87989
55,State,WI,2020/04/24 19:00:00+00,5356,304,187.29,54573,3117,1744,262,5,8.14,3421,1931.29,1353,3053,950,2810,2546,,39,114,732,826,892,1016,813,497,307,120,108,154,,0,0,2,4,10,22,45,80,58,41,48,151,1296,2795,293,773,1120,3454,782,3,5,87,160,2,5,16,239,7,857,3109,1390,4,7,48,85,139,245,300,287,181,57,29,78,531,580,607,585,391,146,65,41,6,29,153,161,146,186,122,64,61,22,346,0,0,6,19,34,66,100,73,36,12,89464
55,State,WI,2020/06/05 19:00:00+00,20249,357,363.14,303332,11965,9963.43,633,7,9.29,12322,10326.57,2791,11323,6135,10246,9943,60,572,1380,3633,3732,3388,3059,2179,1174,755,377,282,351,0,0,0,6,8,18,51,103,163,159,125,215,755,3882,10511,2644,2242,6821,10952,2476,9,17,154,432,7,14,65,551,17,2016,11309,6924,17,36,137,212,326,486,599,510,340,128,325,811,2283,2243,2031,1762,1089,413,234,132,230,533,1213,1277,1031,811,491,251,181,117,625,1,3,20,33,74,112,175,120,62,25,89563
55,State,WI,2020/06/06 19:00:00+00,20571,322,334.43,314802,11470,10270.57,645,12,8.14,11792,10605,2832,11563,6176,10424,10088,59,589,1419,3726,3785,3423,3092,2203,1191,757,386,286,359,0,0,0,6,8,19,52,105,167,163,125,218,770,3947,10685,2664,2287,6906,11172,2493,9,17,161,440,7,11,67,564,14,2045,11569,6957,16,37,140,215,337,495,606,518,339,129,338,837,2353,2289,2057,1786,1109,420,239,135,235,545,1233,1281,1029,811,488,253,179,122,636,1,3,20,33,78,115,176,122,63,25,91582
55,State,WI,2020/06/07 19:00:00+00,20835,264,347.43,325867,11065,10823.43,647,2,7.86,11329,11170.86,2848,11675,6312,10568,10205,62,610,1449,3795,3823,3454,3123,2226,1200,762,393,286,361,0,0,0,6,8,19,53,105,168,163,125,220,783,3976,10820,2700,2336,6981,11309,2545,9,17,161,441,8,11,68,564,15,2057,11662,7116,16,40,141,216,338,495,610,522,339,131,344,845,2393,2306,2067,1800,1117,425,241,137,250,564,1261,1301,1049,828,499,253,182,125,638,1,3,20,33,78,115,176,122,63,27,92105
55,State,WI,2020/06/08 19:00:00+00,21038,203,356.43,333253,7386,11379.71,646,-1,7.29,7589,11736.14,2860,11786,6392,10677,10298,63,618,1471,3847,3856,3493,3150,2239,1203,767,394,286,360,0,0,0,6,8,19,53,104,168,163,125,219,796,4020,10914,2743,2346,7041,11429,2568,9,17,161,440,8,11,67,564,15,2067,11745,7226,16,40,141,220,339,499,611,522,340,132,348,859,2425,2325,2083,1812,1127,430,240,137,254,572,1281,1311,1071,839,501,251,187,125,637,1,3,20,33,78,115,176,121,63,27,93601
55,State,WI,2020/06/09 19:00:00+00,21308,270,341.57,347210,13957,11923.86,661,15,7.71,14227,12265.43,2904,12071,6333,10806,10437,65,627,1495,3923,3883,3531,3186,2262,1223,779,399,295,366,0,0,0,6,8,20,53,108,173,166,127,220,811,4061,11099,2765,2352,7108,11637,2563,9,17,164,451,8,12,69,575,17,2087,12021,7200,18,40,147,223,344,505,619,529,346,133,358,888,2508,2370,2126,1852,1143,444,243,139,251,567,1268,1290,1061,829,500,250,190,127,649,2,3,20,34,79,118,177,125,63,28,94940
55,State,WI,2020/06/10 19:00:00+00,21593,285,313.29,357112,9902,11057.29,671,10,7.86,10187,11370.57,2943,12316,6334,10951,10580,62,643,1539,4008,3930,3559,3217,2274,1227,793,403,301,370,0,0,0,6,8,21,54,112,175,168,127,223,823,4101,11260,2799,2387,7179,11808,2606,9,18,166,458,8,12,70,585,16,2115,12242,7236,18,40,149,225,351,510,625,533,353,139,373,916,2575,2415,2156,1879,1162,451,251,138,252,583,1284,1290,1052,828,487,243,189,126,654,2,3,20,34,80,118,180,127,62,28,96938
55,State,WI,2020/06/11 19:00:00+00,21926,333,290.57,366054,8942,10669.57,682,11,8,9275,10960.14,2976,12566,6384,11138,10727,61,652,1567,4124,3986,3599,3252,2293,1241,805,407,308,374,0,0,0,6,8,22,55,115,178,169,129,226,841,4139,11478,2833,2409,7272,12026,2628,9,19,169,467,8,10,73,597,12,2131,12441,7354,18,44,151,227,353,515,630,540,359,139,384,951,2655,2455,2187,1909,1176,459,252,138,250,572,1318,1304,1059,828,487,242,194,130,660,1,2,21,34,82,119,181,129,63,28,98413
55,State,WI,2020/06/12 19:00:00+00,22246,320,285.29,377362,11308,10575.71,689,7,8,11628,10861,3003,12832,6411,11313,10872,61,672,1598,4196,4045,3645,3294,2322,1250,814,410,312,377,0,0,0,6,8,22,55,115,182,169,132,228,868,4186,11734,2827,2403,7379,12252,2615,9,19,169,474,7,11,75,603,11,2173,12683,7390,19,44,153,227,357,518,634,544,364,143,397,985,2721,2497,2230,1941,1195,465,257,144,256,569,1322,1321,1058,835,493,241,193,123,670,1,3,21,34,83,120,184,132,64,28,99365
55,State,WI,2020/06/13 19:00:00+00,22518,272,278.14,388399,11037,10513.86,691,2,6.57,11309,10792,3035,13057,6426,11465,10992,61,681,1622,4284,4095,3682,3318,2345,1256,822,413,313,378,0,0,0,6,8,22,56,115,183,169,132,229,883,4225,11913,2833,2435,7470,12436,2612,9,19,169,475,7,12,76,604,11,2193,12872,7453,20,45,154,231,361,525,639,545,371,144,405,1008,2791,2540,2255,1974,1208,469,259,148,256,569,1339,1324,1066,819,498,242,192,121,677,2,3,21,34,83,121,187,134,64,28,101907
55,State,WI,2020/06/14 19:00:00+00,22758,240,274.71,397366,8967,10214.14,692,1,6.43,9207,10488.86,3049,13173,6536,11596,11101,61,696,1647,4353,4145,3715,3342,2357,1264,823,416,314,378,0,0,0,6,8,22,56,115,184,169,132,231,893,4252,12029,2880,2473,7530,12561,2667,9,19,169,476,7,12,76,605,11,2209,12978,7571,20,46,155,233,362,526,642,547,373,145,412,1024,2828,2560,2268,1990,1213,472,259,147,264,577,1370,1352,1085,826,502,245,191,124,680,2,3,21,35,83,121,187,136,64,28,102702
55,State,WI,2020/05/29 19:00:00+00,17707,733,473,233588,12869,8697.86,568,18,10.29,13602,9170.86,2499,9665,5543,8990,8670,47,445,1137,3093,3224,2966,2746,1973,1079,699,345,248,320,0,0,0,6,8,16,49,91,146,144,108,197,657,3417,9185,2248,2003,5923,9662,2122,9,15,148,376,4,16,51,497,20,1821,9684,6202,14,33,121,178,292,436,539,462,308,116,244,634,1893,1911,1748,1568,980,365,209,113,187,470,1079,1135,926,742,454,252,182,116,567,1,3,20,29,68,103,156,110,55,22,108004
55,State,WI,2020/05/30 19:00:00+00,18230,523,479,242908,9320,9082.71,588,20,11.57,9843,9561.71,2563,9961,5706,9223,8952,55,463,1190,3180,3336,3060,2822,2013,1102,710,354,262,326,0,0,0,6,8,16,49,93,153,146,117,204,680,3509,9491,2309,2037,6113,9931,2186,9,16,148,394,7,14,55,513,20,1859,10002,6369,15,34,125,187,299,447,550,473,313,120,254,668,1957,1976,1791,1600,998,378,220,119,194,488,1098,1173,970,775,465,251,177,115,577,1,3,20,29,70,106,159,111,56,22,108810
55,State,WI,2020/05/31 19:00:00+00,18403,173,446.57,250103,7195,9128.14,592,4,11.71,7368,9574.71,2583,10088,5732,9327,9019,57,472,1211,3201,3369,3085,2846,2033,1112,717,357,265,327,0,0,0,6,8,16,49,93,155,147,118,204,681,3534,9565,2321,2098,6164,9999,2240,9,16,148,398,7,14,55,517,20,1871,10120,6412,14,34,127,189,299,451,557,475,315,122,264,684,1987,2003,1804,1616,1007,380,223,120,194,493,1087,1177,982,779,469,257,179,115,585,1,3,21,29,71,106,162,112,57,23,110285
55,State,WI,2020/06/01 19:00:00+00,18543,140,422.71,253595,3492,8602.29,595,3,11.57,3632,9025,2603,10177,5763,9400,9086,57,485,1217,3232,3394,3108,2859,2046,1118,722,362,267,328,0,0,0,6,8,16,50,93,155,148,119,207,686,3556,9638,2332,2124,6218,10060,2265,9,16,148,400,8,14,56,519,20,1877,10202,6464,14,34,128,191,302,455,559,479,318,123,268,693,2005,2016,1824,1628,1015,386,222,120,203,490,1099,1187,982,776,472,253,182,119,586,1,3,21,29,72,106,162,112,57,23,111948
55,State,WI,2020/07/07 19:00:00+00,32556,495,556.71,601012,12099,8781.86,805,9,3,12594,9338.57,3639,18898,10019,16673,15808,75,1085,2575,7873,5687,4909,4484,2939,1553,978,473,377,428,0,0,1,8,8,25,60,136,208,200,159,300,1192,5560,18577,3686,3241,9511,19333,3712,10,23,192,558,10,12,93,698,14,2957,18561,11038,31,53,221,312,436,601,737,641,438,169,676,1581,4881,3461,2992,2678,1543,602,314,170,378,941,2771,1914,1481,1205,659,310,226,134,777,2,3,27,38,91,137,213,158,78,30,114501
55,State,WI,2020/07/05 19:00:00+00,31577,522,547.71,584111,4474,8909.14,796,0,2.71,4996,9456.86,3586,18292,9699,16178,15324,75,1040,2497,7552,5522,4791,4355,2874,1517,960,469,370,426,0,0,0,8,8,24,60,134,206,199,157,297,1164,5412,17867,3631,3206,9355,18595,3627,10,23,188,554,10,11,91,692,13,2887,17878,10812,28,52,216,305,428,596,732,629,433,167,653,1530,4658,3360,2912,2610,1503,589,308,169,359,915,2678,1857,1451,1149,639,299,219,133,771,2,3,26,37,91,137,213,155,77,30,115995
55,State,WI,2020/07/06 19:00:00+00,32061,484,571.86,588913,4802,8793.43,796,0,2.71,5286,9365.29,3602,18478,9981,16416,15570,75,1056,2542,7728,5606,4847,4413,2900,1530,967,472,370,426,0,0,0,8,8,24,60,134,206,199,157,298,1176,5487,18185,3673,3242,9427,18931,3703,10,23,188,554,10,11,91,692,13,2905,18083,11073,30,52,218,306,432,596,734,631,435,168,657,1546,4724,3395,2938,2631,1515,593,310,169,369,944,2786,1905,1477,1186,651,306,222,135,772,2,3,26,38,91,137,213,155,77,30,116926
55,State,WI,2020/07/04 19:00:00+00,31055,738,538.43,579637,6084,9130.57,796,0,2.71,6822,9669,3574,18050,9431,15924,15057,74,1030,2433,7367,5431,4728,4292,2848,1504,954,468,370,426,0,0,0,8,8,24,60,134,206,199,157,294,1148,5335,17528,3571,3179,9265,18252,3538,10,23,188,554,10,11,91,692,13,2855,17655,10545,27,52,214,301,427,596,729,629,432,167,646,1506,4588,3316,2882,2568,1492,577,306,169,357,875,2565,1814,1419,1128,627,298,216,132,771,2,3,26,37,91,137,213,155,77,30,120472
55,State,WI,2020/07/03 19:00:00+00,30317,579,510,573553,9607,9483.57,796,3,4.29,10186,9993.57,3555,17745,9017,15555,14688,74,1010,2364,7091,5284,4648,4209,2808,1489,947,467,370,426,0,0,0,8,8,24,60,134,206,199,157,288,1139,5244,17067,3488,3091,9121,17796,3400,10,23,188,554,10,11,91,692,13,2816,17340,10161,29,52,211,300,425,593,728,622,429,166,638,1470,4468,3265,2850,2538,1476,569,302,169,343,842,2412,1719,1373,1078,604,298,216,132,768,2,3,26,37,91,136,211,155,77,30,121596
55,State,WI,2020/06/17 19:00:00+00,23454,256,265.86,423736,9406,9517.71,712,9,5.86,9662,9783.57,3128,13642,6684,11965,11428,61,723,1713,4550,4264,3793,3447,2425,1282,835,422,324,388,0,0,0,6,8,22,57,119,188,173,139,236,931,4341,12544,2884,2518,7708,13030,2716,9,20,173,489,7,14,77,621,14,2272,13434,7748,21,46,162,243,373,534,661,556,383,149,436,1074,2956,2653,2331,2055,1247,481,262,147,266,593,1432,1368,1089,858,517,245,190,126,696,2,3,22,36,83,125,195,137,66,27,122265
