LATEST_STATUS_DATE,Age Ranges,As of Date,Case Status,DATA_AS_OF_DT,DATA_REFRESH_DT,Parameter Sort,Parameter Sort Target,CASES,DEATHS,Measure Toggle,RECOVERIES
05/11/2020,20s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,20s,2,0,0,3
11/11/2020,20s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,20s,2,0,0,3
13/05/2020,20s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,20s,3,0,0,3
22/11/2020,20s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,20s,3,0,0,3
17/11/2020,20s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,20s,5,0,0,3
06/11/2020,20s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,20s,6,0,0,3
20/12/2020,20s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,20s,16,0,0,3
29/11/2020,20s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,20s,17,0,0,3
07/11/2020,20s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,20s,1,0,0,4
13/11/2020,20s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,20s,3,0,0,4
19/11/2020,20s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,20s,7,0,0,4
01/12/2020,20s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,20s,10,0,0,4
25/11/2020,20s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,20s,12,0,0,4
03/12/2020,20s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,20s,8,0,0,5
02/12/2020,20s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,20s,16,0,0,5
18/11/2020,20s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,20s,18,0,0,5
15/11/2020,20s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,20s,1,0,0,6
10/11/2020,20s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,20s,8,0,0,6
24/11/2020,20s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,20s,3,0,0,8
20/11/2020,20s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,20s,6,0,0,8
30/11/2020,20s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,20s,9,0,0,8
07/05/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,1,0,0,0
13/05/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,1,0,0,0
22/05/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,1,0,0,0
01/06/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,1,0,0,0
02/06/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,1,0,0,0
07/06/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,1,0,0,0
12/06/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,1,0,0,0
22/06/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,1,0,0,0
23/06/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,1,0,0,0
24/06/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,1,0,0,0
10/07/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,1,0,0,0
20/07/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,1,0,0,0
23/07/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,1,0,0,0
04/08/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,1,0,0,0
15/08/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,1,0,0,0
25/08/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,1,0,0,0
29/08/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,1,0,0,0
01/09/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,1,0,0,0
08/09/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,1,0,0,0
11/09/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,1,0,0,0
24/09/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,1,0,0,0
09/10/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,1,0,0,0
23/10/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,1,0,0,0
27/10/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,1,0,0,0
10/01/2021,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,1,0,0,0
04/07/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,2,0,0,0
30/08/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,2,0,0,0
13/09/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,2,0,0,0
17/09/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,2,0,0,0
06/10/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,2,0,0,0
16/10/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,2,0,0,0
26/10/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,2,0,0,0
02/11/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,2,0,0,0
11/12/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,2,0,0,0
11/08/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,3,0,0,0
30/10/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,3,0,0,0
12/12/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,4,0,0,0
30/01/2021,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,4,0,0,0
06/02/2021,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,4,0,0,0
09/12/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,5,0,0,0
19/12/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,5,0,0,0
17/01/2021,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,5,0,0,0
29/01/2021,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,5,0,0,0
21/02/2021,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,5,0,0,0
25/02/2021,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,5,0,0,0
24/01/2021,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,6,0,0,0
07/02/2021,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,6,0,0,0
12/02/2021,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,6,0,0,0
14/02/2021,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,7,0,0,0
18/02/2021,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,7,0,0,0
26/12/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,8,0,0,0
09/02/2021,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,8,0,0,0
31/01/2021,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,9,0,0,0
16/02/2021,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,9,0,0,0
02/01/2021,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,10,0,0,0
03/01/2021,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,10,0,0,0
04/02/2021,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,10,0,0,0
11/02/2021,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,10,0,0,0
09/01/2021,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,11,0,0,0
22/01/2021,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,11,0,0,0
18/11/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,12,0,0,0
16/01/2021,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,12,0,0,0
17/02/2021,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,12,0,0,0
28/02/2021,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,13,0,0,0
23/02/2021,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,14,0,0,0
01/03/2021,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,14,0,0,0
02/02/2021,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,15,0,0,0
26/02/2021,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,18,0,0,0
28/01/2021,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,20,0,0,0
15/12/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,21,0,0,0
29/12/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,23,0,0,0
30/12/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,25,0,0,0
26/01/2021,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,25,0,0,0
16/12/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,28,0,0,0
07/01/2021,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,31,0,0,0
05/01/2021,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,32,0,0,0
19/01/2021,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,36,0,0,0
04/01/2021,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,37,0,0,0
21/01/2021,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,38,0,0,0
11/01/2021,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,51,0,0,0
21/05/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,0,0,0,1
28/05/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,0,0,0,1
05/06/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,0,0,0,1
10/06/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,0,0,0,1
03/07/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,0,0,0,1
25/07/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,0,0,0,1
03/08/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,0,0,0,1
05/08/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,0,0,0,1
08/08/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,0,0,0,1
10/08/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,0,0,0,1
14/08/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,0,0,0,1
24/08/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,0,0,0,1
05/09/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,0,0,0,1
26/09/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,0,0,0,1
01/10/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,0,0,0,1
11/10/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,0,0,0,1
13/10/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,0,0,0,1
20/10/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,0,0,0,1
28/10/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,0,0,0,1
05/11/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,0,0,0,1
07/11/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,0,0,0,1
26/11/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,0,0,0,1
27/04/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,1,0,0,1
02/05/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,1,0,0,1
12/05/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,1,0,0,1
14/05/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,1,0,0,1
17/05/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,1,0,0,1
26/05/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,1,0,0,1
29/05/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,1,0,0,1
08/06/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,1,0,0,1
17/06/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,1,0,0,1
22/07/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,1,0,0,1
27/07/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,1,0,0,1
29/07/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,1,0,0,1
19/09/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,1,0,0,1
22/09/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,1,0,0,1
25/09/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,1,0,0,1
03/05/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,2,0,0,1
09/05/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,2,0,0,1
10/05/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,2,0,0,1
07/10/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,2,0,0,1
11/11/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,2,0,0,1
27/11/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,2,0,0,1
14/06/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,3,0,0,1
28/11/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,3,0,0,1
07/12/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,3,0,0,1
14/12/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,4,0,0,1
05/02/2021,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,4,0,0,1
17/12/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,5,0,0,1
10/12/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,7,0,0,1
19/02/2021,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,8,0,0,1
24/12/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,10,0,0,1
10/02/2021,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,15,0,0,1
24/02/2021,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,17,0,0,1
21/12/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,20,0,0,1
23/12/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,23,0,0,1
28/12/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,34,0,0,1
14/01/2021,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,51,0,0,1
03/06/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,0,0,0,2
18/08/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,0,0,0,2
31/07/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,1,0,0,2
19/10/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,1,0,0,2
03/11/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,1,0,0,2
16/11/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,1,0,0,2
20/11/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,1,0,0,2
05/05/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,2,0,0,2
19/05/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,2,0,0,2
18/07/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,2,0,0,2
01/11/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,2,0,0,2
09/11/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,2,0,0,2
20/05/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,3,0,0,2
15/11/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,3,0,0,2
04/12/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,5,0,0,2
06/11/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,6,0,0,2
18/01/2021,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,18,0,0,2
22/12/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,29,0,0,2
31/12/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,30,0,0,2
12/01/2021,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,44,0,0,2
04/11/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,3,0,0,3
21/11/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,6,0,0,3
14/11/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,7,0,0,3
13/11/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,10,0,0,3
03/12/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,10,0,0,3
15/06/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,0,0,0,4
22/11/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,1,0,0,4
30/11/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,8,0,0,5
25/11/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,9,0,0,5
05/12/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,10,0,0,5
02/12/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,17,0,0,8
23/11/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,5,0,0,14
02/05/2020,40s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,40s,1,0,0,0
03/05/2020,40s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,40s,1,0,0,0
04/05/2020,40s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,40s,1,0,0,0
20/05/2020,40s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,40s,1,0,0,0
29/06/2020,40s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,40s,1,0,0,0
30/06/2020,40s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,40s,1,0,0,0
06/07/2020,40s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,40s,1,0,0,0
16/08/2020,40s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,40s,1,0,0,0
18/08/2020,40s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,40s,1,0,0,0
24/08/2020,40s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,40s,1,0,0,0
20/09/2020,40s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,40s,1,0,0,0
13/10/2020,40s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,40s,1,0,0,0
20/10/2020,40s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,40s,1,0,0,0
21/10/2020,40s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,40s,1,0,0,0
28/10/2020,40s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,40s,1,0,0,0
29/10/2020,40s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,40s,1,0,0,0
03/11/2020,40s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,40s,1,0,0,0
05/11/2020,40s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,40s,1,0,0,0
24/01/2021,40s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,40s,1,0,0,0
15/06/2020,40s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,40s,2,0,0,0
23/07/2020,40s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,40s,2,0,0,0
28/09/2020,40s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,40s,2,0,0,0
07/10/2020,40s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,40s,2,0,0,0
26/10/2020,40s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,40s,2,0,0,0
01/11/2020,40s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,40s,2,0,0,0
21/11/2020,40s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,40s,2,0,0,0
30/01/2021,40s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,40s,2,0,0,0
28/05/2020,40s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,40s,3,0,0,0
10/07/2020,40s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,40s,3,0,0,0
19/10/2020,40s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,40s,3,0,0,0
10/12/2020,40s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,40s,3,0,0,0
13/12/2020,40s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,40s,4,0,0,0
15/02/2021,40s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,40s,5,0,0,0
