"age","date","code","cum.deaths","daily.deaths"
"50-59",2020-11-23,"CT",203,1
"60-69",2020-11-23,"CT",611,2
"70-79",2020-11-23,"CT",1065,2
"80+",2020-11-23,"CT",2905,4
"0-9",2020-11-24,"CT",1,0
"10-19",2020-11-24,"CT",1,0
"20-29",2020-11-24,"CT",5,0
"30-39",2020-11-24,"CT",24,1
"40-49",2020-11-24,"CT",68,1
"50-59",2020-11-24,"CT",205,2
"60-69",2020-11-24,"CT",616,5
"70-79",2020-11-24,"CT",1075,10
"80+",2020-11-24,"CT",2931,26
"0-9",2020-11-25,"CT",1,0
"10-19",2020-11-25,"CT",1,0
"20-29",2020-11-25,"CT",5,0
"30-39",2020-11-25,"CT",24,0
"40-49",2020-11-25,"CT",68,0
"50-59",2020-11-25,"CT",205,0
"60-69",2020-11-25,"CT",616,0
"70-79",2020-11-25,"CT",1075,0
"80+",2020-11-25,"CT",2931,0
"0-9",2020-11-26,"CT",1,0
"10-19",2020-11-26,"CT",1,0
"20-29",2020-11-26,"CT",5,0
"30-39",2020-11-26,"CT",24,0
"40-49",2020-11-26,"CT",68,0
"50-59",2020-11-26,"CT",207,2
"60-69",2020-11-26,"CT",619,3
"70-79",2020-11-26,"CT",1086,11
"80+",2020-11-26,"CT",2950,19
"0-9",2020-11-27,"CT",1,0
"0-9",2020-11-28,"CT",1,0
"10-19",2020-11-27,"CT",1,0
"10-19",2020-11-28,"CT",1,0
"20-29",2020-11-27,"CT",5,0
"20-29",2020-11-28,"CT",5,0
"30-39",2020-11-27,"CT",24,0
"30-39",2020-11-28,"CT",24,0
"40-49",2020-11-27,"CT",68,0
"40-49",2020-11-28,"CT",68,0
"50-59",2020-11-27,"CT",207,0
"50-59",2020-11-28,"CT",207,0
"60-69",2020-11-27,"CT",619,0
"60-69",2020-11-28,"CT",619,0
"70-79",2020-11-27,"CT",1086,0
"70-79",2020-11-28,"CT",1086,0
"80+",2020-11-27,"CT",2950,0
"80+",2020-11-28,"CT",2950,0
"0-9",2020-11-29,"CT",1,0
"10-19",2020-11-29,"CT",1,0
"20-29",2020-11-29,"CT",5,0
"30-39",2020-11-29,"CT",25,1
"40-49",2020-11-29,"CT",71,3
"50-59",2020-11-29,"CT",213,6
"60-69",2020-11-29,"CT",628,9
"70-79",2020-11-29,"CT",1096,10
"80+",2020-11-29,"CT",2980,30
"0-9",2020-11-30,"CT",1,0
"10-19",2020-11-30,"CT",1,0
"20-29",2020-11-30,"CT",5,0
"30-39",2020-11-30,"CT",25,0
"40-49",2020-11-30,"CT",71,0
"50-59",2020-11-30,"CT",216,3
"60-69",2020-11-30,"CT",629,1
"70-79",2020-11-30,"CT",1099,3
"80+",2020-11-30,"CT",2993,13
"0-9",2020-12-01,"CT",1,0
"10-19",2020-12-01,"CT",1,0
"20-29",2020-12-01,"CT",5,0
"30-39",2020-12-01,"CT",25,0
"40-49",2020-12-01,"CT",72,1
"50-59",2020-12-01,"CT",219,3
"60-69",2020-12-01,"CT",632,3
"70-79",2020-12-01,"CT",1107,8
"80+",2020-12-01,"CT",3028,35
"0-9",2020-12-02,"CT",1,0
"10-19",2020-12-02,"CT",1,0
"20-29",2020-12-02,"CT",5,0
"30-39",2020-12-02,"CT",25,0
"40-49",2020-12-02,"CT",72,0
"50-59",2020-12-02,"CT",220,1
"60-69",2020-12-02,"CT",635,3
"70-79",2020-12-02,"CT",1107,0
"80+",2020-12-02,"CT",3045,17
"0-9",2020-12-03,"CT",1,0
"10-19",2020-12-03,"CT",1,0
"20-29",2020-12-03,"CT",5,0
"30-39",2020-12-03,"CT",25,0
"40-49",2020-12-03,"CT",73,1
"50-59",2020-12-03,"CT",220,0
"60-69",2020-12-03,"CT",638,3
"70-79",2020-12-03,"CT",1119,12
"80+",2020-12-03,"CT",3062,17
"0-9",2020-12-04,"CT",1,0
"0-9",2020-12-05,"CT",1,0
"10-19",2020-12-04,"CT",1,0
"10-19",2020-12-05,"CT",1,0
"20-29",2020-12-04,"CT",5,0
"20-29",2020-12-05,"CT",5,0
"30-39",2020-12-04,"CT",25,0
"30-39",2020-12-05,"CT",25,0
"40-49",2020-12-04,"CT",73,0
"40-49",2020-12-05,"CT",73,0
"50-59",2020-12-04,"CT",220,0
"50-59",2020-12-05,"CT",220,0
"60-69",2020-12-04,"CT",638,0
"60-69",2020-12-05,"CT",638,0
"70-79",2020-12-04,"CT",1119,0
"70-79",2020-12-05,"CT",1119,0
"80+",2020-12-04,"CT",3062,0
"80+",2020-12-05,"CT",3062,0
"0-9",2020-12-06,"CT",1,0
"10-19",2020-12-06,"CT",1,0
"20-29",2020-12-06,"CT",5,0
"30-39",2020-12-06,"CT",25,0
"40-49",2020-12-06,"CT",74,1
"50-59",2020-12-06,"CT",226,6
"60-69",2020-12-06,"CT",646,8
"70-79",2020-12-06,"CT",1135,16
"80+",2020-12-06,"CT",3110,48
"0-9",2020-12-07,"CT",1,0
"10-19",2020-12-07,"CT",1,0
"20-29",2020-12-07,"CT",5,0
"30-39",2020-12-07,"CT",25,0
"40-49",2020-12-07,"CT",74,0
"50-59",2020-12-07,"CT",228,2
"60-69",2020-12-07,"CT",650,4
"70-79",2020-12-07,"CT",1140,5
"80+",2020-12-07,"CT",3117,7
"0-9",2020-12-08,"CT",1,0
"10-19",2020-12-08,"CT",1,0
"20-29",2020-12-08,"CT",5,0
"30-39",2020-12-08,"CT",26,1
"40-49",2020-12-08,"CT",76,2
"50-59",2020-12-08,"CT",229,1
"60-69",2020-12-08,"CT",658,8
"70-79",2020-12-08,"CT",1149,9
"80+",2020-12-08,"CT",3139,22
"0-9",2020-12-09,"CT",1,0
"10-19",2020-12-09,"CT",1,0
"20-29",2020-12-09,"CT",5,0
"30-39",2020-12-09,"CT",26,0
"40-49",2020-12-09,"CT",77,1
"50-59",2020-12-09,"CT",229,0
"60-69",2020-12-09,"CT",658,0
"70-79",2020-12-09,"CT",1157,8
"80+",2020-12-09,"CT",3172,33
"0-9",2020-12-10,"CT",1,0
"10-19",2020-12-10,"CT",1,0
"20-29",2020-12-10,"CT",5,0
"30-39",2020-12-10,"CT",26,0
"40-49",2020-12-10,"CT",77,0
"50-59",2020-12-10,"CT",230,1
"60-69",2020-12-10,"CT",665,7
"70-79",2020-12-10,"CT",1168,11
"80+",2020-12-10,"CT",3189,17
"0-9",2020-12-11,"CT",1,0
"0-9",2020-12-12,"CT",1,0
"10-19",2020-12-11,"CT",1,0
"10-19",2020-12-12,"CT",1,0
"20-29",2020-12-11,"CT",5,0
"20-29",2020-12-12,"CT",5,0
"30-39",2020-12-11,"CT",26,0
"30-39",2020-12-12,"CT",26,0
"40-49",2020-12-11,"CT",77,0
"40-49",2020-12-12,"CT",77,0
"50-59",2020-12-11,"CT",230,0
"50-59",2020-12-12,"CT",230,0
"60-69",2020-12-11,"CT",665,0
"60-69",2020-12-12,"CT",665,0
"70-79",2020-12-11,"CT",1168,0
"70-79",2020-12-12,"CT",1168,0
"80+",2020-12-11,"CT",3189,0
"80+",2020-12-12,"CT",3189,0
"0-9",2020-12-13,"CT",1,0
"10-19",2020-12-13,"CT",1,0
"20-29",2020-12-13,"CT",5,0
"30-39",2020-12-13,"CT",26,0
"40-49",2020-12-13,"CT",78,1
"50-59",2020-12-13,"CT",231,1
"60-69",2020-12-13,"CT",679,14
"70-79",2020-12-13,"CT",1187,19
"80+",2020-12-13,"CT",3235,46
"0-9",2020-12-14,"CT",1,0
"10-19",2020-12-14,"CT",1,0
"20-29",2020-12-14,"CT",5,0
"30-39",2020-12-14,"CT",26,0
"40-49",2020-12-14,"CT",78,0
"50-59",2020-12-14,"CT",232,1
"60-69",2020-12-14,"CT",688,9
"70-79",2020-12-14,"CT",1190,3
"80+",2020-12-14,"CT",3244,9
"0-9",2020-12-15,"CT",1,0
"10-19",2020-12-15,"CT",1,0
"20-29",2020-12-15,"CT",5,0
"30-39",2020-12-15,"CT",26,0
"40-49",2020-12-15,"CT",79,1
"50-59",2020-12-15,"CT",234,2
"60-69",2020-12-15,"CT",695,7
"70-79",2020-12-15,"CT",1198,8
"80+",2020-12-15,"CT",3265,21
"0-9",2020-12-16,"CT",1,0
"10-19",2020-12-16,"CT",1,0
"20-29",2020-12-16,"CT",5,0
"30-39",2020-12-16,"CT",26,0
"40-49",2020-12-16,"CT",79,0
"50-59",2020-12-16,"CT",238,4
"60-69",2020-12-16,"CT",700,5
"70-79",2020-12-16,"CT",1210,12
"80+",2020-12-16,"CT",3290,25
"0-9",2020-12-17,"CT",1,0
"10-19",2020-12-17,"CT",1,0
"20-29",2020-12-17,"CT",5,0
"30-39",2020-12-17,"CT",26,0
"40-49",2020-12-17,"CT",79,0
"50-59",2020-12-17,"CT",239,1
"60-69",2020-12-17,"CT",703,3
"70-79",2020-12-17,"CT",1218,8
"80+",2020-12-17,"CT",3308,18
"0-9",2020-12-18,"CT",1,0
"0-9",2020-12-19,"CT",1,0
"10-19",2020-12-18,"CT",1,0
"10-19",2020-12-19,"CT",1,0
"20-29",2020-12-18,"CT",5,0
"20-29",2020-12-19,"CT",5,0
"30-39",2020-12-18,"CT",26,0
"30-39",2020-12-19,"CT",26,0
"40-49",2020-12-18,"CT",79,0
"40-49",2020-12-19,"CT",79,0
"50-59",2020-12-18,"CT",239,0
"50-59",2020-12-19,"CT",239,0
"60-69",2020-12-18,"CT",703,0
"60-69",2020-12-19,"CT",703,0
"70-79",2020-12-18,"CT",1218,0
"70-79",2020-12-19,"CT",1218,0
"80+",2020-12-18,"CT",3308,0
"80+",2020-12-19,"CT",3308,0
"0-9",2020-12-20,"CT",1,0
"10-19",2020-12-20,"CT",1,0
"20-29",2020-12-20,"CT",6,1
"30-39",2020-12-20,"CT",26,0
"40-49",2020-12-20,"CT",81,2
"50-59",2020-12-20,"CT",248,9
"60-69",2020-12-20,"CT",714,11
"70-79",2020-12-20,"CT",1238,20
"80+",2020-12-20,"CT",3360,52
"0-9",2020-12-21,"CT",1,0
"10-19",2020-12-21,"CT",1,0
"20-29",2020-12-21,"CT",6,0
"30-39",2020-12-21,"CT",26,0
"40-49",2020-12-21,"CT",81,0
"50-59",2020-12-21,"CT",250,2
"60-69",2020-12-21,"CT",718,4
"70-79",2020-12-21,"CT",1249,11
"80+",2020-12-21,"CT",3371,11
"0-9",2020-12-22,"CT",1,0
"10-19",2020-12-22,"CT",1,0
"20-29",2020-12-22,"CT",6,0
"30-39",2020-12-22,"CT",26,0
"40-49",2020-12-22,"CT",82,1
"50-59",2020-12-22,"CT",250,0
"60-69",2020-12-22,"CT",721,3
"70-79",2020-12-22,"CT",1260,11
"80+",2020-12-22,"CT",3387,16
"0-9",2020-12-23,"CT",1,0
"10-19",2020-12-23,"CT",1,0
"20-29",2020-12-23,"CT",6,0
"30-39",2020-12-23,"CT",26,0
"40-49",2020-12-23,"CT",84,2
"50-59",2020-12-23,"CT",251,1
"60-69",2020-12-23,"CT",726,5
"70-79",2020-12-23,"CT",1273,13
"80+",2020-12-23,"CT",3422,35
"0-9",2020-12-24,"CT",1,0
"0-9",2020-12-25,"CT",1,0
"0-9",2020-12-26,"CT",1,0
"10-19",2020-12-24,"CT",1,0
"10-19",2020-12-25,"CT",1,0
"10-19",2020-12-26,"CT",1,0
"20-29",2020-12-24,"CT",6,0
"20-29",2020-12-25,"CT",6,0
"20-29",2020-12-26,"CT",6,0
"30-39",2020-12-24,"CT",26,0
"30-39",2020-12-25,"CT",26,0
"30-39",2020-12-26,"CT",26,0
"40-49",2020-12-24,"CT",84,0
"40-49",2020-12-25,"CT",84,0
"40-49",2020-12-26,"CT",84,0
"50-59",2020-12-24,"CT",251,0
"50-59",2020-12-25,"CT",251,0
"50-59",2020-12-26,"CT",251,0
"60-69",2020-12-24,"CT",726,0
"60-69",2020-12-25,"CT",726,0
"60-69",2020-12-26,"CT",726,0
"70-79",2020-12-24,"CT",1273,0
"70-79",2020-12-25,"CT",1273,0
"70-79",2020-12-26,"CT",1273,0
"80+",2020-12-24,"CT",3422,0
"80+",2020-12-25,"CT",3422,0
"80+",2020-12-26,"CT",3422,0
"0-9",2020-12-27,"CT",1,0
"10-19",2020-12-27,"CT",1,0
"20-29",2020-12-27,"CT",6,0
"30-39",2020-12-27,"CT",26,0
"40-49",2020-12-27,"CT",86,2
"50-59",2020-12-27,"CT",263,12
"60-69",2020-12-27,"CT",745,19
"70-79",2020-12-27,"CT",1295,22
"80+",2020-12-27,"CT",3480,58
"0-9",2020-12-28,"CT",1,0
"10-19",2020-12-28,"CT",1,0
"20-29",2020-12-28,"CT",6,0
"30-39",2020-12-28,"CT",26,0
"40-49",2020-12-28,"CT",86,0
"50-59",2020-12-28,"CT",265,2
"60-69",2020-12-28,"CT",750,5
"70-79",2020-12-28,"CT",1298,3
"80+",2020-12-28,"CT",3488,8
"0-9",2020-12-29,"CT",1,0
"10-19",2020-12-29,"CT",1,0
"20-29",2020-12-29,"CT",6,0
"30-39",2020-12-29,"CT",27,1
"40-49",2020-12-29,"CT",86,0
"50-59",2020-12-29,"CT",265,0
"60-69",2020-12-29,"CT",758,8
"70-79",2020-12-29,"CT",1309,11
"80+",2020-12-29,"CT",3510,22
"0-9",2020-12-30,"CT",1,0
"10-19",2020-12-30,"CT",1,0
"20-29",2020-12-30,"CT",6,0
"30-39",2020-12-30,"CT",28,1
"40-49",2020-12-30,"CT",86,0
"50-59",2020-12-30,"CT",266,1
"60-69",2020-12-30,"CT",761,3
"70-79",2020-12-30,"CT",1312,3
"80+",2020-12-30,"CT",3533,23
"0-9",2020-12-31,"CT",1,0
"10-19",2020-12-31,"CT",1,0
"20-29",2020-12-31,"CT",6,0
"30-39",2020-12-31,"CT",28,0
"40-49",2020-12-31,"CT",86,0
"50-59",2020-12-31,"CT",266,0
"60-69",2020-12-31,"CT",761,0
"70-79",2020-12-31,"CT",1312,0
"80+",2020-12-31,"CT",3533,0
"0-9",2021-01-01,"CT",1,0
"10-19",2021-01-01,"CT",1,0
"20-29",2021-01-01,"CT",6,0
"30-39",2021-01-01,"CT",28,0
"40-49",2021-01-01,"CT",86,0
"50-59",2021-01-01,"CT",272,6
"60-69",2021-01-01,"CT",768,7
"70-79",2021-01-01,"CT",1340,28
"80+",2021-01-01,"CT",3596,63
"0-9",2021-01-02,"CT",1,0
"10-19",2021-01-02,"CT",1,0
"20-29",2021-01-02,"CT",6,0
"30-39",2021-01-02,"CT",28,0
"40-49",2021-01-02,"CT",86,0
"50-59",2021-01-02,"CT",272,0
"60-69",2021-01-02,"CT",768,0
"70-79",2021-01-02,"CT",1340,0
"80+",2021-01-02,"CT",3596,0
"0-9",2021-01-03,"CT",1,0
"10-19",2021-01-03,"CT",1,0
"20-29",2021-01-03,"CT",6,0
"30-39",2021-01-03,"CT",28,0
"40-49",2021-01-03,"CT",87,1
"50-59",2021-01-03,"CT",278,6
"60-69",2021-01-03,"CT",778,10
"70-79",2021-01-03,"CT",1357,17
"80+",2021-01-03,"CT",3631,35
"0-9",2021-01-04,"CT",1,0
"10-19",2021-01-04,"CT",1,0
"20-29",2021-01-04,"CT",6,0
"30-39",2021-01-04,"CT",29,1
"40-49",2021-01-04,"CT",87,0
"50-59",2021-01-04,"CT",280,2
"60-69",2021-01-04,"CT",781,3
"70-79",2021-01-04,"CT",1364,7
"80+",2021-01-04,"CT",3642,11
"0-9",2021-01-05,"CT",1,0
"10-19",2021-01-05,"CT",1,0
"20-29",2021-01-05,"CT",6,0
"30-39",2021-01-05,"CT",29,0
"40-49",2021-01-05,"CT",88,1
"50-59",2021-01-05,"CT",282,2
"60-69",2021-01-05,"CT",785,4
"70-79",2021-01-05,"CT",1371,7
"80+",2021-01-05,"CT",3666,24
"0-9",2021-01-06,"CT",1,0
"10-19",2021-01-06,"CT",1,0
"20-29",2021-01-06,"CT",6,0
"30-39",2021-01-06,"CT",29,0
"40-49",2021-01-06,"CT",89,1
"50-59",2021-01-06,"CT",289,7
"60-69",2021-01-06,"CT",790,5
"70-79",2021-01-06,"CT",1389,18
"80+",2021-01-06,"CT",3692,26
"0-9",2021-01-07,"CT",1,0
"10-19",2021-01-07,"CT",1,0
"20-29",2021-01-07,"CT",6,0
"30-39",2021-01-07,"CT",30,1
"40-49",2021-01-07,"CT",89,0
"50-59",2021-01-07,"CT",292,3
"60-69",2021-01-07,"CT",793,3
"70-79",2021-01-07,"CT",1395,6
"80+",2021-01-07,"CT",3716,24
"0-9",2021-01-08,"CT",1,0
"0-9",2021-01-09,"CT",1,0
"10-19",2021-01-08,"CT",1,0
"10-19",2021-01-09,"CT",1,0
"20-29",2021-01-08,"CT",6,0
"20-29",2021-01-09,"CT",6,0
"30-39",2021-01-08,"CT",30,0
"30-39",2021-01-09,"CT",30,0
"40-49",2021-01-08,"CT",89,0
"40-49",2021-01-09,"CT",89,0
"50-59",2021-01-08,"CT",292,0
"50-59",2021-01-09,"CT",292,0
"60-69",2021-01-08,"CT",793,0
"60-69",2021-01-09,"CT",793,0
"70-79",2021-01-08,"CT",1395,0
"70-79",2021-01-09,"CT",1395,0
"80+",2021-01-08,"CT",3716,0
"80+",2021-01-09,"CT",3716,0
"0-9",2021-01-10,"CT",1,0
"10-19",2021-01-10,"CT",1,0
"20-29",2021-01-10,"CT",6,0
"30-39",2021-01-10,"CT",31,1
"40-49",2021-01-10,"CT",89,0
"50-59",2021-01-10,"CT",299,7
"60-69",2021-01-10,"CT",811,18
"70-79",2021-01-10,"CT",1422,27
"80+",2021-01-10,"CT",3755,39
"0-9",2021-01-11,"CT",1,0
"10-19",2021-01-11,"CT",1,0
"20-29",2021-01-11,"CT",6,0
"30-39",2021-01-11,"CT",31,0
"40-49",2021-01-11,"CT",91,2
"50-59",2021-01-11,"CT",303,4
"60-69",2021-01-11,"CT",815,4
"70-79",2021-01-11,"CT",1433,11
"80+",2021-01-11,"CT",3766,11
"0-9",2021-01-12,"CT",1,0
"10-19",2021-01-12,"CT",1,0
"20-29",2021-01-12,"CT",6,0
"30-39",2021-01-12,"CT",31,0
"40-49",2021-01-12,"CT",91,0
"50-59",2021-01-12,"CT",308,5
"60-69",2021-01-12,"CT",827,12
"70-79",2021-01-12,"CT",1457,24
"80+",2021-01-12,"CT",3812,46
"0-9",2021-01-13,"CT",1,0
"10-19",2021-01-13,"CT",1,0
"20-29",2021-01-13,"CT",6,0
"30-39",2021-01-13,"CT",31,0
"40-49",2021-01-13,"CT",91,0
"50-59",2021-01-13,"CT",309,1
"60-69",2021-01-13,"CT",829,2
"70-79",2021-01-13,"CT",1461,4
"80+",2021-01-13,"CT",3823,11
"0-9",2021-01-14,"CT",1,0
"10-19",2021-01-14,"CT",1,0
"20-29",2021-01-14,"CT",6,0
"30-39",2021-01-14,"CT",31,0
"40-49",2021-01-14,"CT",91,0
"50-59",2021-01-14,"CT",311,2
"60-69",2021-01-14,"CT",834,5
"70-79",2021-01-14,"CT",1468,7
"80+",2021-01-14,"CT",3850,27
"0-9",2021-01-15,"CT",1,0
"0-9",2021-01-16,"CT",1,0
"10-19",2021-01-15,"CT",1,0
"10-19",2021-01-16,"CT",1,0
"20-29",2021-01-15,"CT",6,0
"20-29",2021-01-16,"CT",6,0
"30-39",2021-01-15,"CT",31,0
"30-39",2021-01-16,"CT",31,0
"40-49",2021-01-15,"CT",91,0
"40-49",2021-01-16,"CT",91,0
"50-59",2021-01-15,"CT",311,0
"50-59",2021-01-16,"CT",311,0
"60-69",2021-01-15,"CT",834,0
"60-69",2021-01-16,"CT",834,0
"70-79",2021-01-15,"CT",1468,0
"70-79",2021-01-16,"CT",1468,0
"80+",2021-01-15,"CT",3850,0
"80+",2021-01-16,"CT",3850,0
"0-9",2021-01-17,"CT",1,0
"10-19",2021-01-17,"CT",1,0
"20-29",2021-01-17,"CT",6,0
"30-39",2021-01-17,"CT",31,0
"40-49",2021-01-17,"CT",92,1
"50-59",2021-01-17,"CT",314,3
"60-69",2021-01-17,"CT",844,10
"70-79",2021-01-17,"CT",1485,17
"80+",2021-01-17,"CT",3896,46
"0-9",2021-01-18,"CT",1,0
"10-19",2021-01-18,"CT",1,0
"20-29",2021-01-18,"CT",6,0
"30-39",2021-01-18,"CT",31,0
"40-49",2021-01-18,"CT",92,0
"50-59",2021-01-18,"CT",315,1
"60-69",2021-01-18,"CT",847,3
"70-79",2021-01-18,"CT",1486,1
"80+",2021-01-18,"CT",3903,7
