"age","date","cum.deaths","daily.deaths","code"
"10-19",2020-09-16,0,0,"VA"
"20-29",2020-09-16,5,0,"VA"
"30-39",2020-09-16,26,0,"VA"
"40-49",2020-09-16,77,0,"VA"
"50-59",2020-09-16,190,1,"VA"
"60-69",2020-09-16,451,8,"VA"
"70-79",2020-09-16,742,7,"VA"
"80+",2020-09-16,1391,29,"VA"
"0-9",2020-09-17,0,0,"VA"
"10-19",2020-09-17,0,0,"VA"
"20-29",2020-09-17,5,0,"VA"
"30-39",2020-09-17,26,0,"VA"
"40-49",2020-09-17,79,2,"VA"
"50-59",2020-09-17,195,5,"VA"
"60-69",2020-09-17,452,1,"VA"
"70-79",2020-09-17,750,8,"VA"
"80+",2020-09-17,1411,20,"VA"
"0-9",2020-09-18,0,0,"VA"
"10-19",2020-09-18,0,0,"VA"
"20-29",2020-09-18,5,0,"VA"
"30-39",2020-09-18,28,2,"VA"
"40-49",2020-09-18,82,3,"VA"
"50-59",2020-09-18,202,7,"VA"
"60-69",2020-09-18,456,4,"VA"
"70-79",2020-09-18,753,3,"VA"
"80+",2020-09-18,1421,10,"VA"
"0-9",2020-09-19,0,0,"VA"
"10-19",2020-09-19,0,0,"VA"
"20-29",2020-09-19,6,1,"VA"
"30-39",2020-09-19,28,0,"VA"
"40-49",2020-09-19,84,2,"VA"
"50-59",2020-09-19,204,2,"VA"
"60-69",2020-09-19,467,11,"VA"
"70-79",2020-09-19,759,6,"VA"
"80+",2020-09-19,1440,19,"VA"
"0-9",2020-09-20,0,0,"VA"
"10-19",2020-09-20,1,1,"VA"
"20-29",2020-09-20,6,0,"VA"
"30-39",2020-09-20,28,0,"VA"
"40-49",2020-09-20,84,0,"VA"
"50-59",2020-09-20,207,3,"VA"
"60-69",2020-09-20,469,2,"VA"
"70-79",2020-09-20,769,10,"VA"
"80+",2020-09-20,1448,8,"VA"
"0-9",2020-09-21,0,0,"VA"
"10-19",2020-09-21,1,0,"VA"
"20-29",2020-09-21,6,0,"VA"
"30-39",2020-09-21,28,0,"VA"
"40-49",2020-09-21,84,0,"VA"
"50-59",2020-09-21,209,2,"VA"
"60-69",2020-09-21,470,1,"VA"
"70-79",2020-09-21,769,0,"VA"
"80+",2020-09-21,1451,3,"VA"
"0-9",2020-09-22,0,0,"VA"
"10-19",2020-09-22,1,0,"VA"
"20-29",2020-09-22,6,0,"VA"
"30-39",2020-09-22,29,1,"VA"
"40-49",2020-09-22,84,0,"VA"
"50-59",2020-09-22,212,3,"VA"
"60-69",2020-09-22,477,7,"VA"
"70-79",2020-09-22,777,8,"VA"
"80+",2020-09-22,1471,20,"VA"
"0-9",2020-09-23,0,0,"VA"
"10-19",2020-09-23,1,0,"VA"
"20-29",2020-09-23,6,0,"VA"
"30-39",2020-09-23,29,0,"VA"
"40-49",2020-09-23,85,1,"VA"
"50-59",2020-09-23,213,1,"VA"
"60-69",2020-09-23,482,5,"VA"
"70-79",2020-09-23,787,10,"VA"
"80+",2020-09-23,1482,11,"VA"
"0-9",2020-09-24,0,0,"VA"
"10-19",2020-09-24,1,0,"VA"
"20-29",2020-09-24,7,1,"VA"
"30-39",2020-09-24,29,0,"VA"
"40-49",2020-09-24,85,0,"VA"
"50-59",2020-09-24,214,1,"VA"
"60-69",2020-09-24,486,4,"VA"
"70-79",2020-09-24,792,5,"VA"
"80+",2020-09-24,1495,13,"VA"
"0-9",2020-09-25,0,0,"VA"
"10-19",2020-09-25,1,0,"VA"
"20-29",2020-09-25,7,0,"VA"
"30-39",2020-09-25,29,0,"VA"
"40-49",2020-09-25,85,0,"VA"
"50-59",2020-09-25,217,3,"VA"
"60-69",2020-09-25,492,6,"VA"
"70-79",2020-09-25,797,5,"VA"
"80+",2020-09-25,1504,9,"VA"
"0-9",2020-09-26,0,0,"VA"
"10-19",2020-09-26,1,0,"VA"
"20-29",2020-09-26,7,0,"VA"
"30-39",2020-09-26,29,0,"VA"
"40-49",2020-09-26,85,0,"VA"
"50-59",2020-09-26,218,1,"VA"
"60-69",2020-09-26,494,2,"VA"
"70-79",2020-09-26,799,2,"VA"
"80+",2020-09-26,1507,3,"VA"
"0-9",2020-09-27,0,0,"VA"
"10-19",2020-09-27,1,0,"VA"
"20-29",2020-09-27,7,0,"VA"
"30-39",2020-09-27,29,0,"VA"
"40-49",2020-09-27,85,0,"VA"
"50-59",2020-09-27,218,0,"VA"
"60-69",2020-09-27,496,2,"VA"
"70-79",2020-09-27,803,4,"VA"
"80+",2020-09-27,1516,9,"VA"
"0-9",2020-09-28,0,0,"VA"
"10-19",2020-09-28,1,0,"VA"
"20-29",2020-09-28,7,0,"VA"
"30-39",2020-09-28,29,0,"VA"
"40-49",2020-09-28,85,0,"VA"
"50-59",2020-09-28,218,0,"VA"
"60-69",2020-09-28,499,3,"VA"
"70-79",2020-09-28,806,3,"VA"
"80+",2020-09-28,1523,7,"VA"
"0-9",2020-09-29,0,0,"VA"
"10-19",2020-09-29,1,0,"VA"
"20-29",2020-09-29,7,0,"VA"
"30-39",2020-09-29,29,0,"VA"
"40-49",2020-09-29,86,1,"VA"
"50-59",2020-09-29,218,0,"VA"
"60-69",2020-09-29,502,3,"VA"
"70-79",2020-09-29,810,4,"VA"
"80+",2020-09-29,1529,6,"VA"
"0-9",2020-09-30,0,0,"VA"
"10-19",2020-09-30,1,0,"VA"
"20-29",2020-09-30,7,0,"VA"
"30-39",2020-09-30,29,0,"VA"
"40-49",2020-09-30,87,1,"VA"
"50-59",2020-09-30,221,3,"VA"
"60-69",2020-09-30,502,0,"VA"
"70-79",2020-09-30,815,5,"VA"
"80+",2020-09-30,1542,13,"VA"
"0-9",2020-10-01,0,0,"VA"
"10-19",2020-10-01,1,0,"VA"
"20-29",2020-10-01,7,0,"VA"
"30-39",2020-10-01,29,0,"VA"
"40-49",2020-10-01,87,0,"VA"
"50-59",2020-10-01,223,2,"VA"
"60-69",2020-10-01,506,4,"VA"
"70-79",2020-10-01,820,5,"VA"
"80+",2020-10-01,1551,9,"VA"
"0-9",2020-10-02,0,0,"VA"
"10-19",2020-10-02,1,0,"VA"
"20-29",2020-10-02,7,0,"VA"
"30-39",2020-10-02,29,0,"VA"
"40-49",2020-10-02,87,0,"VA"
"50-59",2020-10-02,224,1,"VA"
"60-69",2020-10-02,511,5,"VA"
"70-79",2020-10-02,827,7,"VA"
"80+",2020-10-02,1560,9,"VA"
"0-9",2020-10-03,0,0,"VA"
"10-19",2020-10-03,1,0,"VA"
"20-29",2020-10-03,7,0,"VA"
"30-39",2020-10-03,29,0,"VA"
"40-49",2020-10-03,87,0,"VA"
"50-59",2020-10-03,226,2,"VA"
"60-69",2020-10-03,517,6,"VA"
"70-79",2020-10-03,833,6,"VA"
"80+",2020-10-03,1566,6,"VA"
"0-9",2020-10-04,0,0,"VA"
"10-19",2020-10-04,1,0,"VA"
"20-29",2020-10-04,7,0,"VA"
"30-39",2020-10-04,29,0,"VA"
"40-49",2020-10-04,87,0,"VA"
"50-59",2020-10-04,227,1,"VA"
"60-69",2020-10-04,517,0,"VA"
"70-79",2020-10-04,834,1,"VA"
"80+",2020-10-04,1566,0,"VA"
"0-9",2020-10-05,0,0,"VA"
"10-19",2020-10-05,1,0,"VA"
"20-29",2020-10-05,7,0,"VA"
"30-39",2020-10-05,29,0,"VA"
"40-49",2020-10-05,87,0,"VA"
"50-59",2020-10-05,227,0,"VA"
"60-69",2020-10-05,518,1,"VA"
"70-79",2020-10-05,834,0,"VA"
"80+",2020-10-05,1569,3,"VA"
"0-9",2020-10-06,0,0,"VA"
"10-19",2020-10-06,1,0,"VA"
"20-29",2020-10-06,7,0,"VA"
"30-39",2020-10-06,29,0,"VA"
"40-49",2020-10-06,88,1,"VA"
"50-59",2020-10-06,227,0,"VA"
"60-69",2020-10-06,523,5,"VA"
"70-79",2020-10-06,838,4,"VA"
"80+",2020-10-06,1574,5,"VA"
"0-9",2020-10-07,0,0,"VA"
"10-19",2020-10-07,1,0,"VA"
"20-29",2020-10-07,7,0,"VA"
"30-39",2020-10-07,29,0,"VA"
"40-49",2020-10-07,88,0,"VA"
"50-59",2020-10-07,227,0,"VA"
"60-69",2020-10-07,524,1,"VA"
"70-79",2020-10-07,842,4,"VA"
"80+",2020-10-07,1581,7,"VA"
"0-9",2020-10-08,0,0,"VA"
"10-19",2020-10-08,1,0,"VA"
"20-29",2020-10-08,7,0,"VA"
"30-39",2020-10-08,30,1,"VA"
"40-49",2020-10-08,88,0,"VA"
"50-59",2020-10-08,228,1,"VA"
"60-69",2020-10-08,525,1,"VA"
"70-79",2020-10-08,850,8,"VA"
"80+",2020-10-08,1595,14,"VA"
"0-9",2020-10-09,0,0,"VA"
"10-19",2020-10-09,1,0,"VA"
"20-29",2020-10-09,7,0,"VA"
"30-39",2020-10-09,30,0,"VA"
"40-49",2020-10-09,90,2,"VA"
"50-59",2020-10-09,231,3,"VA"
"60-69",2020-10-09,527,2,"VA"
"70-79",2020-10-09,853,3,"VA"
"80+",2020-10-09,1601,6,"VA"
"0-9",2020-10-10,0,0,"VA"
"10-19",2020-10-10,1,0,"VA"
"20-29",2020-10-10,7,0,"VA"
"30-39",2020-10-10,32,2,"VA"
"40-49",2020-10-10,90,0,"VA"
"50-59",2020-10-10,233,2,"VA"
"60-69",2020-10-10,529,2,"VA"
"70-79",2020-10-10,854,1,"VA"
"80+",2020-10-10,1604,3,"VA"
"0-9",2020-10-11,0,0,"VA"
"10-19",2020-10-11,1,0,"VA"
"20-29",2020-10-11,7,0,"VA"
"30-39",2020-10-11,32,0,"VA"
"40-49",2020-10-11,90,0,"VA"
"50-59",2020-10-11,233,0,"VA"
"60-69",2020-10-11,531,2,"VA"
"70-79",2020-10-11,855,1,"VA"
"80+",2020-10-11,1605,1,"VA"
"0-9",2020-10-12,0,0,"VA"
"10-19",2020-10-12,1,0,"VA"
"20-29",2020-10-12,7,0,"VA"
"30-39",2020-10-12,33,1,"VA"
"40-49",2020-10-12,90,0,"VA"
"50-59",2020-10-12,234,1,"VA"
"60-69",2020-10-12,531,0,"VA"
"70-79",2020-10-12,856,1,"VA"
"80+",2020-10-12,1605,0,"VA"
"0-9",2020-10-13,0,0,"VA"
"10-19",2020-10-13,1,0,"VA"
"20-29",2020-10-13,8,1,"VA"
"30-39",2020-10-13,34,1,"VA"
"40-49",2020-10-13,90,0,"VA"
"50-59",2020-10-13,235,1,"VA"
"60-69",2020-10-13,534,3,"VA"
"70-79",2020-10-13,859,3,"VA"
"80+",2020-10-13,1606,1,"VA"
"0-9",2020-10-14,0,0,"VA"
"10-19",2020-10-14,1,0,"VA"
"20-29",2020-10-14,8,0,"VA"
"30-39",2020-10-14,34,0,"VA"
"40-49",2020-10-14,90,0,"VA"
"50-59",2020-10-14,235,0,"VA"
"60-69",2020-10-14,534,0,"VA"
"70-79",2020-10-14,862,3,"VA"
"80+",2020-10-14,1612,6,"VA"
"0-9",2020-10-15,0,0,"VA"
"10-19",2020-10-15,1,0,"VA"
"20-29",2020-10-15,8,0,"VA"
"30-39",2020-10-15,34,0,"VA"
"40-49",2020-10-15,90,0,"VA"
"50-59",2020-10-15,235,0,"VA"
"60-69",2020-10-15,535,1,"VA"
"70-79",2020-10-15,863,1,"VA"
"80+",2020-10-15,1616,4,"VA"
"0-9",2020-10-16,0,0,"VA"
"10-19",2020-10-16,1,0,"VA"
"20-29",2020-10-16,8,0,"VA"
"30-39",2020-10-16,34,0,"VA"
"40-49",2020-10-16,90,0,"VA"
"50-59",2020-10-16,237,2,"VA"
"60-69",2020-10-16,538,3,"VA"
"70-79",2020-10-16,867,4,"VA"
"80+",2020-10-16,1628,12,"VA"
"0-9",2020-10-17,0,0,"VA"
"10-19",2020-10-17,1,0,"VA"
"20-29",2020-10-17,8,0,"VA"
"30-39",2020-10-17,34,0,"VA"
"40-49",2020-10-17,90,0,"VA"
"50-59",2020-10-17,238,1,"VA"
"60-69",2020-10-17,541,3,"VA"
"70-79",2020-10-17,873,6,"VA"
"80+",2020-10-17,1632,4,"VA"
"0-9",2020-10-18,0,0,"VA"
"10-19",2020-10-18,1,0,"VA"
"20-29",2020-10-18,8,0,"VA"
"30-39",2020-10-18,34,0,"VA"
"40-49",2020-10-18,90,0,"VA"
"50-59",2020-10-18,238,0,"VA"
"60-69",2020-10-18,542,1,"VA"
"70-79",2020-10-18,877,4,"VA"
"80+",2020-10-18,1638,6,"VA"
"0-9",2020-10-19,0,0,"VA"
"10-19",2020-10-19,1,0,"VA"
"20-29",2020-10-19,8,0,"VA"
"30-39",2020-10-19,34,0,"VA"
"40-49",2020-10-19,90,0,"VA"
"50-59",2020-10-19,240,2,"VA"
"60-69",2020-10-19,549,7,"VA"
"70-79",2020-10-19,884,7,"VA"
"80+",2020-10-19,1646,8,"VA"
"0-9",2020-10-20,0,0,"VA"
"10-19",2020-10-20,1,0,"VA"
"20-29",2020-10-20,8,0,"VA"
"30-39",2020-10-20,34,0,"VA"
"40-49",2020-10-20,90,0,"VA"
"50-59",2020-10-20,242,2,"VA"
"60-69",2020-10-20,556,7,"VA"
"70-79",2020-10-20,893,9,"VA"
"80+",2020-10-20,1656,10,"VA"
"0-9",2020-10-21,0,0,"VA"
"10-19",2020-10-21,1,0,"VA"
"20-29",2020-10-21,8,0,"VA"
"30-39",2020-10-21,34,0,"VA"
"40-49",2020-10-21,90,0,"VA"
"50-59",2020-10-21,246,4,"VA"
"60-69",2020-10-21,562,6,"VA"
"70-79",2020-10-21,899,6,"VA"
"80+",2020-10-21,1670,14,"VA"
"0-9",2020-10-22,0,0,"VA"
"10-19",2020-10-22,1,0,"VA"
"20-29",2020-10-22,8,0,"VA"
"30-39",2020-10-22,34,0,"VA"
"40-49",2020-10-22,90,0,"VA"
"50-59",2020-10-22,247,1,"VA"
"60-69",2020-10-22,564,2,"VA"
"70-79",2020-10-22,900,1,"VA"
"80+",2020-10-22,1675,5,"VA"
"0-9",2020-10-23,0,0,"VA"
"10-19",2020-10-23,1,0,"VA"
"20-29",2020-10-23,8,0,"VA"
"30-39",2020-10-23,34,0,"VA"
"40-49",2020-10-23,91,1,"VA"
"50-59",2020-10-23,247,0,"VA"
"60-69",2020-10-23,568,4,"VA"
"70-79",2020-10-23,903,3,"VA"
"80+",2020-10-23,1683,8,"VA"
"0-9",2020-10-24,0,0,"VA"
"10-19",2020-10-24,1,0,"VA"
"20-29",2020-10-24,8,0,"VA"
"30-39",2020-10-24,34,0,"VA"
"40-49",2020-10-24,91,0,"VA"
"50-59",2020-10-24,252,5,"VA"
"60-69",2020-10-24,571,3,"VA"
"70-79",2020-10-24,912,9,"VA"
"80+",2020-10-24,1705,22,"VA"
"0-9",2020-10-25,0,0,"VA"
"10-19",2020-10-25,1,0,"VA"
"20-29",2020-10-25,8,0,"VA"
"30-39",2020-10-25,34,0,"VA"
"40-49",2020-10-25,91,0,"VA"
"50-59",2020-10-25,252,0,"VA"
"60-69",2020-10-25,571,0,"VA"
"70-79",2020-10-25,912,0,"VA"
"80+",2020-10-25,1706,1,"VA"
"0-9",2020-10-26,0,0,"VA"
"10-19",2020-10-26,1,0,"VA"
"20-29",2020-10-26,8,0,"VA"
"30-39",2020-10-26,34,0,"VA"
"40-49",2020-10-26,91,0,"VA"
"50-59",2020-10-26,252,0,"VA"
"60-69",2020-10-26,571,0,"VA"
"70-79",2020-10-26,912,0,"VA"
"80+",2020-10-26,1708,2,"VA"
"0-9",2020-10-27,0,0,"VA"
"10-19",2020-10-27,1,0,"VA"
"20-29",2020-10-27,8,0,"VA"
"30-39",2020-10-27,35,1,"VA"
"40-49",2020-10-27,91,0,"VA"
"50-59",2020-10-27,252,0,"VA"
"60-69",2020-10-27,574,3,"VA"
"70-79",2020-10-27,916,4,"VA"
"80+",2020-10-27,1719,11,"VA"
"0-9",2020-10-28,0,0,"VA"
"10-19",2020-10-28,1,0,"VA"
"20-29",2020-10-28,8,0,"VA"
"30-39",2020-10-28,35,0,"VA"
"40-49",2020-10-28,91,0,"VA"
"50-59",2020-10-28,252,0,"VA"
"60-69",2020-10-28,575,1,"VA"
"70-79",2020-10-28,919,3,"VA"
"80+",2020-10-28,1731,12,"VA"
"0-9",2020-10-29,0,0,"VA"
"10-19",2020-10-29,1,0,"VA"
"20-29",2020-10-29,8,0,"VA"
"30-39",2020-10-29,36,1,"VA"
"40-49",2020-10-29,92,1,"VA"
"50-59",2020-10-29,254,2,"VA"
"60-69",2020-10-29,579,4,"VA"
"70-79",2020-10-29,924,5,"VA"
"80+",2020-10-29,1738,7,"VA"
"0-9",2020-10-30,0,0,"VA"
"10-19",2020-10-30,1,0,"VA"
"20-29",2020-10-30,9,1,"VA"
"30-39",2020-10-30,36,0,"VA"
"40-49",2020-10-30,92,0,"VA"
"50-59",2020-10-30,254,0,"VA"
"60-69",2020-10-30,580,1,"VA"
"70-79",2020-10-30,927,3,"VA"
"80+",2020-10-30,1740,2,"VA"
"0-9",2020-10-31,0,0,"VA"
"10-19",2020-10-31,1,0,"VA"
"20-29",2020-10-31,9,0,"VA"
"30-39",2020-10-31,36,0,"VA"
"40-49",2020-10-31,92,0,"VA"
"50-59",2020-10-31,255,1,"VA"
"60-69",2020-10-31,581,1,"VA"
"70-79",2020-10-31,932,5,"VA"
"80+",2020-10-31,1744,4,"VA"
"0-9",2020-11-01,0,0,"VA"
"10-19",2020-11-01,1,0,"VA"
"20-29",2020-11-01,9,0,"VA"
"30-39",2020-11-01,36,0,"VA"
"40-49",2020-11-01,92,0,"VA"
"50-59",2020-11-01,255,0,"VA"
"60-69",2020-11-01,582,1,"VA"
"70-79",2020-11-01,932,0,"VA"
"80+",2020-11-01,1744,0,"VA"
"0-9",2020-11-02,0,0,"VA"
"10-19",2020-11-02,1,0,"VA"
"20-29",2020-11-02,9,0,"VA"
"30-39",2020-11-02,37,1,"VA"
"40-49",2020-11-02,92,0,"VA"
"50-59",2020-11-02,255,0,"VA"
"60-69",2020-11-02,582,0,"VA"
"70-79",2020-11-02,932,0,"VA"
"80+",2020-11-02,1745,1,"VA"
"0-9",2020-11-03,0,0,"VA"
"10-19",2020-11-03,1,0,"VA"
"20-29",2020-11-03,9,0,"VA"
"30-39",2020-11-03,38,1,"VA"
"40-49",2020-11-03,92,0,"VA"
"50-59",2020-11-03,255,0,"VA"
"60-69",2020-11-03,582,0,"VA"
"70-79",2020-11-03,935,3,"VA"
"80+",2020-11-03,1749,4,"VA"
"0-9",2020-11-04,0,0,"VA"
"10-19",2020-11-04,1,0,"VA"
"20-29",2020-11-04,9,0,"VA"
"30-39",2020-11-04,38,0,"VA"
"40-49",2020-11-04,92,0,"VA"
"50-59",2020-11-04,255,0,"VA"
"60-69",2020-11-04,582,0,"VA"
"70-79",2020-11-04,937,2,"VA"
"80+",2020-11-04,1756,7,"VA"
"0-9",2020-11-05,0,0,"VA"
"10-19",2020-11-05,1,0,"VA"
"20-29",2020-11-05,9,0,"VA"
"30-39",2020-11-05,38,0,"VA"
"40-49",2020-11-05,92,0,"VA"
"50-59",2020-11-05,257,2,"VA"
"60-69",2020-11-05,584,2,"VA"
"70-79",2020-11-05,937,0,"VA"
"80+",2020-11-05,1757,1,"VA"
"0-9",2020-11-06,0,0,"VA"
"10-19",2020-11-06,1,0,"VA"
"20-29",2020-11-06,9,0,"VA"
"30-39",2020-11-06,38,0,"VA"
"40-49",2020-11-06,92,0,"VA"
"50-59",2020-11-06,257,0,"VA"
"60-69",2020-11-06,586,2,"VA"
"70-79",2020-11-06,937,0,"VA"
"80+",2020-11-06,1757,0,"VA"
"0-9",2020-11-07,0,0,"VA"
"10-19",2020-11-07,1,0,"VA"
"20-29",2020-11-07,9,0,"VA"
"30-39",2020-11-07,38,0,"VA"
"40-49",2020-11-07,93,1,"VA"
"50-59",2020-11-07,259,2,"VA"
"60-69",2020-11-07,588,2,"VA"
"70-79",2020-11-07,944,7,"VA"
"80+",2020-11-07,1767,10,"VA"
"0-9",2020-11-08,0,0,"VA"
"10-19",2020-11-08,1,0,"VA"
"20-29",2020-11-08,9,0,"VA"
"30-39",2020-11-08,38,0,"VA"
"40-49",2020-11-08,93,0,"VA"
"50-59",2020-11-08,259,0,"VA"
"60-69",2020-11-08,588,0,"VA"
"70-79",2020-11-08,945,1,"VA"
"80+",2020-11-08,1769,2,"VA"
"0-9",2020-11-09,0,0,"VA"
"10-19",2020-11-09,1,0,"VA"
"20-29",2020-11-09,9,0,"VA"
"30-39",2020-11-09,38,0,"VA"
"40-49",2020-11-09,93,0,"VA"
"50-59",2020-11-09,259,0,"VA"
"60-69",2020-11-09,588,0,"VA"
"70-79",2020-11-09,945,0,"VA"
"80+",2020-11-09,1775,6,"VA"
"0-9",2020-11-10,0,0,"VA"
"10-19",2020-11-10,1,0,"VA"
"20-29",2020-11-10,9,0,"VA"
"30-39",2020-11-10,38,0,"VA"
"40-49",2020-11-10,93,0,"VA"
"50-59",2020-11-10,259,0,"VA"
"60-69",2020-11-10,590,2,"VA"
"70-79",2020-11-10,951,6,"VA"
"80+",2020-11-10,1780,5,"VA"
"0-9",2020-11-11,0,0,"VA"
"10-19",2020-11-11,1,0,"VA"
"20-29",2020-11-11,9,0,"VA"
"30-39",2020-11-11,38,0,"VA"
"40-49",2020-11-11,93,0,"VA"
"50-59",2020-11-11,261,2,"VA"
"60-69",2020-11-11,594,4,"VA"
"70-79",2020-11-11,954,3,"VA"
"80+",2020-11-11,1785,5,"VA"
"0-9",2020-11-12,0,0,"VA"
"10-19",2020-11-12,1,0,"VA"
"20-29",2020-11-12,9,0,"VA"
"30-39",2020-11-12,39,1,"VA"
"40-49",2020-11-12,94,1,"VA"
"50-59",2020-11-12,261,0,"VA"
"60-69",2020-11-12,597,3,"VA"
"70-79",2020-11-12,956,2,"VA"
"80+",2020-11-12,1795,10,"VA"
"0-9",2020-11-13,0,0,"VA"
"10-19",2020-11-13,1,0,"VA"
"20-29",2020-11-13,9,0,"VA"
"30-39",2020-11-13,39,0,"VA"
"40-49",2020-11-13,94,0,"VA"
"50-59",2020-11-13,263,2,"VA"
"60-69",2020-11-13,599,2,"VA"
"70-79",2020-11-13,965,9,"VA"
"80+",2020-11-13,1808,13,"VA"
"0-9",2020-11-14,0,0,"VA"
"10-19",2020-11-14,1,0,"VA"
"20-29",2020-11-14,9,0,"VA"
"30-39",2020-11-14,39,0,"VA"
"40-49",2020-11-14,94,0,"VA"
"50-59",2020-11-14,266,3,"VA"
"60-69",2020-11-14,599,0,"VA"
"70-79",2020-11-14,969,4,"VA"
"80+",2020-11-14,1814,6,"VA"
"0-9",2020-11-15,0,0,"VA"
"10-19",2020-11-15,1,0,"VA"
"20-29",2020-11-15,9,0,"VA"
"30-39",2020-11-15,39,0,"VA"
"40-49",2020-11-15,95,1,"VA"
"50-59",2020-11-15,266,0,"VA"
"60-69",2020-11-15,599,0,"VA"
"70-79",2020-11-15,969,0,"VA"
"80+",2020-11-15,1814,0,"VA"
"0-9",2020-11-16,0,0,"VA"
"10-19",2020-11-16,1,0,"VA"
"20-29",2020-11-16,9,0,"VA"
"30-39",2020-11-16,39,0,"VA"
"40-49",2020-11-16,95,0,"VA"
"50-59",2020-11-16,267,1,"VA"
"60-69",2020-11-16,600,1,"VA"
"70-79",2020-11-16,970,1,"VA"
"80+",2020-11-16,1817,3,"VA"
"0-9",2020-11-17,0,0,"VA"
"10-19",2020-11-17,1,0,"VA"
"20-29",2020-11-17,9,0,"VA"
"30-39",2020-11-17,39,0,"VA"
"40-49",2020-11-17,96,1,"VA"
"50-59",2020-11-17,269,2,"VA"
"60-69",2020-11-17,600,0,"VA"
"70-79",2020-11-17,979,9,"VA"
"80+",2020-11-17,1834,17,"VA"
"0-9",2020-11-18,0,0,"VA"
"10-19",2020-11-18,1,0,"VA"
"20-29",2020-11-18,9,0,"VA"
"30-39",2020-11-18,39,0,"VA"
"40-49",2020-11-18,96,0,"VA"
"50-59",2020-11-18,271,2,"VA"
"60-69",2020-11-18,603,3,"VA"
"70-79",2020-11-18,986,7,"VA"
"80+",2020-11-18,1848,14,"VA"
"0-9",2020-11-19,0,0,"VA"
"10-19",2020-11-19,1,0,"VA"
"20-29",2020-11-19,9,0,"VA"
"30-39",2020-11-19,39,0,"VA"
"40-49",2020-11-19,98,2,"VA"
"50-59",2020-11-19,273,2,"VA"
"60-69",2020-11-19,608,5,"VA"
"70-79",2020-11-19,995,9,"VA"
"80+",2020-11-19,1865,17,"VA"
"0-9",2020-11-20,0,0,"VA"
"10-19",2020-11-20,1,0,"VA"
"20-29",2020-11-20,9,0,"VA"
"30-39",2020-11-20,39,0,"VA"
"40-49",2020-11-20,98,0,"VA"
"50-59",2020-11-20,273,0,"VA"
"60-69",2020-11-20,611,3,"VA"
"70-79",2020-11-20,1000,5,"VA"
"80+",2020-11-20,1873,8,"VA"
"0-9",2020-11-21,0,0,"VA"
"10-19",2020-11-21,1,0,"VA"
"20-29",2020-11-21,9,0,"VA"
"30-39",2020-11-21,39,0,"VA"
"40-49",2020-11-21,98,0,"VA"
"50-59",2020-11-21,273,0,"VA"
"60-69",2020-11-21,612,1,"VA"
"70-79",2020-11-21,1013,13,"VA"
"80+",2020-11-21,1885,12,"VA"
"0-9",2020-11-22,0,0,"VA"
"10-19",2020-11-22,1,0,"VA"
"20-29",2020-11-22,9,0,"VA"
"30-39",2020-11-22,39,0,"VA"
"40-49",2020-11-22,98,0,"VA"
"50-59",2020-11-22,273,0,"VA"
"60-69",2020-11-22,612,0,"VA"
"70-79",2020-11-22,1013,0,"VA"
"80+",2020-11-22,1885,0,"VA"
"0-9",2020-11-23,0,0,"VA"
"10-19",2020-11-23,1,0,"VA"
"20-29",2020-11-23,9,0,"VA"
"30-39",2020-11-23,39,0,"VA"
"40-49",2020-11-23,98,0,"VA"
"50-59",2020-11-23,273,0,"VA"
"60-69",2020-11-23,612,0,"VA"
"70-79",2020-11-23,1015,2,"VA"
"80+",2020-11-23,1887,2,"VA"
"0-9",2020-11-24,0,0,"VA"
"10-19",2020-11-24,1,0,"VA"
"20-29",2020-11-24,9,0,"VA"
"30-39",2020-11-24,39,0,"VA"
"40-49",2020-11-24,98,0,"VA"
"50-59",2020-11-24,275,2,"VA"
"60-69",2020-11-24,618,6,"VA"
"70-79",2020-11-24,1028,13,"VA"
"80+",2020-11-24,1903,16,"VA"
"0-9",2020-11-25,0,0,"VA"
"10-19",2020-11-25,1,0,"VA"
"20-29",2020-11-25,9,0,"VA"
"30-39",2020-11-25,39,0,"VA"
"40-49",2020-11-25,98,0,"VA"
"50-59",2020-11-25,277,2,"VA"
"60-69",2020-11-25,623,5,"VA"
"70-79",2020-11-25,1037,9,"VA"
"80+",2020-11-25,1917,14,"VA"
"0-9",2020-11-26,0,0,"VA"
"10-19",2020-11-26,1,0,"VA"
"20-29",2020-11-26,9,0,"VA"
"30-39",2020-11-26,39,0,"VA"
"40-49",2020-11-26,98,0,"VA"
"50-59",2020-11-26,278,1,"VA"
"60-69",2020-11-26,627,4,"VA"
"70-79",2020-11-26,1040,3,"VA"
"80+",2020-11-26,1930,13,"VA"
"0-9",2020-11-27,0,0,"VA"
"10-19",2020-11-27,1,0,"VA"
"20-29",2020-11-27,9,0,"VA"
"30-39",2020-11-27,39,0,"VA"
"40-49",2020-11-27,98,0,"VA"
"50-59",2020-11-27,280,2,"VA"
"60-69",2020-11-27,628,1,"VA"
"70-79",2020-11-27,1045,5,"VA"
"80+",2020-11-27,1936,6,"VA"
"0-9",2020-11-28,0,0,"VA"
"10-19",2020-11-28,1,0,"VA"
"20-29",2020-11-28,9,0,"VA"
"30-39",2020-11-28,39,0,"VA"
"40-49",2020-11-28,98,0,"VA"
"50-59",2020-11-28,281,1,"VA"
"60-69",2020-11-28,628,0,"VA"
"70-79",2020-11-28,1049,4,"VA"
"80+",2020-11-28,1941,5,"VA"
