"age","date","code","cum.deaths","daily.deaths"
"31-40",2021-02-13,"TN",107,0
"41-50",2021-02-13,"TN",342,0
"51-60",2021-02-13,"TN",906,0
"61-70",2021-02-13,"TN",1978,4
"71-80",2021-02-13,"TN",3332,2
"81+",2021-02-13,"TN",4185,2
"0-10",2021-02-14,"TN",4,0
"11-20",2021-02-14,"TN",4,0
"21-30",2021-02-14,"TN",44,0
"31-40",2021-02-14,"TN",107,0
"41-50",2021-02-14,"TN",342,0
"51-60",2021-02-14,"TN",908,2
"61-70",2021-02-14,"TN",1984,6
"71-80",2021-02-14,"TN",3348,16
"81+",2021-02-14,"TN",4192,7
"0-10",2021-02-15,"TN",4,0
"11-20",2021-02-15,"TN",4,0
"21-30",2021-02-15,"TN",44,0
"31-40",2021-02-15,"TN",107,0
"41-50",2021-02-15,"TN",342,0
"51-60",2021-02-15,"TN",908,0
"61-70",2021-02-15,"TN",1984,0
"71-80",2021-02-15,"TN",3351,3
"81+",2021-02-15,"TN",4193,1
"0-10",2021-02-16,"TN",4,0
"11-20",2021-02-16,"TN",4,0
"21-30",2021-02-16,"TN",44,0
"31-40",2021-02-16,"TN",107,0
"41-50",2021-02-16,"TN",342,0
"51-60",2021-02-16,"TN",910,2
"61-70",2021-02-16,"TN",1987,3
"71-80",2021-02-16,"TN",3357,6
"81+",2021-02-16,"TN",4199,6
"0-10",2021-02-17,"TN",4,0
"11-20",2021-02-17,"TN",4,0
"21-30",2021-02-17,"TN",44,0
"31-40",2021-02-17,"TN",110,3
"41-50",2021-02-17,"TN",345,3
"51-60",2021-02-17,"TN",911,1
"61-70",2021-02-17,"TN",1996,9
"71-80",2021-02-17,"TN",3365,8
"81+",2021-02-17,"TN",4206,7
"0-10",2021-02-18,"TN",4,0
"11-20",2021-02-18,"TN",4,0
"21-30",2021-02-18,"TN",45,1
"31-40",2021-02-18,"TN",111,1
"41-50",2021-02-18,"TN",346,1
"51-60",2021-02-18,"TN",915,4
"61-70",2021-02-18,"TN",2011,15
"71-80",2021-02-18,"TN",3380,15
"81+",2021-02-18,"TN",4241,35
"0-10",2021-02-19,"TN",4,0
"11-20",2021-02-19,"TN",4,0
"21-30",2021-02-19,"TN",45,0
"31-40",2021-02-19,"TN",111,0
"41-50",2021-02-19,"TN",346,0
"51-60",2021-02-19,"TN",915,0
"61-70",2021-02-19,"TN",2013,2
"71-80",2021-02-19,"TN",3382,2
"81+",2021-02-19,"TN",4244,3
"0-10",2021-02-20,"TN",4,0
"11-20",2021-02-20,"TN",4,0
"21-30",2021-02-20,"TN",45,0
"31-40",2021-02-20,"TN",111,0
"41-50",2021-02-20,"TN",347,1
"51-60",2021-02-20,"TN",918,3
"61-70",2021-02-20,"TN",2019,6
"71-80",2021-02-20,"TN",3401,19
"81+",2021-02-20,"TN",4266,22
"0-10",2021-02-21,"TN",4,0
"11-20",2021-02-21,"TN",4,0
"21-30",2021-02-21,"TN",45,0
"31-40",2021-02-21,"TN",111,0
"41-50",2021-02-21,"TN",348,1
"51-60",2021-02-21,"TN",920,2
"61-70",2021-02-21,"TN",2020,1
"71-80",2021-02-21,"TN",3406,5
"81+",2021-02-21,"TN",4275,9
"0-10",2021-02-22,"TN",4,0
"11-20",2021-02-22,"TN",4,0
"21-30",2021-02-22,"TN",45,0
"31-40",2021-02-22,"TN",113,2
"41-50",2021-02-22,"TN",349,1
"51-60",2021-02-22,"TN",923,3
"61-70",2021-02-22,"TN",2024,4
"71-80",2021-02-22,"TN",3412,6
"81+",2021-02-22,"TN",4279,4
"0-10",2021-02-23,"TN",4,0
"11-20",2021-02-23,"TN",4,0
"21-30",2021-02-23,"TN",45,0
"31-40",2021-02-23,"TN",113,0
"41-50",2021-02-23,"TN",349,0
"51-60",2021-02-23,"TN",926,3
"61-70",2021-02-23,"TN",2034,10
"71-80",2021-02-23,"TN",3434,22
"81+",2021-02-23,"TN",4289,10
"0-10",2021-02-24,"TN",4,0
"11-20",2021-02-24,"TN",4,0
"21-30",2021-02-24,"TN",46,1
"31-40",2021-02-24,"TN",113,0
"41-50",2021-02-24,"TN",350,1
"51-60",2021-02-24,"TN",933,7
"61-70",2021-02-24,"TN",2052,18
"71-80",2021-02-24,"TN",3451,17
"81+",2021-02-24,"TN",4313,24
"0-10",2021-02-25,"TN",4,0
"11-20",2021-02-25,"TN",4,0
"21-30",2021-02-25,"TN",46,0
"31-40",2021-02-25,"TN",115,2
"41-50",2021-02-25,"TN",350,0
"51-60",2021-02-25,"TN",942,9
"61-70",2021-02-25,"TN",2061,9
"71-80",2021-02-25,"TN",3467,16
"81+",2021-02-25,"TN",4331,18
"0-10",2021-02-26,"TN",4,0
"11-20",2021-02-26,"TN",5,1
"21-30",2021-02-26,"TN",46,0
"31-40",2021-02-26,"TN",117,2
"41-50",2021-02-26,"TN",351,1
"51-60",2021-02-26,"TN",942,0
"61-70",2021-02-26,"TN",2071,10
"71-80",2021-02-26,"TN",3490,23
"81+",2021-02-26,"TN",4349,18
"0-10",2021-02-27,"TN",4,0
"11-20",2021-02-27,"TN",5,0
"21-30",2021-02-27,"TN",46,0
"31-40",2021-02-27,"TN",117,0
"41-50",2021-02-27,"TN",351,0
"51-60",2021-02-27,"TN",943,1
"61-70",2021-02-27,"TN",2073,2
"71-80",2021-02-27,"TN",3497,7
"81+",2021-02-27,"TN",4355,6
"0-10",2021-02-28,"TN",4,0
"11-20",2021-02-28,"TN",5,0
"21-30",2021-02-28,"TN",46,0
"31-40",2021-02-28,"TN",117,0
"41-50",2021-02-28,"TN",351,0
"51-60",2021-02-28,"TN",945,2
"61-70",2021-02-28,"TN",2074,1
"71-80",2021-02-28,"TN",3506,9
"81+",2021-02-28,"TN",4361,6
"0-10",2021-03-01,"TN",4,0
"11-20",2021-03-01,"TN",5,0
"21-30",2021-03-01,"TN",46,0
"31-40",2021-03-01,"TN",117,0
"41-50",2021-03-01,"TN",351,0
"51-60",2021-03-01,"TN",946,1
"61-70",2021-03-01,"TN",2079,5
"71-80",2021-03-01,"TN",3509,3
"81+",2021-03-01,"TN",4362,1
"0-10",2021-03-02,"TN",4,0
"11-20",2021-03-02,"TN",5,0
"21-30",2021-03-02,"TN",46,0
"31-40",2021-03-02,"TN",117,0
"41-50",2021-03-02,"TN",351,0
"51-60",2021-03-02,"TN",948,2
"61-70",2021-03-02,"TN",2083,4
"71-80",2021-03-02,"TN",3514,5
"81+",2021-03-02,"TN",4367,5
"0-10",2021-03-03,"TN",4,0
"11-20",2021-03-03,"TN",5,0
"21-30",2021-03-03,"TN",46,0
"31-40",2021-03-03,"TN",117,0
"41-50",2021-03-03,"TN",352,1
"51-60",2021-03-03,"TN",951,3
"61-70",2021-03-03,"TN",2088,5
"71-80",2021-03-03,"TN",3521,7
"81+",2021-03-03,"TN",4374,7
"0-10",2021-03-04,"TN",4,0
"11-20",2021-03-04,"TN",5,0
"21-30",2021-03-04,"TN",46,0
"31-40",2021-03-04,"TN",117,0
"41-50",2021-03-04,"TN",355,3
"51-60",2021-03-04,"TN",955,4
"61-70",2021-03-04,"TN",2099,11
"71-80",2021-03-04,"TN",3534,13
"81+",2021-03-04,"TN",4385,11
"0-10",2021-03-05,"TN",4,0
"11-20",2021-03-05,"TN",5,0
"21-30",2021-03-05,"TN",46,0
"31-40",2021-03-05,"TN",118,1
"41-50",2021-03-05,"TN",355,0
"51-60",2021-03-05,"TN",957,2
"61-70",2021-03-05,"TN",2103,4
"71-80",2021-03-05,"TN",3552,18
"81+",2021-03-05,"TN",4394,9
"0-10",2021-03-06,"TN",4,0
"11-20",2021-03-06,"TN",5,0
"21-30",2021-03-06,"TN",46,0
"31-40",2021-03-06,"TN",118,0
"41-50",2021-03-06,"TN",357,2
"51-60",2021-03-06,"TN",957,0
"61-70",2021-03-06,"TN",2105,2
"71-80",2021-03-06,"TN",3554,2
"81+",2021-03-06,"TN",4397,3
"0-10",2021-03-07,"TN",4,0
"11-20",2021-03-07,"TN",5,0
"21-30",2021-03-07,"TN",46,0
"31-40",2021-03-07,"TN",118,0
"41-50",2021-03-07,"TN",357,0
"51-60",2021-03-07,"TN",957,0
"61-70",2021-03-07,"TN",2106,1
"71-80",2021-03-07,"TN",3555,1
"81+",2021-03-07,"TN",4399,2
"0-10",2021-03-08,"TN",4,0
"11-20",2021-03-08,"TN",5,0
"21-30",2021-03-08,"TN",46,0
"31-40",2021-03-08,"TN",118,0
"41-50",2021-03-08,"TN",357,0
"51-60",2021-03-08,"TN",958,1
"61-70",2021-03-08,"TN",2108,2
"71-80",2021-03-08,"TN",3561,6
"81+",2021-03-08,"TN",4399,0
"0-10",2021-03-09,"TN",4,0
"11-20",2021-03-09,"TN",5,0
"21-30",2021-03-09,"TN",46,0
"31-40",2021-03-09,"TN",118,0
"41-50",2021-03-09,"TN",357,0
"51-60",2021-03-09,"TN",965,7
"61-70",2021-03-09,"TN",2113,5
"71-80",2021-03-09,"TN",3571,10
"81+",2021-03-09,"TN",4409,10
"0-10",2021-03-10,"TN",4,0
"11-20",2021-03-10,"TN",5,0
"21-30",2021-03-10,"TN",46,0
"31-40",2021-03-10,"TN",118,0
"41-50",2021-03-10,"TN",359,2
"51-60",2021-03-10,"TN",966,1
"61-70",2021-03-10,"TN",2116,3
"71-80",2021-03-10,"TN",3579,8
"81+",2021-03-10,"TN",4412,3
"0-10",2021-03-11,"TN",4,0
"11-20",2021-03-11,"TN",5,0
"21-30",2021-03-11,"TN",46,0
"31-40",2021-03-11,"TN",118,0
"41-50",2021-03-11,"TN",362,3
"51-60",2021-03-11,"TN",967,1
"61-70",2021-03-11,"TN",2120,4
"71-80",2021-03-11,"TN",3583,4
"81+",2021-03-11,"TN",4415,3
"0-10",2021-03-12,"TN",4,0
"11-20",2021-03-12,"TN",5,0
"21-30",2021-03-12,"TN",46,0
"31-40",2021-03-12,"TN",118,0
"41-50",2021-03-12,"TN",362,0
"51-60",2021-03-12,"TN",969,2
"61-70",2021-03-12,"TN",2120,0
"71-80",2021-03-12,"TN",3586,3
"81+",2021-03-12,"TN",4417,2
"0-10",2021-03-13,"TN",4,0
"11-20",2021-03-13,"TN",5,0
"21-30",2021-03-13,"TN",46,0
"31-40",2021-03-13,"TN",118,0
"41-50",2021-03-13,"TN",362,0
"51-60",2021-03-13,"TN",969,0
"61-70",2021-03-13,"TN",2120,0
"71-80",2021-03-13,"TN",3586,0
"81+",2021-03-13,"TN",4417,0
"0-10",2021-03-14,"TN",4,0
"11-20",2021-03-14,"TN",5,0
"21-30",2021-03-14,"TN",46,0
"31-40",2021-03-14,"TN",118,0
"41-50",2021-03-14,"TN",362,0
"51-60",2021-03-14,"TN",969,0
"61-70",2021-03-14,"TN",2120,0
"71-80",2021-03-14,"TN",3586,0
"81+",2021-03-14,"TN",4417,0
"0-10",2021-03-15,"TN",4,0
"11-20",2021-03-15,"TN",5,0
"21-30",2021-03-15,"TN",46,0
"31-40",2021-03-15,"TN",118,0
"41-50",2021-03-15,"TN",362,0
"51-60",2021-03-15,"TN",972,3
"61-70",2021-03-15,"TN",2123,3
"71-80",2021-03-15,"TN",3588,2
"81+",2021-03-15,"TN",4420,3
"0-10",2021-03-16,"TN",4,0
"11-20",2021-03-16,"TN",5,0
"21-30",2021-03-16,"TN",46,0
"31-40",2021-03-16,"TN",118,0
"41-50",2021-03-16,"TN",366,4
"51-60",2021-03-16,"TN",972,0
"61-70",2021-03-16,"TN",2125,2
"71-80",2021-03-16,"TN",3593,5
"81+",2021-03-16,"TN",4421,1
"0-10",2021-03-17,"TN",4,0
"11-20",2021-03-17,"TN",5,0
"21-30",2021-03-17,"TN",46,0
"31-40",2021-03-17,"TN",118,0
"41-50",2021-03-17,"TN",366,0
"51-60",2021-03-17,"TN",973,1
"61-70",2021-03-17,"TN",2127,2
"71-80",2021-03-17,"TN",3595,2
"81+",2021-03-17,"TN",4424,3
"0-10",2021-03-18,"TN",4,0
"11-20",2021-03-18,"TN",5,0
"21-30",2021-03-18,"TN",46,0
"31-40",2021-03-18,"TN",119,1
"41-50",2021-03-18,"TN",366,0
"51-60",2021-03-18,"TN",975,2
"61-70",2021-03-18,"TN",2134,7
"71-80",2021-03-18,"TN",3604,9
"81+",2021-03-18,"TN",4428,4
"0-10",2021-03-19,"TN",5,1
"11-20",2021-03-19,"TN",5,0
"21-30",2021-03-19,"TN",46,0
"31-40",2021-03-19,"TN",120,1
"41-50",2021-03-19,"TN",366,0
"51-60",2021-03-19,"TN",977,2
"61-70",2021-03-19,"TN",2143,9
"71-80",2021-03-19,"TN",3611,7
"81+",2021-03-19,"TN",4436,8
