"date","age","daily.deaths","cum.deaths","code"
2021-01-19,"50-64",1,583,"WA"
2021-01-20,"50-64",0,583,"WA"
2021-01-21,"50-64",6,589,"WA"
2021-01-22,"50-64",2,591,"WA"
2021-01-23,"50-64",0,591,"WA"
2021-01-18,"65-79",0,1674,"WA"
2021-01-19,"65-79",4,1678,"WA"
2021-01-20,"65-79",0,1678,"WA"
2021-01-21,"65-79",15,1693,"WA"
2021-01-22,"65-79",5,1698,"WA"
2021-01-23,"65-79",0,1698,"WA"
2021-01-18,"80+",0,2431,"WA"
2021-01-19,"80+",6,2437,"WA"
2021-01-20,"80+",0,2437,"WA"
2021-01-21,"80+",23,2460,"WA"
2021-01-22,"80+",9,2469,"WA"
2021-01-23,"80+",0,2469,"WA"
2021-01-24,"0-19",0,6,"WA"
2021-01-24,"20-34",0,27,"WA"
2021-01-24,"35-49",2,159,"WA"
2021-01-24,"50-64",1,592,"WA"
2021-01-24,"65-79",2,1700,"WA"
2021-01-24,"80+",1,2470,"WA"
2021-01-25,"0-19",0,6,"WA"
2021-01-26,"0-19",0,6,"WA"
2021-01-27,"0-19",0,6,"WA"
2021-01-28,"0-19",0,6,"WA"
2021-01-29,"0-19",0,6,"WA"
2021-01-30,"0-19",0,6,"WA"
2021-01-25,"20-34",0,27,"WA"
2021-01-26,"20-34",0,27,"WA"
2021-01-27,"20-34",0,27,"WA"
2021-01-28,"20-34",0,27,"WA"
2021-01-29,"20-34",0,27,"WA"
2021-01-30,"20-34",0,27,"WA"
2021-01-25,"35-49",1,160,"WA"
2021-01-26,"35-49",1,161,"WA"
2021-01-27,"35-49",1,162,"WA"
2021-01-28,"35-49",1,163,"WA"
2021-01-29,"35-49",1,164,"WA"
2021-01-30,"35-49",0,164,"WA"
2021-01-25,"50-64",2,594,"WA"
2021-01-26,"50-64",1,595,"WA"
2021-01-27,"50-64",3,598,"WA"
2021-01-28,"50-64",2,600,"WA"
2021-01-29,"50-64",3,603,"WA"
2021-01-30,"50-64",0,603,"WA"
2021-01-25,"65-79",5,1705,"WA"
2021-01-26,"65-79",3,1708,"WA"
2021-01-27,"65-79",6,1714,"WA"
2021-01-28,"65-79",4,1718,"WA"
2021-01-29,"65-79",6,1724,"WA"
2021-01-30,"65-79",0,1724,"WA"
2021-01-25,"80+",7,2477,"WA"
2021-01-26,"80+",3,2480,"WA"
2021-01-27,"80+",9,2489,"WA"
2021-01-28,"80+",6,2495,"WA"
2021-01-29,"80+",8,2503,"WA"
2021-01-30,"80+",0,2503,"WA"
2021-01-31,"0-19",0,6,"WA"
2021-01-31,"20-34",1,28,"WA"
2021-01-31,"35-49",0,164,"WA"
2021-01-31,"50-64",3,606,"WA"
2021-01-31,"65-79",2,1726,"WA"
2021-01-31,"80+",3,2506,"WA"
2021-02-01,"0-19",0,6,"WA"
2021-02-02,"0-19",0,6,"WA"
2021-02-03,"0-19",0,6,"WA"
2021-02-04,"0-19",0,6,"WA"
2021-02-05,"0-19",0,6,"WA"
2021-02-06,"0-19",0,6,"WA"
2021-02-01,"20-34",0,28,"WA"
2021-02-02,"20-34",0,28,"WA"
2021-02-03,"20-34",0,28,"WA"
2021-02-04,"20-34",0,28,"WA"
2021-02-05,"20-34",0,28,"WA"
2021-02-06,"20-34",0,28,"WA"
2021-02-01,"35-49",0,164,"WA"
2021-02-02,"35-49",0,164,"WA"
2021-02-03,"35-49",0,164,"WA"
2021-02-04,"35-49",0,164,"WA"
2021-02-05,"35-49",0,164,"WA"
2021-02-06,"35-49",0,164,"WA"
2021-02-01,"50-64",0,606,"WA"
2021-02-02,"50-64",0,606,"WA"
2021-02-03,"50-64",1,607,"WA"
2021-02-04,"50-64",0,607,"WA"
2021-02-05,"50-64",0,607,"WA"
2021-02-06,"50-64",0,607,"WA"
2021-02-01,"65-79",3,1729,"WA"
2021-02-02,"65-79",0,1729,"WA"
2021-02-03,"65-79",6,1735,"WA"
2021-02-04,"65-79",2,1737,"WA"
2021-02-05,"65-79",3,1740,"WA"
2021-02-06,"65-79",0,1740,"WA"
2021-02-01,"80+",5,2511,"WA"
2021-02-02,"80+",0,2511,"WA"
2021-02-03,"80+",12,2523,"WA"
2021-02-04,"80+",5,2528,"WA"
2021-02-05,"80+",5,2533,"WA"
2021-02-06,"80+",0,2533,"WA"
2021-02-07,"0-19",0,6,"WA"
2021-02-07,"20-34",0,28,"WA"
2021-02-07,"35-49",1,165,"WA"
2021-02-07,"50-64",2,609,"WA"
2021-02-07,"65-79",2,1742,"WA"
2021-02-07,"80+",3,2536,"WA"
2021-02-08,"0-19",0,6,"WA"
2021-02-09,"0-19",0,6,"WA"
2021-02-10,"0-19",0,6,"WA"
2021-02-11,"0-19",0,6,"WA"
2021-02-12,"0-19",0,6,"WA"
2021-02-13,"0-19",0,6,"WA"
2021-02-08,"20-34",0,28,"WA"
2021-02-09,"20-34",1,29,"WA"
2021-02-10,"20-34",0,29,"WA"
2021-02-11,"20-34",0,29,"WA"
2021-02-12,"20-34",0,29,"WA"
2021-02-13,"20-34",0,29,"WA"
2021-02-08,"35-49",0,165,"WA"
2021-02-09,"35-49",1,166,"WA"
2021-02-10,"35-49",0,166,"WA"
2021-02-11,"35-49",0,166,"WA"
2021-02-12,"35-49",0,166,"WA"
2021-02-13,"35-49",0,166,"WA"
2021-02-08,"50-64",0,609,"WA"
2021-02-09,"50-64",0,609,"WA"
2021-02-10,"50-64",0,609,"WA"
2021-02-11,"50-64",0,609,"WA"
2021-02-12,"50-64",0,609,"WA"
2021-02-13,"50-64",0,609,"WA"
2021-02-08,"65-79",0,1742,"WA"
2021-02-09,"65-79",4,1746,"WA"
2021-02-10,"65-79",2,1748,"WA"
2021-02-11,"65-79",1,1749,"WA"
2021-02-12,"65-79",1,1750,"WA"
2021-02-13,"65-79",0,1750,"WA"
2021-02-08,"80+",0,2536,"WA"
2021-02-09,"80+",3,2539,"WA"
2021-02-10,"80+",1,2540,"WA"
2021-02-11,"80+",1,2541,"WA"
2021-02-12,"80+",1,2542,"WA"
2021-02-13,"80+",0,2542,"WA"
2021-02-14,"0-19",0,6,"WA"
2021-02-14,"20-34",0,29,"WA"
2021-02-14,"35-49",1,167,"WA"
2021-02-14,"50-64",1,610,"WA"
2021-02-14,"65-79",2,1752,"WA"
2021-02-14,"80+",2,2544,"WA"
2021-02-15,"0-19",0,6,"WA"
2021-02-16,"0-19",0,6,"WA"
2021-02-17,"0-19",0,6,"WA"
2021-02-18,"0-19",0,6,"WA"
2021-02-19,"0-19",0,6,"WA"
2021-02-20,"0-19",0,6,"WA"
2021-02-15,"20-34",0,29,"WA"
2021-02-16,"20-34",0,29,"WA"
2021-02-17,"20-34",0,29,"WA"
2021-02-18,"20-34",0,29,"WA"
2021-02-19,"20-34",0,29,"WA"
2021-02-20,"20-34",0,29,"WA"
2021-02-15,"35-49",0,167,"WA"
2021-02-16,"35-49",0,167,"WA"
2021-02-17,"35-49",0,167,"WA"
2021-02-18,"35-49",0,167,"WA"
2021-02-19,"35-49",0,167,"WA"
2021-02-20,"35-49",0,167,"WA"
2021-02-15,"50-64",0,610,"WA"
2021-02-16,"50-64",0,610,"WA"
2021-02-17,"50-64",1,611,"WA"
2021-02-18,"50-64",0,611,"WA"
2021-02-19,"50-64",0,611,"WA"
2021-02-20,"50-64",0,611,"WA"
2021-02-15,"65-79",0,1752,"WA"
2021-02-16,"65-79",1,1753,"WA"
2021-02-17,"65-79",2,1755,"WA"
2021-02-18,"65-79",2,1757,"WA"
2021-02-19,"65-79",0,1757,"WA"
2021-02-20,"65-79",0,1757,"WA"
2021-02-15,"80+",0,2544,"WA"
2021-02-16,"80+",2,2546,"WA"
2021-02-17,"80+",3,2549,"WA"
2021-02-18,"80+",2,2551,"WA"
2021-02-19,"80+",1,2552,"WA"
2021-02-20,"80+",0,2552,"WA"
2021-02-21,"0-19",0,6,"WA"
2021-02-21,"20-34",0,29,"WA"
2021-02-21,"35-49",2,169,"WA"
2021-02-21,"50-64",2,613,"WA"
2021-02-21,"65-79",2,1759,"WA"
2021-02-21,"80+",1,2553,"WA"
2021-02-22,"0-19",0,6,"WA"
2021-02-23,"0-19",0,6,"WA"
2021-02-24,"0-19",0,6,"WA"
2021-02-25,"0-19",0,6,"WA"
2021-02-26,"0-19",0,6,"WA"
2021-02-27,"0-19",0,6,"WA"
2021-02-22,"20-34",0,29,"WA"
2021-02-23,"20-34",0,29,"WA"
2021-02-24,"20-34",0,29,"WA"
2021-02-25,"20-34",0,29,"WA"
2021-02-26,"20-34",0,29,"WA"
2021-02-27,"20-34",0,29,"WA"
2021-02-22,"35-49",0,169,"WA"
2021-02-23,"35-49",0,169,"WA"
2021-02-24,"35-49",0,169,"WA"
2021-02-25,"35-49",0,169,"WA"
2021-02-26,"35-49",0,169,"WA"
2021-02-27,"35-49",0,169,"WA"
2021-02-22,"50-64",0,613,"WA"
2021-02-23,"50-64",0,613,"WA"
2021-02-24,"50-64",0,613,"WA"
2021-02-25,"50-64",0,613,"WA"
2021-02-26,"50-64",0,613,"WA"
2021-02-27,"50-64",0,613,"WA"
2021-02-22,"65-79",0,1759,"WA"
2021-02-23,"65-79",0,1759,"WA"
2021-02-24,"65-79",0,1759,"WA"
2021-02-25,"65-79",0,1759,"WA"
2021-02-26,"65-79",0,1759,"WA"
2021-02-27,"65-79",0,1759,"WA"
2021-02-22,"80+",0,2553,"WA"
2021-02-23,"80+",0,2553,"WA"
2021-02-24,"80+",0,2553,"WA"
2021-02-25,"80+",0,2553,"WA"
2021-02-26,"80+",0,2553,"WA"
2021-02-27,"80+",0,2553,"WA"
2021-02-28,"0-19",0,6,"WA"
2021-02-28,"20-34",0,29,"WA"
2021-02-28,"35-49",0,169,"WA"
2021-02-28,"50-64",0,613,"WA"
2021-02-28,"65-79",2,1761,"WA"
2021-02-28,"80+",3,2556,"WA"
2021-03-01,"0-19",0,6,"WA"
2021-03-02,"0-19",0,6,"WA"
2021-03-03,"0-19",0,6,"WA"
2021-03-04,"0-19",0,6,"WA"
2021-03-05,"0-19",0,6,"WA"
2021-03-06,"0-19",0,6,"WA"
2021-03-01,"20-34",0,29,"WA"
2021-03-02,"20-34",0,29,"WA"
2021-03-03,"20-34",0,29,"WA"
2021-03-04,"20-34",0,29,"WA"
2021-03-05,"20-34",0,29,"WA"
2021-03-06,"20-34",0,29,"WA"
2021-03-01,"35-49",0,169,"WA"
2021-03-02,"35-49",0,169,"WA"
2021-03-03,"35-49",0,169,"WA"
2021-03-04,"35-49",0,169,"WA"
2021-03-05,"35-49",0,169,"WA"
2021-03-06,"35-49",0,169,"WA"
2021-03-01,"50-64",0,613,"WA"
2021-03-02,"50-64",0,613,"WA"
2021-03-03,"50-64",0,613,"WA"
2021-03-04,"50-64",0,613,"WA"
2021-03-05,"50-64",0,613,"WA"
2021-03-06,"50-64",0,613,"WA"
2021-03-01,"65-79",0,1761,"WA"
2021-03-02,"65-79",0,1761,"WA"
2021-03-03,"65-79",0,1761,"WA"
2021-03-04,"65-79",0,1761,"WA"
2021-03-05,"65-79",0,1761,"WA"
2021-03-06,"65-79",0,1761,"WA"
2021-03-01,"80+",0,2556,"WA"
2021-03-02,"80+",0,2556,"WA"
2021-03-03,"80+",0,2556,"WA"
2021-03-04,"80+",0,2556,"WA"
2021-03-05,"80+",0,2556,"WA"
2021-03-06,"80+",0,2556,"WA"
2021-03-07,"0-19",0,6,"WA"
2021-03-07,"20-34",0,29,"WA"
2021-03-07,"35-49",0,169,"WA"
2021-03-07,"50-64",0,613,"WA"
2021-03-07,"65-79",0,1761,"WA"
2021-03-07,"80+",1,2557,"WA"
