LATEST_STATUS_DATE,Age Ranges,As of Date,Case Status,DATA_AS_OF_DT,DATA_REFRESH_DT,Parameter Sort,Parameter Sort Target,CASES,DEATHS,Measure Toggle,RECOVERIES
14/04/2020,70s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,70s,5,1,1,2
11/11/2020,70s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,70s,14,1,1,2
15/12/2020,70s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,70s,49,1,1,2
21/04/2020,70s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,70s,1,1,1,3
26/05/2020,70s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,70s,1,1,1,3
30/04/2020,70s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,70s,4,1,1,3
26/11/2020,70s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,70s,0,1,1,4
03/08/2020,70s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,70s,2,1,1,4
27/11/2020,70s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,70s,2,1,1,4
01/04/2020,70s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,70s,3,1,1,4
25/04/2020,70s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,70s,3,1,1,4
03/06/2020,70s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,70s,3,1,1,4
02/11/2020,70s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,70s,11,1,1,4
12/12/2020,70s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,70s,22,1,1,4
04/06/2020,70s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,70s,1,1,1,5
30/05/2020,70s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,70s,2,1,1,5
13/04/2020,70s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,70s,9,1,1,5
02/04/2020,70s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,70s,10,1,1,5
09/11/2020,70s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,70s,14,1,1,5
06/11/2020,70s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,70s,20,1,1,5
28/11/2020,70s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,70s,9,1,1,6
08/12/2020,70s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,70s,30,1,1,6
10/12/2020,70s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,70s,38,1,1,6
02/12/2020,70s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,70s,27,1,1,7
03/12/2020,70s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,70s,29,1,1,7
05/12/2020,70s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,70s,8,1,1,8
11/12/2020,70s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,70s,45,1,1,8
07/12/2020,70s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,70s,43,1,1,10
16/11/2020,70s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,70s,18,1,1,12
23/11/2020,70s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,70s,15,1,1,14
30/05/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,0,1,1,0
24/08/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,0,1,1,0
20/04/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,1,1,1,0
03/07/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,1,1,1,0
05/08/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,1,1,1,0
09/08/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,1,1,1,0
26/09/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,1,1,1,0
03/11/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,1,1,1,0
26/03/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,2,1,1,0
31/03/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,2,1,1,0
28/03/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,3,1,1,0
17/09/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,3,1,1,0
01/04/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,4,1,1,0
15/04/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,4,1,1,0
01/11/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,7,1,1,0
25/05/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,0,1,1,1
07/06/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,0,1,1,1
01/07/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,0,1,1,1
05/07/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,0,1,1,1
03/09/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,0,1,1,1
03/05/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,1,1,1,1
24/05/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,1,1,1,1
28/05/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,1,1,1,1
08/07/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,1,1,1,1
06/08/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,1,1,1,1
30/03/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,2,1,1,1
07/04/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,2,1,1,1
02/05/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,2,1,1,1
08/05/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,2,1,1,1
24/04/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,4,1,1,1
29/11/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,18,1,1,1
29/03/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,0,1,1,2
27/07/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,0,1,1,2
22/06/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,1,1,1,2
19/08/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,1,1,1,2
07/11/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,1,1,1,2
29/10/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,4,1,1,2
29/05/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,7,1,1,2
14/12/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,21,1,1,2
27/04/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,0,1,1,3
01/05/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,0,1,1,3
04/06/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,0,1,1,3
26/06/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,2,1,1,3
21/08/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,3,1,1,3
14/04/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,5,1,1,3
19/04/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,2,1,1,4
16/05/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,3,1,1,4
21/11/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,17,1,1,4
09/12/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,43,1,1,4
30/04/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,5,1,1,5
12/11/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,12,1,1,5
11/07/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,3,1,1,6
04/12/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,17,1,1,6
19/11/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,21,1,1,7
20/11/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,10,1,1,9
27/05/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,1,1,1,11
02/12/2020,50s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,50s,31,2,2,15
01/12/2020,60s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,60s,26,2,2,10
08/04/2020,70s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,70s,3,2,2,0
31/05/2020,70s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,70s,2,2,2,2
06/12/2020,70s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,70s,27,2,2,2
09/04/2020,70s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,70s,8,2,2,4
21/11/2020,70s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,70s,15,2,2,5
20/11/2020,70s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,70s,8,2,2,7
08/11/2020,70s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,70s,12,2,2,8
04/12/2020,70s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,70s,17,2,2,8
12/11/2020,70s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,70s,17,2,2,12
26/11/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,0,2,2,0
15/07/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,2,2,2,0
08/04/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,5,2,2,0
04/07/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,0,2,2,1
07/10/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,0,2,2,1
21/04/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,2,2,2,1
06/11/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,11,2,2,1
14/05/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,1,2,2,2
09/04/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,4,2,2,2
26/05/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,0,2,2,3
27/11/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,11,2,2,3
14/11/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,8,2,2,4
03/12/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,26,2,2,4
12/05/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,5,2,2,5
02/12/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,21,2,2,5
17/11/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,3,2,2,6
16/11/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,9,2,2,6
13/11/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,2,2,2,7
17/04/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,1,2,2,11
23/11/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,16,2,2,11
19/04/2020,70s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,70s,1,3,3,4
29/11/2020,70s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,70s,17,3,3,4
17/04/2020,70s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,70s,2,3,3,13
20/05/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,3,3,3,0
11/09/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,3,3,3,0
23/04/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,5,3,3,0
06/04/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,2,3,3,1
01/12/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,22,3,3,2
22/11/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,11,3,3,5
13/12/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,33,3,3,5
07/12/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,39,3,3,5
30/11/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,6,3,3,9
28/11/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,17,3,3,11
12/12/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,39,3,3,11
03/05/2020,70s,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,70s,1,4,4,1
09/11/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,12,4,4,0
24/11/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,15,4,4,5
08/12/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,23,4,4,5
10/12/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,42,5,5,8
06/12/2020,80,"December 16, 2020 11:59 pm",Confirmed,16/12/2020,"December 17, 2020",FALSE,80,31,6,6,4
19/07/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,1,0,0,0
20/07/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,1,0,0,0
21/07/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,1,0,0,0
23/07/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,1,0,0,0
04/08/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,1,0,0,0
15/08/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,1,0,0,0
25/08/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,1,0,0,0
29/08/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,1,0,0,0
01/09/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,1,0,0,0
08/09/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,1,0,0,0
11/09/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,1,0,0,0
23/09/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,1,0,0,0
24/09/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,1,0,0,0
05/10/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,1,0,0,0
09/10/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,1,0,0,0
10/10/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,1,0,0,0
22/10/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,1,0,0,0
23/10/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,1,0,0,0
30/08/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,2,0,0,0
13/09/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,2,0,0,0
17/09/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,2,0,0,0
06/10/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,2,0,0,0
16/10/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,2,0,0,0
26/10/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,2,0,0,0
27/10/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,2,0,0,0
02/11/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,2,0,0,0
11/12/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,2,0,0,0
11/08/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,3,0,0,0
30/10/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,3,0,0,0
24/10/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,4,0,0,0
12/12/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,4,0,0,0
08/12/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,5,0,0,0
09/12/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,5,0,0,0
14/12/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,5,0,0,0
13/12/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,7,0,0,0
15/12/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,21,0,0,0
16/12/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,30,0,0,0
25/07/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,0,0,0,1
03/08/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,0,0,0,1
05/08/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,0,0,0,1
08/08/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,0,0,0,1
10/08/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,0,0,0,1
14/08/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,0,0,0,1
24/08/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,0,0,0,1
02/09/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,0,0,0,1
04/09/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,0,0,0,1
05/09/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,0,0,0,1
26/09/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,0,0,0,1
28/09/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,0,0,0,1
01/10/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,0,0,0,1
11/10/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,0,0,0,1
13/10/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,0,0,0,1
20/10/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,0,0,0,1
28/10/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,0,0,0,1
31/10/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,0,0,0,1
05/11/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,0,0,0,1
07/11/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,0,0,0,1
22/07/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,1,0,0,1
27/07/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,1,0,0,1
29/07/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,1,0,0,1
19/09/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,1,0,0,1
22/09/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,1,0,0,1
25/09/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,1,0,0,1
12/10/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,1,0,0,1
20/11/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,1,0,0,1
07/10/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,2,0,0,1
10/11/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,2,0,0,1
11/11/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,2,0,0,1
27/11/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,2,0,0,1
29/10/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,3,0,0,1
28/11/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,3,0,0,1
07/12/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,4,0,0,1
10/12/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,7,0,0,1
18/11/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,13,0,0,1
31/07/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,1,0,0,2
21/09/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,1,0,0,2
19/10/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,1,0,0,2
03/11/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,1,0,0,2
12/11/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,1,0,0,2
16/11/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,1,0,0,2
18/07/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,2,0,0,2
01/11/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,2,0,0,2
09/11/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,2,0,0,2
15/11/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,3,0,0,2
04/12/2020,30s,"December 16, 2020 11:59 pm",Probable,16/12/2020,"December 17, 2020",FALSE,30s,5,0,0,2
