Report Date,Health District,Age Group,Number of Cases,Number of Hospitalizations,Number of Deaths
09/02/2020,Rappahannock Rapidan,10-19,209,4,0
09/02/2020,Crater,50-59,555,52,4
09/02/2020,Arlington,Missing,16,1,0
09/02/2020,Roanoke,50-59,132,6,0
09/02/2020,Rappahannock,10-19,472,4,0
09/02/2020,Roanoke,10-19,138,1,0
09/02/2020,Eastern Shore,Missing,6,0,0
09/02/2020,Mount Rogers,Missing,0,0,0
09/02/2020,Prince William,60-69,1059,198,51
09/02/2020,Alleghany,70-79,98,16,13
09/02/2020,Crater,20-29,522,9,0
09/02/2020,Loudoun,60-69,355,69,9
09/02/2020,Fairfax,0-9,723,26,0
09/02/2020,Roanoke,Missing,3,0,0
09/02/2020,Alexandria,20-29,621,12,1
09/02/2020,Portsmouth,70-79,122,31,11
09/02/2020,Alleghany,30-39,163,5,0
09/02/2020,Prince William,20-29,2527,63,0
09/02/2020,Southside,70-79,103,16,17
09/02/2020,Piedmont,Missing,2,0,0
09/02/2020,Rappahannock,0-9,198,2,0
09/02/2020,Henrico,30-39,842,22,0
09/02/2020,Prince William,10-19,1214,10,0
09/02/2020,Chickahominy,10-19,136,0,0
09/02/2020,Lord Fairfax,0-9,94,2,0
09/02/2020,Central Virginia,Missing,2,0,0
09/02/2020,Fairfax,60-69,1754,384,75
09/02/2020,Hampton,20-29,409,3,0
09/02/2020,Central Shenandoah,40-49,512,18,0
09/02/2020,Pittsylvania-Danville,0-9,56,0,0
09/02/2020,Loudoun,80+,228,63,84
09/02/2020,Arlington,80+,215,90,72
09/02/2020,Virginia Beach,10-19,470,1,0
09/02/2020,Mount Rogers,80+,176,50,41
09/02/2020,Eastern Shore,80+,55,25,20
09/02/2020,Crater,10-19,157,2,0
09/02/2020,Lenowisco,30-39,117,3,1
09/02/2020,Norfolk,Missing,42,1,0
09/02/2020,Henrico,Missing,50,1,1
09/02/2020,New River,40-49,107,2,0
09/02/2020,Central Virginia,0-9,71,0,0
09/02/2020,New River,70-79,49,12,4
09/02/2020,Loudoun,0-9,236,4,0
09/02/2020,Central Virginia,70-79,142,17,5
09/02/2020,Southside,0-9,18,0,0
09/02/2020,Three Rivers,40-49,232,15,2
09/02/2020,Chickahominy,30-39,162,3,0
09/02/2020,Central Shenandoah,60-69,377,53,15
09/02/2020,Western Tidewater,60-69,377,32,12
09/02/2020,Cumberland Plateau,30-39,66,2,0
09/02/2020,Portsmouth,10-19,187,0,0
09/02/2020,Chesterfield,Missing,124,1,0
09/02/2020,Alexandria,40-49,611,46,0
09/02/2020,Thomas Jefferson,70-79,156,28,14
09/02/2020,Three Rivers,30-39,244,8,0
09/02/2020,Western Tidewater,70-79,223,33,21
09/02/2020,Arlington,60-69,340,86,19
09/02/2020,Cumberland Plateau,10-19,84,1,0
09/02/2020,West Piedmont,30-39,218,6,0
09/02/2020,Peninsula,10-19,245,1,0
09/02/2020,Lenowisco,10-19,65,0,0
09/02/2020,Richmond,80+,86,33,13
09/02/2020,Mount Rogers,20-29,314,0,0
09/02/2020,Eastern Shore,20-29,214,6,0
09/02/2020,Hampton,10-19,98,0,0
09/02/2020,Portsmouth,0-9,73,4,0
09/02/2020,Crater,70-79,235,51,26
09/02/2020,Chesterfield,40-49,924,42,3
09/02/2020,Alexandria,Missing,11,0,0
09/02/2020,Southside,30-39,194,4,0
09/02/2020,Prince William,Missing,193,3,0
09/02/2020,Hampton,60-69,148,11,6
09/02/2020,Fairfax,20-29,3297,104,3
09/02/2020,Thomas Jefferson,0-9,110,1,0
09/02/2020,Lenowisco,40-49,110,5,0
09/02/2020,Central Virginia,10-19,258,2,0
09/02/2020,Lenowisco,70-79,77,24,7
09/02/2020,Virginia Beach,0-9,204,1,0
09/02/2020,Lenowisco,50-59,109,11,1
09/02/2020,Chesapeake,70-79,213,66,7
09/02/2020,Western Tidewater,80+,207,36,51
09/02/2020,Thomas Jefferson,10-19,301,2,0
09/02/2020,Richmond,40-49,571,44,5
09/02/2020,Lord Fairfax,50-59,452,38,5
09/02/2020,Lord Fairfax,10-19,236,4,0
09/02/2020,Crater,30-39,584,10,0
09/02/2020,Virginia Beach,70-79,272,75,21
09/02/2020,Virginia Beach,30-39,1171,24,1
09/02/2020,Piedmont,0-9,41,0,0
09/02/2020,Central Shenandoah,30-39,472,8,0
09/02/2020,Hampton,50-59,209,12,4
09/02/2020,Peninsula,70-79,207,50,16
09/02/2020,Arlington,20-29,778,23,0
09/02/2020,West Piedmont,70-79,127,45,12
09/02/2020,Richmond,20-29,1038,21,0
09/02/2020,Roanoke,0-9,49,0,0
09/02/2020,Hampton,30-39,295,3,0
09/02/2020,Thomas Jefferson,30-39,432,13,0
09/02/2020,Western Tidewater,40-49,403,10,3
09/02/2020,Richmond,50-59,440,76,3
09/02/2020,Western Tidewater,50-59,520,25,4
09/02/2020,Crater,Missing,30,0,0
09/02/2020,Arlington,50-59,488,79,7
09/02/2020,Piedmont,70-79,102,28,8
09/02/2020,Alexandria,60-69,265,58,3
09/02/2020,Portsmouth,30-39,386,18,1
09/02/2020,Lenowisco,20-29,96,0,0
09/02/2020,Central Virginia,30-39,319,12,0
09/02/2020,Norfolk,10-19,276,2,0
09/02/2020,New River,10-19,332,0,0
09/02/2020,Central Virginia,20-29,581,3,0
09/02/2020,Rappahannock,50-59,657,64,5
09/02/2020,Henrico,50-59,594,66,12
09/02/2020,West Piedmont,50-59,294,45,3
09/02/2020,Cumberland Plateau,20-29,76,0,0
09/02/2020,Alexandria,70-79,120,44,18
09/02/2020,Portsmouth,20-29,480,17,0
09/02/2020,Western Tidewater,30-39,447,18,2
09/02/2020,Central Shenandoah,0-9,104,0,0
09/02/2020,Henrico,80+,396,90,93
09/02/2020,Alexandria,0-9,206,2,0
09/02/2020,Pittsylvania-Danville,40-49,235,11,1
09/02/2020,Henrico,20-29,816,21,1
09/02/2020,Roanoke,60-69,83,8,1
09/02/2020,Peninsula,30-39,704,16,3
09/02/2020,Alleghany,60-69,109,12,1
09/02/2020,Prince William,70-79,418,126,55
09/02/2020,Norfolk,60-69,410,69,13
09/02/2020,Southside,40-49,163,6,0
09/02/2020,Chesterfield,30-39,1091,22,1
09/02/2020,Loudoun,70-79,184,58,19
09/02/2020,Central Virginia,40-49,310,3,0
09/02/2020,New River,Missing,7,0,0
09/02/2020,Chickahominy,20-29,201,3,0
09/02/2020,New River,0-9,21,0,0
09/02/2020,Cumberland Plateau,0-9,20,0,0
09/02/2020,Three Rivers,70-79,69,16,8
09/02/2020,Rappahannock Rapidan,40-49,408,24,3
09/02/2020,Hampton,0-9,41,0,0
09/02/2020,Piedmont,50-59,270,27,4
09/02/2020,Rappahannock,20-29,913,18,0
09/02/2020,West Piedmont,20-29,244,4,0
09/02/2020,Arlington,70-79,202,77,34
09/02/2020,Chickahominy,50-59,227,26,1
09/02/2020,Alleghany,40-49,165,5,0
09/02/2020,Prince William,50-59,1953,230,19
09/02/2020,Mount Rogers,0-9,75,1,0
09/02/2020,Eastern Shore,0-9,28,2,0
09/02/2020,Thomas Jefferson,60-69,217,40,5
09/02/2020,Pittsylvania-Danville,70-79,71,20,2
09/02/2020,Chesterfield,80+,181,42,52
09/02/2020,Rappahannock,60-69,351,66,9
09/02/2020,Piedmont,20-29,318,3,0
09/02/2020,New River,60-69,61,8,2
09/02/2020,Roanoke,40-49,175,6,0
09/02/2020,Three Rivers,20-29,241,4,0
09/02/2020,Rappahannock,40-49,747,52,2
09/02/2020,Portsmouth,80+,57,16,9
09/02/2020,Central Shenandoah,Missing,3,0,0
09/02/2020,Eastern Shore,70-79,66,23,12
09/02/2020,Mount Rogers,70-79,212,65,25
09/02/2020,Cumberland Plateau,70-79,38,5,0
09/02/2020,Piedmont,10-19,73,0,0
09/02/2020,Southside,20-29,142,2,0
09/02/2020,Chesterfield,50-59,771,64,7
09/02/2020,Rappahannock Rapidan,20-29,429,6,0
09/02/2020,Cumberland Plateau,60-69,63,13,2
09/02/2020,Roanoke,70-79,36,7,2
09/02/2020,Central Shenandoah,20-29,895,11,0
09/02/2020,Pittsylvania-Danville,80+,79,16,12
09/02/2020,Virginia Beach,80+,213,66,35
09/02/2020,Central Shenandoah,50-59,528,44,6
09/02/2020,Lenowisco,Missing,0,0,0
09/02/2020,Fairfax,30-39,3584,227,9
09/02/2020,Lenowisco,60-69,103,12,2
09/02/2020,Loudoun,30-39,1022,36,0
09/02/2020,West Piedmont,80+,120,45,14
09/02/2020,Roanoke,80+,62,7,12
09/02/2020,Fairfax,40-49,3329,325,15
09/02/2020,Chesapeake,0-9,126,1,0
09/02/2020,Peninsula,50-59,489,25,3
09/02/2020,Cumberland Plateau,Missing,0,0,0
09/02/2020,Peninsula,60-69,330,36,6
09/02/2020,Lord Fairfax,30-39,458,14,1
09/02/2020,Virginia Beach,Missing,126,0,0
09/02/2020,Arlington,40-49,577,61,9
09/02/2020,West Piedmont,10-19,131,0,0
09/02/2020,Chickahominy,70-79,98,30,7
09/02/2020,Pittsylvania-Danville,20-29,196,1,0
09/02/2020,Loudoun,50-59,890,74,4
09/02/2020,Richmond,30-39,809,44,1
09/02/2020,Thomas Jefferson,Missing,3,0,0
09/02/2020,Rappahannock Rapidan,80+,77,20,10
09/02/2020,Lord Fairfax,Missing,3,0,0
09/02/2020,Cumberland Plateau,50-59,88,12,1
09/02/2020,Loudoun,Missing,67,0,1
09/02/2020,Southside,50-59,162,13,1
09/02/2020,Chesterfield,20-29,1033,13,0
09/02/2020,Norfolk,70-79,182,56,17
09/02/2020,Alleghany,10-19,139,1,0
09/02/2020,Crater,80+,184,36,25
09/02/2020,Portsmouth,Missing,22,1,0
09/02/2020,Western Tidewater,10-19,209,0,0
09/02/2020,Chesterfield,10-19,548,2,0
09/02/2020,Southside,60-69,137,18,6
09/03/2020,Henrico,50-59,601,66,12
09/03/2020,West Piedmont,50-59,296,45,3
09/03/2020,Cumberland Plateau,20-29,78,0,0
09/03/2020,Alexandria,70-79,119,44,18
09/03/2020,Portsmouth,20-29,483,17,0
09/03/2020,Western Tidewater,30-39,456,18,2
09/03/2020,Central Shenandoah,0-9,106,0,0
09/03/2020,Henrico,80+,399,91,93
09/03/2020,Alexandria,0-9,214,3,0
09/03/2020,Pittsylvania-Danville,40-49,238,12,1
09/03/2020,Henrico,20-29,825,21,1
09/03/2020,Roanoke,60-69,80,8,1
09/03/2020,Peninsula,30-39,713,16,3
09/03/2020,Alleghany,60-69,111,12,1
09/03/2020,Prince William,70-79,420,127,55
09/03/2020,Norfolk,60-69,414,74,15
09/03/2020,Southside,40-49,166,6,0
09/03/2020,Chesterfield,30-39,1097,22,1
09/03/2020,Loudoun,70-79,185,59,19
09/03/2020,Central Virginia,40-49,320,3,0
09/03/2020,New River,Missing,7,0,0
09/03/2020,Chickahominy,20-29,208,3,0
09/03/2020,New River,0-9,22,0,0
09/03/2020,Cumberland Plateau,0-9,20,0,0
09/03/2020,Three Rivers,70-79,69,16,8
09/03/2020,Rappahannock Rapidan,40-49,409,24,3
09/03/2020,Hampton,0-9,41,0,0
09/03/2020,Piedmont,50-59,275,27,4
09/03/2020,Rappahannock,20-29,914,18,0
09/03/2020,West Piedmont,20-29,248,4,0
09/03/2020,Arlington,70-79,202,77,34
09/03/2020,Chickahominy,50-59,229,26,1
09/03/2020,Alleghany,40-49,165,5,0
09/03/2020,Prince William,50-59,1963,231,19
09/03/2020,Mount Rogers,0-9,82,1,0
09/03/2020,Eastern Shore,0-9,28,2,0
09/03/2020,Thomas Jefferson,60-69,217,40,5
09/03/2020,Pittsylvania-Danville,70-79,73,21,2
09/03/2020,Chesterfield,80+,181,42,52
09/03/2020,Virginia Beach,40-49,820,32,2
09/03/2020,Richmond,Missing,28,1,0
09/03/2020,Norfolk,40-49,526,33,2
09/03/2020,Piedmont,80+,67,24,21
09/03/2020,Virginia Beach,60-69,543,70,8
09/03/2020,West Piedmont,40-49,260,17,4
09/03/2020,Arlington,10-19,194,5,0
09/03/2020,Lenowisco,0-9,31,0,0
09/03/2020,Pittsylvania-Danville,50-59,271,25,1
09/03/2020,Virginia Beach,50-59,717,43,3
09/03/2020,Chesapeake,Missing,43,1,0
09/03/2020,Central Shenandoah,80+,166,43,23
09/03/2020,Thomas Jefferson,40-49,364,22,0
09/03/2020,Rappahannock Rapidan,60-69,196,25,5
09/03/2020,Norfolk,30-39,794,34,1
09/03/2020,Rappahannock Rapidan,Missing,13,0,0
09/03/2020,Lord Fairfax,80+,216,49,56
09/03/2020,Three Rivers,10-19,75,1,0
09/03/2020,Piedmont,40-49,311,13,0
09/03/2020,Norfolk,80+,105,28,18
09/03/2020,Peninsula,20-29,992,1,0
09/03/2020,Norfolk,50-59,506,53,6
09/03/2020,Thomas Jefferson,50-59,286,23,2
09/03/2020,Richmond,70-79,156,65,19
09/03/2020,Chesterfield,70-79,208,40,28
09/03/2020,Piedmont,30-39,340,6,0
09/03/2020,Prince William,30-39,2480,111,2
09/03/2020,Alleghany,20-29,247,1,0
09/03/2020,Alleghany,0-9,39,0,0
09/03/2020,Mount Rogers,40-49,285,8,2
09/03/2020,Eastern Shore,40-49,264,13,2
09/03/2020,Central Virginia,60-69,247,21,3
09/03/2020,Richmond,10-19,369,5,0
09/03/2020,Pittsylvania-Danville,60-69,192,26,4
09/03/2020,Pittsylvania-Danville,Missing,1,0,0
09/03/2020,Chesterfield,60-69,479,76,19
09/03/2020,Southside,10-19,40,0,0
09/03/2020,New River,80+,31,5,3
09/03/2020,Central Virginia,50-59,369,9,4
09/03/2020,Hampton,70-79,76,13,4
09/03/2020,Rappahannock Rapidan,10-19,214,4,0
09/03/2020,Crater,50-59,562,52,4
09/03/2020,Arlington,Missing,16,1,0
09/03/2020,Roanoke,50-59,130,6,0
09/03/2020,Rappahannock,10-19,481,5,0
09/03/2020,Roanoke,10-19,136,1,0
09/03/2020,Eastern Shore,Missing,6,0,0
09/03/2020,Mount Rogers,Missing,0,0,0
09/03/2020,Prince William,60-69,1063,199,52
09/03/2020,Alleghany,70-79,99,16,13
09/03/2020,Crater,20-29,525,9,0
09/03/2020,Loudoun,60-69,355,69,9
09/03/2020,Fairfax,0-9,729,26,0
09/03/2020,Roanoke,Missing,3,0,0
09/03/2020,Alexandria,20-29,626,12,1
09/03/2020,Portsmouth,70-79,124,33,12
09/03/2020,Alleghany,30-39,165,5,0
09/03/2020,Prince William,20-29,2544,63,0
09/03/2020,Southside,70-79,102,16,17
09/03/2020,Piedmont,Missing,2,0,0
09/03/2020,Rappahannock,0-9,201,2,0
09/03/2020,Henrico,30-39,847,22,0
09/03/2020,Prince William,10-19,1214,10,0
09/03/2020,Chickahominy,10-19,139,0,0
09/03/2020,Lord Fairfax,0-9,93,2,0
09/03/2020,Central Virginia,Missing,2,0,0
09/03/2020,Fairfax,60-69,1763,387,75
09/03/2020,Hampton,20-29,412,3,0
09/03/2020,Central Shenandoah,40-49,512,18,0
09/03/2020,Pittsylvania-Danville,0-9,58,0,0
09/03/2020,Pittsylvania-Danville,10-19,101,0,0
09/03/2020,Richmond,60-69,325,79,8
09/03/2020,Chickahominy,40-49,154,14,1
09/03/2020,Three Rivers,80+,55,14,8
09/03/2020,Rappahannock,30-39,807,28,0
09/03/2020,Lord Fairfax,60-69,287,57,14
09/03/2020,Western Tidewater,0-9,94,1,0
09/03/2020,Rappahannock,70-79,180,50,19
09/03/2020,Prince William,80+,284,98,83
09/03/2020,Hampton,80+,34,4,2
09/03/2020,Alexandria,80+,115,35,27
09/03/2020,Mount Rogers,60-69,251,28,3
09/03/2020,Eastern Shore,60-69,204,31,8
09/03/2020,Lord Fairfax,70-79,189,56,20
09/03/2020,New River,30-39,128,4,0
09/03/2020,Chesapeake,10-19,305,4,0
09/03/2020,Hampton,40-49,230,8,0
09/03/2020,Peninsula,Missing,44,0,0
09/03/2020,Henrico,70-79,296,65,47
09/03/2020,Western Tidewater,20-29,421,6,0
09/03/2020,Peninsula,0-9,143,1,0
09/03/2020,Loudoun,40-49,1135,70,1
09/03/2020,Pittsylvania-Danville,30-39,226,3,0
09/03/2020,Loudoun,20-29,1088,14,0
09/03/2020,Crater,60-69,422,66,21
09/03/2020,Richmond,80+,91,33,13
09/03/2020,Mount Rogers,20-29,321,0,0
09/03/2020,Eastern Shore,20-29,214,6,0
09/03/2020,Hampton,10-19,98,0,0
09/03/2020,Portsmouth,0-9,76,4,0
09/03/2020,Crater,70-79,236,51,27
09/03/2020,Chesterfield,40-49,931,42,3
09/03/2020,Alexandria,Missing,11,0,0
09/03/2020,Southside,30-39,197,4,0
09/03/2020,Prince William,Missing,192,3,0
09/03/2020,Hampton,60-69,150,11,6
09/03/2020,Fairfax,20-29,3309,105,3
09/03/2020,Thomas Jefferson,0-9,113,1,0
09/03/2020,Lenowisco,40-49,112,5,0
09/03/2020,Central Virginia,10-19,262,2,0
09/03/2020,Lenowisco,70-79,77,24,7
09/03/2020,Virginia Beach,0-9,209,1,0
09/03/2020,Lenowisco,50-59,110,12,1
09/03/2020,Chesapeake,70-79,214,67,7
09/03/2020,Western Tidewater,80+,209,36,51
09/03/2020,Thomas Jefferson,10-19,320,2,0
09/03/2020,Richmond,40-49,575,44,5
09/03/2020,Lord Fairfax,50-59,454,38,5
09/03/2020,Lord Fairfax,10-19,235,4,0
09/03/2020,Thomas Jefferson,80+,182,39,35
09/03/2020,Roanoke,20-29,269,5,0
09/03/2020,Henrico,60-69,411,65,38
09/03/2020,Lord Fairfax,40-49,429,21,1
09/03/2020,Western Tidewater,Missing,22,0,0
09/03/2020,Chickahominy,60-69,137,27,9
09/03/2020,Chesapeake,20-29,718,6,0
09/03/2020,Three Rivers,Missing,11,1,0
09/03/2020,Henrico,10-19,396,5,0
09/03/2020,Mount Rogers,30-39,277,13,0
09/03/2020,Eastern Shore,30-39,253,11,0
09/03/2020,Chesterfield,0-9,217,2,0
09/03/2020,Central Shenandoah,10-19,313,1,0
09/03/2020,Crater,0-9,66,2,0
09/03/2020,Fairfax,70-79,785,272,122
09/03/2020,Rappahannock,80+,176,68,27
09/03/2020,Alexandria,10-19,241,4,0
09/03/2020,Portsmouth,40-49,336,19,2
09/03/2020,Three Rivers,50-59,201,14,0
09/03/2020,Alleghany,Missing,3,0,0
09/03/2020,Alexandria,30-39,792,37,1
09/03/2020,Southside,Missing,1,0,0
09/03/2020,Portsmouth,60-69,268,41,14
09/03/2020,Roanoke,30-39,255,6,0
09/03/2020,Three Rivers,60-69,148,20,2
09/03/2020,Fairfax,50-59,2858,381,40
09/03/2020,Portsmouth,50-59,318,39,4
09/03/2020,Chickahominy,80+,99,40,30
09/03/2020,Rappahannock Rapidan,50-59,352,37,2
09/03/2020,Fairfax,80+,888,331,312
09/03/2020,Hampton,Missing,32,0,0
09/03/2020,Cumberland Plateau,80+,29,10,5
09/03/2020,Alleghany,50-59,187,10,1
09/03/2020,Prince William,40-49,2662,191,8
09/03/2020,Fairfax,Missing,182,6,0
09/03/2020,Crater,30-39,589,10,0
09/03/2020,Virginia Beach,70-79,274,75,21
09/03/2020,Virginia Beach,30-39,1174,24,1
09/03/2020,Piedmont,0-9,42,0,0
09/03/2020,Central Shenandoah,30-39,474,8,0
09/03/2020,Hampton,50-59,214,12,4
09/03/2020,Peninsula,70-79,208,50,16
09/03/2020,Arlington,20-29,783,23,0
09/03/2020,West Piedmont,70-79,129,45,12
09/03/2020,Richmond,20-29,1065,22,0
09/03/2020,Roanoke,0-9,49,0,0
09/03/2020,Hampton,30-39,302,3,0
09/03/2020,Thomas Jefferson,30-39,433,13,0
09/03/2020,Western Tidewater,40-49,412,10,3
09/03/2020,Richmond,50-59,445,77,3
09/03/2020,Western Tidewater,50-59,533,25,4
09/03/2020,Crater,Missing,30,0,0
09/03/2020,Arlington,50-59,488,79,7
09/03/2020,Piedmont,70-79,102,28,9
09/03/2020,Alexandria,60-69,266,58,3
09/03/2020,Portsmouth,30-39,386,18,1
09/03/2020,Lenowisco,20-29,97,0,0
09/03/2020,Central Virginia,30-39,322,13,0
09/03/2020,Norfolk,10-19,277,2,0
09/03/2020,New River,10-19,369,0,0
09/03/2020,Central Virginia,20-29,591,3,0
09/03/2020,Rappahannock,50-59,661,64,5
09/03/2020,Chesapeake,0-9,129,1,0
09/03/2020,Peninsula,50-59,499,25,3
09/03/2020,Cumberland Plateau,Missing,0,0,0
09/03/2020,Peninsula,60-69,332,36,6
09/03/2020,Lord Fairfax,30-39,459,15,1
09/03/2020,Virginia Beach,Missing,126,0,0
09/03/2020,Arlington,40-49,581,61,9
09/03/2020,West Piedmont,10-19,135,0,0
09/03/2020,Chickahominy,70-79,98,30,7
09/03/2020,Pittsylvania-Danville,20-29,197,1,0
09/03/2020,Loudoun,50-59,893,74,4
09/03/2020,Richmond,30-39,829,44,1
09/03/2020,Thomas Jefferson,Missing,3,0,0
09/03/2020,Rappahannock Rapidan,80+,80,20,10
09/03/2020,Lord Fairfax,Missing,3,0,0
09/03/2020,Cumberland Plateau,50-59,88,12,1
09/03/2020,Loudoun,Missing,67,0,1
09/03/2020,Southside,50-59,167,13,1
09/03/2020,Chesterfield,20-29,1039,13,0
09/03/2020,Norfolk,70-79,184,56,17
09/03/2020,Alleghany,10-19,141,1,0
09/03/2020,Crater,80+,184,36,25
09/03/2020,Portsmouth,Missing,22,1,0
09/03/2020,Western Tidewater,10-19,207,0,0
09/03/2020,Chesterfield,10-19,549,2,0
09/03/2020,Southside,60-69,139,18,6
09/03/2020,Richmond,0-9,144,6,0
09/03/2020,Chesapeake,80+,165,50,25
09/03/2020,Peninsula,40-49,558,17,1
09/03/2020,Henrico,0-9,181,5,0
09/03/2020,Lenowisco,80+,26,8,1
09/03/2020,Piedmont,60-69,202,26,6
09/03/2020,West Piedmont,0-9,46,2,0
09/03/2020,Rappahannock Rapidan,70-79,78,17,10
09/03/2020,Central Shenandoah,70-79,192,58,18
09/03/2020,Chesapeake,30-39,711,24,0
09/03/2020,Chickahominy,0-9,32,0,0
09/03/2020,Prince William,0-9,592,12,0
09/03/2020,Eastern Shore,50-59,291,24,6
09/03/2020,Mount Rogers,50-59,302,22,3
09/03/2020,Loudoun,10-19,859,2,0
09/03/2020,Southside,80+,95,12,13
09/03/2020,Central Virginia,80+,102,13,7
09/03/2020,Rappahannock,Missing,29,1,0
09/03/2020,Rappahannock Rapidan,30-39,440,20,1
09/03/2020,New River,50-59,95,6,0
09/03/2020,Loudoun,80+,228,63,84
09/03/2020,Arlington,80+,215,90,72
09/03/2020,Virginia Beach,10-19,473,1,0
09/03/2020,Mount Rogers,80+,175,50,42
09/03/2020,Eastern Shore,80+,55,25,20
09/03/2020,Crater,10-19,158,2,0
09/03/2020,Lenowisco,30-39,120,3,1
09/03/2020,Norfolk,Missing,40,1,0
09/03/2020,Henrico,Missing,50,1,1
09/03/2020,New River,40-49,108,2,0
09/03/2020,Central Virginia,0-9,74,0,0
09/03/2020,New River,70-79,50,12,4
09/03/2020,Loudoun,0-9,240,4,0
09/03/2020,Central Virginia,70-79,145,17,5
09/03/2020,Southside,0-9,18,0,0
09/03/2020,Three Rivers,40-49,235,15,2
09/03/2020,Chickahominy,30-39,166,3,0
09/03/2020,Central Shenandoah,60-69,378,53,15
09/03/2020,Western Tidewater,60-69,382,32,12
09/03/2020,Cumberland Plateau,30-39,66,2,0
09/03/2020,Portsmouth,10-19,188,0,0
09/03/2020,Chesterfield,Missing,124,1,0
09/03/2020,Alexandria,40-49,611,46,0
09/03/2020,Thomas Jefferson,70-79,156,28,14
09/03/2020,Three Rivers,30-39,246,8,0
09/03/2020,Western Tidewater,70-79,225,33,21
09/03/2020,Arlington,60-69,340,86,19
09/03/2020,Cumberland Plateau,10-19,84,1,0
09/03/2020,West Piedmont,30-39,221,6,0
09/03/2020,Peninsula,10-19,247,1,0
09/03/2020,Lenowisco,10-19,67,0,0
09/03/2020,Norfolk,0-9,157,3,0
09/03/2020,Cumberland Plateau,40-49,92,5,1
09/03/2020,Eastern Shore,10-19,74,1,0
09/03/2020,Mount Rogers,10-19,164,1,0
09/03/2020,Rappahannock Rapidan,0-9,113,1,0
09/03/2020,Three Rivers,0-9,32,1,0
09/03/2020,Henrico,40-49,701,42,2
09/03/2020,Alexandria,50-59,441,62,12
09/03/2020,Arlington,0-9,91,2,0
09/03/2020,Chickahominy,Missing,18,0,0
09/03/2020,New River,20-29,662,0,0
09/03/2020,Virginia Beach,20-29,1575,12,0
09/03/2020,Chesapeake,50-59,565,57,3
09/03/2020,Alleghany,80+,50,12,7
09/03/2020,Fairfax,10-19,1416,34,0
09/03/2020,Chesapeake,60-69,430,85,13
09/03/2020,West Piedmont,Missing,0,0,0
09/03/2020,Peninsula,80+,116,34,29
09/03/2020,Crater,40-49,488,25,1
09/03/2020,Chesapeake,40-49,579,44,1
09/03/2020,Thomas Jefferson,20-29,488,3,0
09/03/2020,Lord Fairfax,20-29,475,8,0
09/03/2020,Norfolk,20-29,1447,16,0
09/03/2020,Arlington,30-39,677,46,0
09/03/2020,West Piedmont,60-69,208,36,3
09/03/2020,Rappahannock,60-69,354,66,9
09/03/2020,Piedmont,20-29,318,3,0
09/03/2020,New River,60-69,62,8,2
09/03/2020,Roanoke,40-49,178,6,0
09/03/2020,Three Rivers,20-29,245,4,0
09/03/2020,Rappahannock,40-49,749,52,2
09/03/2020,Portsmouth,80+,57,16,9
09/03/2020,Central Shenandoah,Missing,3,0,0
09/03/2020,Eastern Shore,70-79,66,23,12
09/03/2020,Mount Rogers,70-79,215,66,25
09/03/2020,Cumberland Plateau,70-79,38,5,0
09/03/2020,Piedmont,10-19,74,0,0
09/03/2020,Southside,20-29,143,2,0
09/03/2020,Chesterfield,50-59,781,64,7
09/03/2020,Rappahannock Rapidan,20-29,428,6,0
09/03/2020,Cumberland Plateau,60-69,63,13,2
09/03/2020,Roanoke,70-79,37,7,2
09/03/2020,Central Shenandoah,20-29,948,12,0
09/03/2020,Pittsylvania-Danville,80+,80,16,12
09/03/2020,Virginia Beach,80+,217,68,35
09/03/2020,Central Shenandoah,50-59,528,44,6
09/03/2020,Lenowisco,Missing,0,0,0
09/03/2020,Fairfax,30-39,3598,232,9
09/03/2020,Lenowisco,60-69,104,13,2
09/03/2020,Loudoun,30-39,1027,36,0
09/03/2020,West Piedmont,80+,121,45,14
09/03/2020,Roanoke,80+,62,7,12
09/03/2020,Fairfax,40-49,3330,326,15
09/04/2020,Arlington,50-59,493,79,7
09/04/2020,Piedmont,70-79,102,28,9
09/04/2020,Alexandria,60-69,267,59,3
09/04/2020,Portsmouth,30-39,387,18,1
09/04/2020,Lenowisco,20-29,100,0,0
09/04/2020,Central Virginia,30-39,325,13,0
09/04/2020,Norfolk,10-19,279,2,0
09/04/2020,New River,10-19,435,0,0
09/04/2020,Central Virginia,20-29,613,4,0
09/04/2020,Rappahannock,50-59,664,64,5
09/04/2020,Rappahannock,60-69,355,68,11
09/04/2020,Piedmont,20-29,319,3,0
09/04/2020,New River,60-69,63,8,2
09/04/2020,Roanoke,40-49,181,7,0
09/04/2020,Three Rivers,20-29,249,4,0
09/04/2020,Rappahannock,40-49,752,52,3
09/04/2020,Portsmouth,80+,58,17,9
09/04/2020,Central Shenandoah,Missing,3,0,0
09/04/2020,Eastern Shore,70-79,66,23,12
09/04/2020,Mount Rogers,70-79,220,67,25
09/04/2020,Cumberland Plateau,70-79,38,5,0
09/04/2020,Piedmont,10-19,77,0,0
09/04/2020,Southside,20-29,150,2,0
09/04/2020,Chesterfield,50-59,783,65,7
09/04/2020,Rappahannock Rapidan,20-29,430,6,0
09/04/2020,Cumberland Plateau,60-69,63,13,2
09/04/2020,Roanoke,70-79,42,8,2
09/04/2020,Central Shenandoah,20-29,972,12,0
09/04/2020,Pittsylvania-Danville,80+,83,16,12
09/04/2020,Virginia Beach,80+,217,68,35
