"age","date","cum.deaths","daily.deaths","code"
"65-74",2020-12-22,951,9,"VA"
"75-84",2020-12-17,1267,12,"VA"
"75-84",2020-12-18,1279,12,"VA"
"75-84",2020-12-19,1291,12,"VA"
"75-84",2020-12-20,1292,1,"VA"
"75-84",2020-12-21,1292,0,"VA"
"75-84",2020-12-22,1305,13,"VA"
"85+",2020-12-17,1572,16,"VA"
"85+",2020-12-18,1588,16,"VA"
"85+",2020-12-19,1604,16,"VA"
"85+",2020-12-20,1607,3,"VA"
"85+",2020-12-21,1608,1,"VA"
"85+",2020-12-22,1626,18,"VA"
"1-4",2020-12-23,0,0,"VA"
"35-44",2020-12-23,62,2,"VA"
"55-64",2020-12-23,504,2,"VA"
"45-54",2020-12-23,191,4,"VA"
"25-34",2020-12-23,13,1,"VA"
"5-14",2020-12-23,0,0,"VA"
"15-24",2020-12-23,0,0,"VA"
"0-1",2020-12-23,0,0,"VA"
"65-74",2020-12-23,954,3,"VA"
"75-84",2020-12-23,1308,3,"VA"
"85+",2020-12-23,1643,17,"VA"
"1-4",2020-12-24,0,0,"VA"
"1-4",2020-12-25,0,0,"VA"
"1-4",2020-12-26,0,0,"VA"
"1-4",2020-12-27,0,0,"VA"
"1-4",2020-12-28,0,0,"VA"
"1-4",2020-12-29,0,0,"VA"
"35-44",2020-12-24,62,0,"VA"
"35-44",2020-12-25,62,0,"VA"
"35-44",2020-12-26,62,0,"VA"
"35-44",2020-12-27,62,0,"VA"
"35-44",2020-12-28,62,0,"VA"
"35-44",2020-12-29,62,0,"VA"
"55-64",2020-12-24,506,2,"VA"
"55-64",2020-12-25,508,2,"VA"
"55-64",2020-12-26,509,1,"VA"
"55-64",2020-12-27,509,0,"VA"
"55-64",2020-12-28,509,0,"VA"
"55-64",2020-12-29,513,4,"VA"
"45-54",2020-12-24,192,1,"VA"
"45-54",2020-12-25,193,1,"VA"
"45-54",2020-12-26,194,1,"VA"
"45-54",2020-12-27,194,0,"VA"
"45-54",2020-12-28,194,0,"VA"
"45-54",2020-12-29,196,2,"VA"
"25-34",2020-12-24,13,0,"VA"
"25-34",2020-12-25,13,0,"VA"
"25-34",2020-12-26,13,0,"VA"
"25-34",2020-12-27,13,0,"VA"
"25-34",2020-12-28,13,0,"VA"
"25-34",2020-12-29,13,0,"VA"
"5-14",2020-12-24,0,0,"VA"
"5-14",2020-12-25,0,0,"VA"
"5-14",2020-12-26,0,0,"VA"
"5-14",2020-12-27,0,0,"VA"
"5-14",2020-12-28,0,0,"VA"
"5-14",2020-12-29,0,0,"VA"
"15-24",2020-12-24,0,0,"VA"
"15-24",2020-12-25,0,0,"VA"
"15-24",2020-12-26,0,0,"VA"
"15-24",2020-12-27,0,0,"VA"
"15-24",2020-12-28,0,0,"VA"
"15-24",2020-12-29,0,0,"VA"
"0-1",2020-12-24,0,0,"VA"
"0-1",2020-12-25,0,0,"VA"
"0-1",2020-12-26,0,0,"VA"
"0-1",2020-12-27,0,0,"VA"
"0-1",2020-12-28,0,0,"VA"
"0-1",2020-12-29,0,0,"VA"
"65-74",2020-12-24,960,6,"VA"
"65-74",2020-12-25,966,6,"VA"
"65-74",2020-12-26,970,4,"VA"
"65-74",2020-12-27,973,3,"VA"
"65-74",2020-12-28,974,1,"VA"
"65-74",2020-12-29,985,11,"VA"
"75-84",2020-12-24,1317,9,"VA"
"75-84",2020-12-25,1326,9,"VA"
"75-84",2020-12-26,1332,6,"VA"
"75-84",2020-12-27,1336,4,"VA"
"75-84",2020-12-28,1338,2,"VA"
"75-84",2020-12-29,1355,17,"VA"
"85+",2020-12-24,1655,12,"VA"
"85+",2020-12-25,1666,11,"VA"
"85+",2020-12-26,1673,7,"VA"
"85+",2020-12-27,1678,5,"VA"
"85+",2020-12-28,1681,3,"VA"
"85+",2020-12-29,1703,22,"VA"
"1-4",2020-12-30,0,0,"VA"
"35-44",2020-12-30,63,1,"VA"
"55-64",2020-12-30,515,2,"VA"
"45-54",2020-12-30,196,0,"VA"
"25-34",2020-12-30,13,0,"VA"
"5-14",2020-12-30,0,0,"VA"
"15-24",2020-12-30,0,0,"VA"
"0-1",2020-12-30,0,0,"VA"
"65-74",2020-12-30,987,2,"VA"
"75-84",2020-12-30,1371,16,"VA"
"85+",2020-12-30,1717,14,"VA"
"1-4",2020-12-31,0,0,"VA"
"1-4",2021-01-01,0,0,"VA"
"1-4",2021-01-02,0,0,"VA"
"1-4",2021-01-03,0,0,"VA"
"1-4",2021-01-04,0,0,"VA"
"1-4",2021-01-05,0,0,"VA"
"35-44",2020-12-31,63,0,"VA"
"35-44",2021-01-01,63,0,"VA"
"35-44",2021-01-02,63,0,"VA"
"35-44",2021-01-03,63,0,"VA"
"35-44",2021-01-04,63,0,"VA"
"35-44",2021-01-05,63,0,"VA"
"55-64",2020-12-31,519,4,"VA"
"55-64",2021-01-01,523,4,"VA"
"55-64",2021-01-02,526,3,"VA"
"55-64",2021-01-03,527,1,"VA"
"55-64",2021-01-04,528,1,"VA"
"55-64",2021-01-05,533,5,"VA"
"45-54",2020-12-31,197,1,"VA"
"45-54",2021-01-01,198,1,"VA"
"45-54",2021-01-02,199,1,"VA"
"45-54",2021-01-03,199,0,"VA"
"45-54",2021-01-04,199,0,"VA"
"45-54",2021-01-05,201,2,"VA"
"25-34",2020-12-31,13,0,"VA"
"25-34",2021-01-01,13,0,"VA"
"25-34",2021-01-02,13,0,"VA"
"25-34",2021-01-03,13,0,"VA"
"25-34",2021-01-04,13,0,"VA"
"25-34",2021-01-05,13,0,"VA"
"5-14",2020-12-31,0,0,"VA"
"5-14",2021-01-01,0,0,"VA"
"5-14",2021-01-02,0,0,"VA"
"5-14",2021-01-03,0,0,"VA"
"5-14",2021-01-04,0,0,"VA"
"5-14",2021-01-05,0,0,"VA"
"15-24",2020-12-31,0,0,"VA"
"15-24",2021-01-01,0,0,"VA"
"15-24",2021-01-02,0,0,"VA"
"15-24",2021-01-03,0,0,"VA"
"15-24",2021-01-04,0,0,"VA"
"15-24",2021-01-05,0,0,"VA"
"0-1",2020-12-31,0,0,"VA"
"0-1",2021-01-01,0,0,"VA"
"0-1",2021-01-02,0,0,"VA"
"0-1",2021-01-03,0,0,"VA"
"0-1",2021-01-04,0,0,"VA"
"0-1",2021-01-05,0,0,"VA"
"65-74",2020-12-31,995,8,"VA"
"65-74",2021-01-01,1003,8,"VA"
"65-74",2021-01-02,1009,6,"VA"
"65-74",2021-01-03,1009,0,"VA"
"65-74",2021-01-04,1010,1,"VA"
"65-74",2021-01-05,1019,9,"VA"
"75-84",2020-12-31,1383,12,"VA"
"75-84",2021-01-01,1396,13,"VA"
"75-84",2021-01-02,1405,9,"VA"
"75-84",2021-01-03,1406,1,"VA"
"75-84",2021-01-04,1407,1,"VA"
"75-84",2021-01-05,1422,15,"VA"
"85+",2020-12-31,1735,18,"VA"
"85+",2021-01-01,1753,18,"VA"
"85+",2021-01-02,1767,14,"VA"
"85+",2021-01-03,1770,3,"VA"
"85+",2021-01-04,1773,3,"VA"
"85+",2021-01-05,1795,22,"VA"
"1-4",2021-01-06,0,0,"VA"
"35-44",2021-01-06,65,2,"VA"
"55-64",2021-01-06,535,2,"VA"
"45-54",2021-01-06,201,0,"VA"
"25-34",2021-01-06,13,0,"VA"
"5-14",2021-01-06,0,0,"VA"
"15-24",2021-01-06,0,0,"VA"
"0-1",2021-01-06,0,0,"VA"
"65-74",2021-01-06,1022,3,"VA"
"75-84",2021-01-06,1426,4,"VA"
"85+",2021-01-06,1812,17,"VA"
"1-4",2021-01-07,0,0,"VA"
"1-4",2021-01-08,0,0,"VA"
"1-4",2021-01-09,0,0,"VA"
"1-4",2021-01-10,0,0,"VA"
"1-4",2021-01-11,0,0,"VA"
"1-4",2021-01-12,0,0,"VA"
"35-44",2021-01-07,65,0,"VA"
"35-44",2021-01-08,65,0,"VA"
"35-44",2021-01-09,65,0,"VA"
"35-44",2021-01-10,65,0,"VA"
"35-44",2021-01-11,65,0,"VA"
"35-44",2021-01-12,66,1,"VA"
"55-64",2021-01-07,538,3,"VA"
"55-64",2021-01-08,540,2,"VA"
"55-64",2021-01-09,545,5,"VA"
"55-64",2021-01-10,545,0,"VA"
"55-64",2021-01-11,545,0,"VA"
"55-64",2021-01-12,552,7,"VA"
"45-54",2021-01-07,201,0,"VA"
"45-54",2021-01-08,201,0,"VA"
"45-54",2021-01-09,202,1,"VA"
"45-54",2021-01-10,202,0,"VA"
"45-54",2021-01-11,202,0,"VA"
"45-54",2021-01-12,203,1,"VA"
"25-34",2021-01-07,13,0,"VA"
"25-34",2021-01-08,13,0,"VA"
"25-34",2021-01-09,13,0,"VA"
"25-34",2021-01-10,13,0,"VA"
"25-34",2021-01-11,13,0,"VA"
"25-34",2021-01-12,13,0,"VA"
"5-14",2021-01-07,0,0,"VA"
"5-14",2021-01-08,0,0,"VA"
"5-14",2021-01-09,0,0,"VA"
"5-14",2021-01-10,0,0,"VA"
"5-14",2021-01-11,0,0,"VA"
"5-14",2021-01-12,0,0,"VA"
"15-24",2021-01-07,0,0,"VA"
"15-24",2021-01-08,0,0,"VA"
"15-24",2021-01-09,0,0,"VA"
"15-24",2021-01-10,0,0,"VA"
"15-24",2021-01-11,0,0,"VA"
"15-24",2021-01-12,0,0,"VA"
"0-1",2021-01-07,0,0,"VA"
"0-1",2021-01-08,0,0,"VA"
"0-1",2021-01-09,0,0,"VA"
"0-1",2021-01-10,0,0,"VA"
"0-1",2021-01-11,0,0,"VA"
"0-1",2021-01-12,0,0,"VA"
"65-74",2021-01-07,1031,9,"VA"
"65-74",2021-01-08,1038,7,"VA"
"65-74",2021-01-09,1051,13,"VA"
"65-74",2021-01-10,1051,0,"VA"
"65-74",2021-01-11,1053,2,"VA"
"65-74",2021-01-12,1069,16,"VA"
"75-84",2021-01-07,1438,12,"VA"
"75-84",2021-01-08,1448,10,"VA"
"75-84",2021-01-09,1466,18,"VA"
"75-84",2021-01-10,1466,0,"VA"
"75-84",2021-01-11,1468,2,"VA"
"75-84",2021-01-12,1490,22,"VA"
"85+",2021-01-07,1831,19,"VA"
"85+",2021-01-08,1845,14,"VA"
"85+",2021-01-09,1872,27,"VA"
"85+",2021-01-10,1873,1,"VA"
"85+",2021-01-11,1877,4,"VA"
"85+",2021-01-12,1909,32,"VA"
"1-4",2021-01-13,0,0,"VA"
"35-44",2021-01-13,67,1,"VA"
"55-64",2021-01-13,556,4,"VA"
"45-54",2021-01-13,206,3,"VA"
"25-34",2021-01-13,13,0,"VA"
"5-14",2021-01-13,0,0,"VA"
"15-24",2021-01-13,0,0,"VA"
"0-1",2021-01-13,0,0,"VA"
"65-74",2021-01-13,1076,7,"VA"
"75-84",2021-01-13,1494,4,"VA"
"85+",2021-01-13,1916,7,"VA"
"1-4",2021-01-14,0,0,"VA"
"1-4",2021-01-15,0,0,"VA"
"1-4",2021-01-16,0,0,"VA"
"1-4",2021-01-17,0,0,"VA"
"1-4",2021-01-18,0,0,"VA"
"1-4",2021-01-19,0,0,"VA"
"1-4",2021-01-20,0,0,"VA"
"35-44",2021-01-14,67,0,"VA"
"35-44",2021-01-15,67,0,"VA"
"35-44",2021-01-16,67,0,"VA"
"35-44",2021-01-17,67,0,"VA"
"35-44",2021-01-18,67,0,"VA"
"35-44",2021-01-19,67,0,"VA"
"35-44",2021-01-20,67,0,"VA"
"55-64",2021-01-14,566,10,"VA"
"55-64",2021-01-15,572,6,"VA"
"55-64",2021-01-16,579,7,"VA"
"55-64",2021-01-17,584,5,"VA"
"55-64",2021-01-18,588,4,"VA"
"55-64",2021-01-19,596,8,"VA"
"55-64",2021-01-20,605,9,"VA"
"45-54",2021-01-14,208,2,"VA"
"45-54",2021-01-15,209,1,"VA"
"45-54",2021-01-16,210,1,"VA"
"45-54",2021-01-17,211,1,"VA"
"45-54",2021-01-18,211,0,"VA"
"45-54",2021-01-19,213,2,"VA"
"45-54",2021-01-20,215,2,"VA"
"25-34",2021-01-14,14,1,"VA"
"25-34",2021-01-15,14,0,"VA"
"25-34",2021-01-16,14,0,"VA"
"25-34",2021-01-17,14,0,"VA"
"25-34",2021-01-18,14,0,"VA"
"25-34",2021-01-19,14,0,"VA"
"25-34",2021-01-20,14,0,"VA"
"5-14",2021-01-14,0,0,"VA"
"5-14",2021-01-15,0,0,"VA"
"5-14",2021-01-16,0,0,"VA"
"5-14",2021-01-17,0,0,"VA"
"5-14",2021-01-18,0,0,"VA"
"5-14",2021-01-19,0,0,"VA"
"5-14",2021-01-20,0,0,"VA"
"15-24",2021-01-14,0,0,"VA"
"15-24",2021-01-15,0,0,"VA"
"15-24",2021-01-16,0,0,"VA"
"15-24",2021-01-17,0,0,"VA"
"15-24",2021-01-18,0,0,"VA"
"15-24",2021-01-19,0,0,"VA"
"15-24",2021-01-20,0,0,"VA"
"0-1",2021-01-14,0,0,"VA"
"0-1",2021-01-15,0,0,"VA"
"0-1",2021-01-16,0,0,"VA"
"0-1",2021-01-17,0,0,"VA"
"0-1",2021-01-18,0,0,"VA"
"0-1",2021-01-19,0,0,"VA"
"0-1",2021-01-20,0,0,"VA"
"65-74",2021-01-14,1095,19,"VA"
"65-74",2021-01-15,1106,11,"VA"
"65-74",2021-01-16,1120,14,"VA"
"65-74",2021-01-17,1129,9,"VA"
"65-74",2021-01-18,1136,7,"VA"
"65-74",2021-01-19,1152,16,"VA"
"65-74",2021-01-20,1169,17,"VA"
"75-84",2021-01-14,1523,29,"VA"
"75-84",2021-01-15,1539,16,"VA"
"75-84",2021-01-16,1561,22,"VA"
"75-84",2021-01-17,1575,14,"VA"
"75-84",2021-01-18,1585,10,"VA"
"75-84",2021-01-19,1609,24,"VA"
"75-84",2021-01-20,1634,25,"VA"
"85+",2021-01-14,1954,38,"VA"
"85+",2021-01-15,1975,21,"VA"
"85+",2021-01-16,2004,29,"VA"
"85+",2021-01-17,2022,18,"VA"
"85+",2021-01-18,2035,13,"VA"
"85+",2021-01-19,2067,32,"VA"
"85+",2021-01-20,2101,34,"VA"
"1-4",2021-01-21,0,0,"VA"
"35-44",2021-01-21,72,5,"VA"
"55-64",2021-01-21,616,11,"VA"
"45-54",2021-01-21,222,7,"VA"
"25-34",2021-01-21,15,1,"VA"
"5-14",2021-01-21,0,0,"VA"
"15-24",2021-01-21,0,0,"VA"
"0-1",2021-01-21,0,0,"VA"
"65-74",2021-01-21,1185,16,"VA"
"75-84",2021-01-21,1657,23,"VA"
"85+",2021-01-21,2133,32,"VA"
"1-4",2021-01-22,0,0,"VA"
"1-4",2021-01-23,0,0,"VA"
"1-4",2021-01-24,0,0,"VA"
"1-4",2021-01-25,0,0,"VA"
"1-4",2021-01-26,0,0,"VA"
"35-44",2021-01-22,72,0,"VA"
"35-44",2021-01-23,72,0,"VA"
"35-44",2021-01-24,72,0,"VA"
"35-44",2021-01-25,72,0,"VA"
"35-44",2021-01-26,72,0,"VA"
"55-64",2021-01-22,617,1,"VA"
"55-64",2021-01-23,618,1,"VA"
"55-64",2021-01-24,618,0,"VA"
"55-64",2021-01-25,618,0,"VA"
"55-64",2021-01-26,619,1,"VA"
"45-54",2021-01-22,222,0,"VA"
"45-54",2021-01-23,222,0,"VA"
"45-54",2021-01-24,222,0,"VA"
"45-54",2021-01-25,222,0,"VA"
"45-54",2021-01-26,222,0,"VA"
"25-34",2021-01-22,15,0,"VA"
"25-34",2021-01-23,15,0,"VA"
"25-34",2021-01-24,15,0,"VA"
"25-34",2021-01-25,15,0,"VA"
"25-34",2021-01-26,15,0,"VA"
"5-14",2021-01-22,0,0,"VA"
"5-14",2021-01-23,0,0,"VA"
"5-14",2021-01-24,0,0,"VA"
"5-14",2021-01-25,0,0,"VA"
"5-14",2021-01-26,0,0,"VA"
"15-24",2021-01-22,0,0,"VA"
"15-24",2021-01-23,0,0,"VA"
"15-24",2021-01-24,0,0,"VA"
"15-24",2021-01-25,0,0,"VA"
"15-24",2021-01-26,0,0,"VA"
"0-1",2021-01-22,0,0,"VA"
"0-1",2021-01-23,0,0,"VA"
"0-1",2021-01-24,0,0,"VA"
"0-1",2021-01-25,0,0,"VA"
"0-1",2021-01-26,0,0,"VA"
"65-74",2021-01-22,1189,4,"VA"
"65-74",2021-01-23,1194,5,"VA"
"65-74",2021-01-24,1194,0,"VA"
"65-74",2021-01-25,1194,0,"VA"
"65-74",2021-01-26,1200,6,"VA"
"75-84",2021-01-22,1662,5,"VA"
"75-84",2021-01-23,1669,7,"VA"
"75-84",2021-01-24,1669,0,"VA"
"75-84",2021-01-25,1669,0,"VA"
"75-84",2021-01-26,1677,8,"VA"
"85+",2021-01-22,2141,8,"VA"
"85+",2021-01-23,2151,10,"VA"
"85+",2021-01-24,2151,0,"VA"
"85+",2021-01-25,2151,0,"VA"
"85+",2021-01-26,2163,12,"VA"
"1-4",2021-01-27,0,0,"VA"
"35-44",2021-01-27,72,0,"VA"
"55-64",2021-01-27,620,1,"VA"
"45-54",2021-01-27,223,1,"VA"
"25-34",2021-01-27,15,0,"VA"
"5-14",2021-01-27,0,0,"VA"
"15-24",2021-01-27,0,0,"VA"
"0-1",2021-01-27,0,0,"VA"
"65-74",2021-01-27,1201,1,"VA"
"75-84",2021-01-27,1679,2,"VA"
"85+",2021-01-27,2164,1,"VA"
"1-4",2021-01-28,0,0,"VA"
"1-4",2021-01-29,0,0,"VA"
"1-4",2021-01-30,0,0,"VA"
"1-4",2021-01-31,0,0,"VA"
"1-4",2021-02-01,0,0,"VA"
"1-4",2021-02-02,0,0,"VA"
"35-44",2021-01-28,74,2,"VA"
"35-44",2021-01-29,75,1,"VA"
"35-44",2021-01-30,76,1,"VA"
"35-44",2021-01-31,77,1,"VA"
"35-44",2021-02-01,78,1,"VA"
"35-44",2021-02-02,79,1,"VA"
"55-64",2021-01-28,638,18,"VA"
"55-64",2021-01-29,655,17,"VA"
"55-64",2021-01-30,672,17,"VA"
"55-64",2021-01-31,684,12,"VA"
"55-64",2021-02-01,696,12,"VA"
"55-64",2021-02-02,711,15,"VA"
"45-54",2021-01-28,229,6,"VA"
"45-54",2021-01-29,235,6,"VA"
"45-54",2021-01-30,241,6,"VA"
"45-54",2021-01-31,245,4,"VA"
"45-54",2021-02-01,249,4,"VA"
"45-54",2021-02-02,254,5,"VA"
"25-34",2021-01-28,18,3,"VA"
"25-34",2021-01-29,20,2,"VA"
"25-34",2021-01-30,22,2,"VA"
"25-34",2021-01-31,24,2,"VA"
"25-34",2021-02-01,26,2,"VA"
"25-34",2021-02-02,28,2,"VA"
"5-14",2021-01-28,0,0,"VA"
"5-14",2021-01-29,0,0,"VA"
"5-14",2021-01-30,0,0,"VA"
"5-14",2021-01-31,0,0,"VA"
"5-14",2021-02-01,0,0,"VA"
"5-14",2021-02-02,0,0,"VA"
"15-24",2021-01-28,0,0,"VA"
"15-24",2021-01-29,0,0,"VA"
"15-24",2021-01-30,0,0,"VA"
"15-24",2021-01-31,0,0,"VA"
"15-24",2021-02-01,0,0,"VA"
"15-24",2021-02-02,0,0,"VA"
"0-1",2021-01-28,0,0,"VA"
"0-1",2021-01-29,0,0,"VA"
"0-1",2021-01-30,0,0,"VA"
"0-1",2021-01-31,0,0,"VA"
"0-1",2021-02-01,0,0,"VA"
"0-1",2021-02-02,0,0,"VA"
"65-74",2021-01-28,1249,48,"VA"
"65-74",2021-01-29,1296,47,"VA"
"65-74",2021-01-30,1342,46,"VA"
"65-74",2021-01-31,1378,36,"VA"
"65-74",2021-02-01,1413,35,"VA"
"65-74",2021-02-02,1454,41,"VA"
"75-84",2021-01-28,1743,64,"VA"
"75-84",2021-01-29,1805,62,"VA"
"75-84",2021-01-30,1866,61,"VA"
"75-84",2021-01-31,1911,45,"VA"
"75-84",2021-02-01,1955,44,"VA"
"75-84",2021-02-02,2008,53,"VA"
"85+",2021-01-28,2244,80,"VA"
"85+",2021-01-29,2321,77,"VA"
"85+",2021-01-30,2397,76,"VA"
"85+",2021-01-31,2452,55,"VA"
"85+",2021-02-01,2505,53,"VA"
"85+",2021-02-02,2571,66,"VA"
"1-4",2021-02-03,0,0,"VA"
"35-44",2021-02-03,84,5,"VA"
"55-64",2021-02-03,721,10,"VA"
"45-54",2021-02-03,257,3,"VA"
"25-34",2021-02-03,29,1,"VA"
"5-14",2021-02-03,0,0,"VA"
"15-24",2021-02-03,0,0,"VA"
"0-1",2021-02-03,0,0,"VA"
"65-74",2021-02-03,1471,17,"VA"
"75-84",2021-02-03,2035,27,"VA"
"85+",2021-02-03,2603,32,"VA"
"1-4",2021-02-04,0,0,"VA"
"1-4",2021-02-05,0,0,"VA"
"1-4",2021-02-06,0,0,"VA"
"1-4",2021-02-07,0,0,"VA"
"1-4",2021-02-08,0,0,"VA"
"1-4",2021-02-09,0,0,"VA"
"35-44",2021-02-04,85,1,"VA"
"35-44",2021-02-05,86,1,"VA"
"35-44",2021-02-06,86,0,"VA"
"35-44",2021-02-07,86,0,"VA"
"35-44",2021-02-08,86,0,"VA"
"35-44",2021-02-09,87,1,"VA"
"55-64",2021-02-04,728,7,"VA"
"55-64",2021-02-05,735,7,"VA"
"55-64",2021-02-06,739,4,"VA"
"55-64",2021-02-07,739,0,"VA"
"55-64",2021-02-08,743,4,"VA"
"55-64",2021-02-09,750,7,"VA"
"45-54",2021-02-04,260,3,"VA"
"45-54",2021-02-05,263,3,"VA"
"45-54",2021-02-06,265,2,"VA"
"45-54",2021-02-07,266,1,"VA"
"45-54",2021-02-08,268,2,"VA"
"45-54",2021-02-09,271,3,"VA"
"25-34",2021-02-04,29,0,"VA"
"25-34",2021-02-05,29,0,"VA"
"25-34",2021-02-06,29,0,"VA"
"25-34",2021-02-07,29,0,"VA"
"25-34",2021-02-08,29,0,"VA"
"25-34",2021-02-09,29,0,"VA"
"5-14",2021-02-04,0,0,"VA"
"5-14",2021-02-05,0,0,"VA"
"5-14",2021-02-06,0,0,"VA"
"5-14",2021-02-07,0,0,"VA"
"5-14",2021-02-08,0,0,"VA"
"5-14",2021-02-09,0,0,"VA"
"15-24",2021-02-04,0,0,"VA"
"15-24",2021-02-05,0,0,"VA"
"15-24",2021-02-06,0,0,"VA"
"15-24",2021-02-07,0,0,"VA"
"15-24",2021-02-08,0,0,"VA"
"15-24",2021-02-09,0,0,"VA"
"0-1",2021-02-04,0,0,"VA"
"0-1",2021-02-05,0,0,"VA"
"0-1",2021-02-06,0,0,"VA"
"0-1",2021-02-07,0,0,"VA"
"0-1",2021-02-08,0,0,"VA"
"0-1",2021-02-09,0,0,"VA"
"65-74",2021-02-04,1490,19,"VA"
"65-74",2021-02-05,1510,20,"VA"
"65-74",2021-02-06,1522,12,"VA"
"65-74",2021-02-07,1527,5,"VA"
"65-74",2021-02-08,1539,12,"VA"
"65-74",2021-02-09,1559,20,"VA"
"75-84",2021-02-04,2057,22,"VA"
"75-84",2021-02-05,2081,24,"VA"
"75-84",2021-02-06,2093,12,"VA"
"75-84",2021-02-07,2094,1,"VA"
"75-84",2021-02-08,2106,12,"VA"
"75-84",2021-02-09,2129,23,"VA"
"85+",2021-02-04,2631,28,"VA"
"85+",2021-02-05,2662,31,"VA"
"85+",2021-02-06,2678,16,"VA"
"85+",2021-02-07,2680,2,"VA"
"85+",2021-02-08,2696,16,"VA"
"85+",2021-02-09,2725,29,"VA"
"1-4",2021-02-10,0,0,"VA"
"35-44",2021-02-10,90,3,"VA"
"55-64",2021-02-10,761,11,"VA"
"45-54",2021-02-10,273,2,"VA"
"25-34",2021-02-10,30,1,"VA"
"5-14",2021-02-10,0,0,"VA"
"15-24",2021-02-10,0,0,"VA"
"0-1",2021-02-10,0,0,"VA"
"65-74",2021-02-10,1578,19,"VA"
"75-84",2021-02-10,2158,29,"VA"
"85+",2021-02-10,2755,30,"VA"
"25-34",2020-11-04,0,NA,"WA"
"55-64",2020-11-04,217,NA,"WA"
"1-4",2020-11-04,0,NA,"WA"
"5-14",2020-11-04,0,NA,"WA"
"35-44",2020-11-04,37,NA,"WA"
"15-24",2020-11-04,0,NA,"WA"
"45-54",2020-11-04,85,NA,"WA"
"75-84",2020-11-04,571,NA,"WA"
"85+",2020-11-04,789,NA,"WA"
"0-1",2020-11-04,0,NA,"WA"
"65-74",2020-11-04,433,NA,"WA"
"25-34",2020-11-05,0,0,"WA"
"25-34",2020-11-06,0,0,"WA"
"25-34",2020-11-07,0,0,"WA"
"25-34",2020-11-08,0,0,"WA"
"25-34",2020-11-09,0,0,"WA"
"25-34",2020-11-10,0,0,"WA"
"25-34",2020-11-11,0,0,"WA"
"55-64",2020-11-05,217,0,"WA"
"55-64",2020-11-06,217,0,"WA"
"55-64",2020-11-07,217,0,"WA"
"55-64",2020-11-08,217,0,"WA"
"55-64",2020-11-09,217,0,"WA"
"55-64",2020-11-10,217,0,"WA"
"55-64",2020-11-11,217,0,"WA"
"1-4",2020-11-05,0,0,"WA"
"1-4",2020-11-06,0,0,"WA"
"1-4",2020-11-07,0,0,"WA"
"1-4",2020-11-08,0,0,"WA"
"1-4",2020-11-09,0,0,"WA"
"1-4",2020-11-10,0,0,"WA"
"1-4",2020-11-11,0,0,"WA"
"5-14",2020-11-05,0,0,"WA"
"5-14",2020-11-06,0,0,"WA"
"5-14",2020-11-07,0,0,"WA"
"5-14",2020-11-08,0,0,"WA"
"5-14",2020-11-09,0,0,"WA"
"5-14",2020-11-10,0,0,"WA"
"5-14",2020-11-11,0,0,"WA"
"35-44",2020-11-05,37,0,"WA"
"35-44",2020-11-06,37,0,"WA"
"35-44",2020-11-07,37,0,"WA"
"35-44",2020-11-08,37,0,"WA"
"35-44",2020-11-09,37,0,"WA"
"35-44",2020-11-10,37,0,"WA"
"35-44",2020-11-11,37,0,"WA"
"15-24",2020-11-05,0,0,"WA"
"15-24",2020-11-06,0,0,"WA"
"15-24",2020-11-07,0,0,"WA"
"15-24",2020-11-08,0,0,"WA"
"15-24",2020-11-09,0,0,"WA"
"15-24",2020-11-10,0,0,"WA"
"15-24",2020-11-11,0,0,"WA"
"45-54",2020-11-05,85,0,"WA"
"45-54",2020-11-06,85,0,"WA"
"45-54",2020-11-07,85,0,"WA"
"45-54",2020-11-08,85,0,"WA"
"45-54",2020-11-09,85,0,"WA"
"45-54",2020-11-10,85,0,"WA"
"45-54",2020-11-11,85,0,"WA"
"75-84",2020-11-05,571,0,"WA"
"75-84",2020-11-06,572,1,"WA"
"75-84",2020-11-07,572,0,"WA"
"75-84",2020-11-08,572,0,"WA"
"75-84",2020-11-09,572,0,"WA"
"75-84",2020-11-10,573,1,"WA"
"75-84",2020-11-11,573,0,"WA"
"85+",2020-11-05,790,1,"WA"
"85+",2020-11-06,792,2,"WA"
"85+",2020-11-07,792,0,"WA"
"85+",2020-11-08,793,1,"WA"
"85+",2020-11-09,794,1,"WA"
"85+",2020-11-10,796,2,"WA"
"85+",2020-11-11,797,1,"WA"
"0-1",2020-11-05,0,0,"WA"
"0-1",2020-11-06,0,0,"WA"
"0-1",2020-11-07,0,0,"WA"
"0-1",2020-11-08,0,0,"WA"
"0-1",2020-11-09,0,0,"WA"
"0-1",2020-11-10,0,0,"WA"
"0-1",2020-11-11,0,0,"WA"
"65-74",2020-11-05,434,1,"WA"
"65-74",2020-11-06,435,1,"WA"
"65-74",2020-11-07,435,0,"WA"
"65-74",2020-11-08,436,1,"WA"
"65-74",2020-11-09,437,1,"WA"
"65-74",2020-11-10,438,1,"WA"
"65-74",2020-11-11,438,0,"WA"
"25-34",2020-11-12,0,0,"WA"
"55-64",2020-11-12,217,0,"WA"
"1-4",2020-11-12,0,0,"WA"
"5-14",2020-11-12,0,0,"WA"
"35-44",2020-11-12,37,0,"WA"
"15-24",2020-11-12,0,0,"WA"
"45-54",2020-11-12,85,0,"WA"
"75-84",2020-11-12,577,4,"WA"
"85+",2020-11-12,800,3,"WA"
