"","code","location_name","date","deaths_mean","daily_deaths","cumulative_deaths","daily_cases","state_name","pop_density","pop_count","region_federal","region_census","region_census_sub","consortium","region_census_sub_revised","region_same_as_census","governor_party"
"2179","ME","Maine",2020-04-19,2,2,34,0,"Maine",43,1329328,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"2180","ME","Maine",2020-04-20,1,1,35,0,"Maine",43,1329328,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"2181","ME","Maine",2020-04-21,1,1,36,0,"Maine",43,1329328,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"2182","ME","Maine",2020-04-22,1.9,1,37,0,"Maine",43,1329328,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"2183","ME","Maine",2020-04-23,1.809,1,38,0,"Maine",43,1329328,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"2184","ME","Maine",2020-04-24,1.68,1,39,0,"Maine",43,1329328,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"2185","ME","Maine",2020-04-25,1.53,1,40,0,"Maine",43,1329328,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"2186","ME","Maine",2020-04-26,1.386,1,41,0,"Maine",43,1329328,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"2187","ME","Maine",2020-04-27,1.232,1,42,0,"Maine",43,1329328,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"2188","ME","Maine",2020-04-28,1.087,1,43,0,"Maine",43,1329328,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"2189","ME","Maine",2020-04-29,0.937,0,43,0,"Maine",43,1329328,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"2190","ME","Maine",2020-04-30,0.784,0,43,0,"Maine",43,1329328,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"2191","ME","Maine",2020-05-01,0.653,0,43,0,"Maine",43,1329328,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"2192","ME","Maine",2020-05-02,0.517,0,43,0,"Maine",43,1329328,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"2193","ME","Maine",2020-05-03,0.413,0,43,0,"Maine",43,1329328,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"2194","ME","Maine",2020-05-04,0.301,0,43,0,"Maine",43,1329328,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"2195","ME","Maine",2020-05-05,0.213,0,43,0,"Maine",43,1329328,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"2196","ME","Maine",2020-05-06,0.155,0,43,0,"Maine",43,1329328,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"2197","ME","Maine",2020-05-07,0.097,0,43,0,"Maine",43,1329328,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"2198","ME","Maine",2020-05-08,0.056,0,43,0,"Maine",43,1329328,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"2199","ME","Maine",2020-05-09,0.036,0,43,0,"Maine",43,1329328,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"2200","ME","Maine",2020-05-10,0.023,0,43,0,"Maine",43,1329328,1,"Northeast","New England","Northeast","Northeast Corridor",0,"D"
"2201","MI","Michigan",2020-02-01,0,0,0,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2202","MI","Michigan",2020-02-02,0,0,0,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2203","MI","Michigan",2020-02-03,0,0,0,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2204","MI","Michigan",2020-02-04,0,0,0,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2205","MI","Michigan",2020-02-05,0,0,0,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2206","MI","Michigan",2020-02-06,0,0,0,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2207","MI","Michigan",2020-02-07,0,0,0,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2208","MI","Michigan",2020-02-08,0,0,0,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2209","MI","Michigan",2020-02-09,0,0,0,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2210","MI","Michigan",2020-02-10,0,0,0,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2211","MI","Michigan",2020-02-11,0,0,0,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2212","MI","Michigan",2020-02-12,0,0,0,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2213","MI","Michigan",2020-02-13,0,0,0,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2214","MI","Michigan",2020-02-14,0,0,0,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2215","MI","Michigan",2020-02-15,0,0,0,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2216","MI","Michigan",2020-02-16,0,0,0,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2217","MI","Michigan",2020-02-17,0,0,0,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2218","MI","Michigan",2020-02-18,0,0,0,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2219","MI","Michigan",2020-02-19,0,0,0,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2220","MI","Michigan",2020-02-20,0,0,0,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2221","MI","Michigan",2020-02-21,0,0,0,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2222","MI","Michigan",2020-02-22,0,0,0,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2223","MI","Michigan",2020-02-23,0,0,0,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2224","MI","Michigan",2020-02-24,0,0,0,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2225","MI","Michigan",2020-02-25,0,0,0,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2226","MI","Michigan",2020-02-26,0,0,0,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2227","MI","Michigan",2020-02-27,0,0,0,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2228","MI","Michigan",2020-02-28,0,0,0,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2229","MI","Michigan",2020-02-29,0,0,0,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2230","MI","Michigan",2020-03-01,0,0,0,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2231","MI","Michigan",2020-03-02,0,0,0,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2232","MI","Michigan",2020-03-03,0,0,0,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2233","MI","Michigan",2020-03-04,0,0,0,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2234","MI","Michigan",2020-03-05,0,0,0,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2235","MI","Michigan",2020-03-06,0,0,0,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2236","MI","Michigan",2020-03-07,0,0,0,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2237","MI","Michigan",2020-03-08,0,0,0,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2238","MI","Michigan",2020-03-09,0,0,0,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2239","MI","Michigan",2020-03-10,0,0,0,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2240","MI","Michigan",2020-03-11,0,0,0,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2241","MI","Michigan",2020-03-12,0,0,0,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2242","MI","Michigan",2020-03-13,0,0,0,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2243","MI","Michigan",2020-03-14,0,0,0,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2244","MI","Michigan",2020-03-15,0,0,0,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2245","MI","Michigan",2020-03-16,0,0,0,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2246","MI","Michigan",2020-03-17,0,0,0,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2247","MI","Michigan",2020-03-18,0,0,0,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2248","MI","Michigan",2020-03-19,3,3,3,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2249","MI","Michigan",2020-03-20,0,0,3,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2250","MI","Michigan",2020-03-21,2,2,5,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2251","MI","Michigan",2020-03-22,4,4,9,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2252","MI","Michigan",2020-03-23,6,6,15,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2253","MI","Michigan",2020-03-24,9,9,24,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2254","MI","Michigan",2020-03-25,19,19,43,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2255","MI","Michigan",2020-03-26,18,18,61,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2256","MI","Michigan",2020-03-27,31,31,92,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2257","MI","Michigan",2020-03-28,19,19,111,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2258","MI","Michigan",2020-03-29,21,21,132,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2259","MI","Michigan",2020-03-30,52,52,184,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2260","MI","Michigan",2020-03-31,75,75,259,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2261","MI","Michigan",2020-04-01,76,76,335,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2262","MI","Michigan",2020-04-02,82,82,417,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2263","MI","Michigan",2020-04-03,62,62,479,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2264","MI","Michigan",2020-04-04,61,61,540,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2265","MI","Michigan",2020-04-05,77,77,617,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2266","MI","Michigan",2020-04-06,110,110,727,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2267","MI","Michigan",2020-04-07,118,118,845,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2268","MI","Michigan",2020-04-08,114,114,959,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2269","MI","Michigan",2020-04-09,117,117,1076,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2270","MI","Michigan",2020-04-10,200,200,1276,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2271","MI","Michigan",2020-04-11,108,108,1384,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2272","MI","Michigan",2020-04-12,95,95,1479,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2273","MI","Michigan",2020-04-13,123,123,1602,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2274","MI","Michigan",2020-04-14,166,166,1768,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2275","MI","Michigan",2020-04-15,153,153,1921,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2276","MI","Michigan",2020-04-16,75,75,1996,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2277","MI","Michigan",2020-04-17,231,231,2227,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2278","MI","Michigan",2020-04-18,81,81,2308,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2279","MI","Michigan",2020-04-19,83,83,2391,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2280","MI","Michigan",2020-04-20,77,77,2468,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2281","MI","Michigan",2020-04-21,107,107,2575,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2282","MI","Michigan",2020-04-22,105.012,105,2680,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2283","MI","Michigan",2020-04-23,97.881,97,2777,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2284","MI","Michigan",2020-04-24,90.113,90,2867,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2285","MI","Michigan",2020-04-25,81.842,81,2948,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2286","MI","Michigan",2020-04-26,73.315,73,3021,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2287","MI","Michigan",2020-04-27,64.671,64,3085,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2288","MI","Michigan",2020-04-28,56.179,56,3141,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2289","MI","Michigan",2020-04-29,48.047,48,3189,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2290","MI","Michigan",2020-04-30,40.382,40,3229,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2291","MI","Michigan",2020-05-01,33.381,33,3262,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2292","MI","Michigan",2020-05-02,27.146,27,3289,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2293","MI","Michigan",2020-05-03,21.659,21,3310,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2294","MI","Michigan",2020-05-04,17.015,17,3327,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2295","MI","Michigan",2020-05-05,13.096,13,3340,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2296","MI","Michigan",2020-05-06,9.933,9,3349,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2297","MI","Michigan",2020-05-07,7.387,7,3356,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2298","MI","Michigan",2020-05-08,5.401,5,3361,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2299","MI","Michigan",2020-05-09,3.881,3,3364,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2300","MI","Michigan",2020-05-10,2.722,2,3366,0,"Michigan",175,9922576,5,"Midwest","East North Central","Midwest","Midwest - East",1,"D"
"2301","MN","Minnesota",2020-02-01,0,0,0,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2302","MN","Minnesota",2020-02-02,0,0,0,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2303","MN","Minnesota",2020-02-03,0,0,0,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2304","MN","Minnesota",2020-02-04,0,0,0,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2305","MN","Minnesota",2020-02-05,0,0,0,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2306","MN","Minnesota",2020-02-06,0,0,0,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2307","MN","Minnesota",2020-02-07,0,0,0,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2308","MN","Minnesota",2020-02-08,0,0,0,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2309","MN","Minnesota",2020-02-09,0,0,0,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2310","MN","Minnesota",2020-02-10,0,0,0,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2311","MN","Minnesota",2020-02-11,0,0,0,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2312","MN","Minnesota",2020-02-12,0,0,0,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2313","MN","Minnesota",2020-02-13,0,0,0,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2314","MN","Minnesota",2020-02-14,0,0,0,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2315","MN","Minnesota",2020-02-15,0,0,0,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2316","MN","Minnesota",2020-02-16,0,0,0,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2317","MN","Minnesota",2020-02-17,0,0,0,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2318","MN","Minnesota",2020-02-18,0,0,0,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2319","MN","Minnesota",2020-02-19,0,0,0,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2320","MN","Minnesota",2020-02-20,0,0,0,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2321","MN","Minnesota",2020-02-21,0,0,0,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2322","MN","Minnesota",2020-02-22,0,0,0,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2323","MN","Minnesota",2020-02-23,0,0,0,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2324","MN","Minnesota",2020-02-24,0,0,0,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2325","MN","Minnesota",2020-02-25,0,0,0,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2326","MN","Minnesota",2020-02-26,0,0,0,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2327","MN","Minnesota",2020-02-27,0,0,0,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2328","MN","Minnesota",2020-02-28,0,0,0,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2329","MN","Minnesota",2020-02-29,0,0,0,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2330","MN","Minnesota",2020-03-01,0,0,0,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2331","MN","Minnesota",2020-03-02,0,0,0,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2332","MN","Minnesota",2020-03-03,0,0,0,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2333","MN","Minnesota",2020-03-04,0,0,0,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2334","MN","Minnesota",2020-03-05,0,0,0,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2335","MN","Minnesota",2020-03-06,0,0,0,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2336","MN","Minnesota",2020-03-07,0,0,0,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2337","MN","Minnesota",2020-03-08,0,0,0,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2338","MN","Minnesota",2020-03-09,0,0,0,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2339","MN","Minnesota",2020-03-10,0,0,0,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2340","MN","Minnesota",2020-03-11,0,0,0,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2341","MN","Minnesota",2020-03-12,0,0,0,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2342","MN","Minnesota",2020-03-13,0,0,0,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2343","MN","Minnesota",2020-03-14,0,0,0,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2344","MN","Minnesota",2020-03-15,0,0,0,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2345","MN","Minnesota",2020-03-16,0,0,0,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2346","MN","Minnesota",2020-03-17,0,0,0,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2347","MN","Minnesota",2020-03-18,0,0,0,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2348","MN","Minnesota",2020-03-19,0,0,0,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2349","MN","Minnesota",2020-03-20,0,0,0,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2350","MN","Minnesota",2020-03-21,1,1,1,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2351","MN","Minnesota",2020-03-22,0,0,1,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2352","MN","Minnesota",2020-03-23,0,0,1,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2353","MN","Minnesota",2020-03-24,0,0,1,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2354","MN","Minnesota",2020-03-25,0,0,1,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2355","MN","Minnesota",2020-03-26,1,1,2,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2356","MN","Minnesota",2020-03-27,2,2,4,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2357","MN","Minnesota",2020-03-28,1,1,5,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2358","MN","Minnesota",2020-03-29,4,4,9,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2359","MN","Minnesota",2020-03-30,1,1,10,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2360","MN","Minnesota",2020-03-31,2,2,12,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2361","MN","Minnesota",2020-04-01,5,5,17,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2362","MN","Minnesota",2020-04-02,1,1,18,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2363","MN","Minnesota",2020-04-03,4,4,22,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2364","MN","Minnesota",2020-04-04,2,2,24,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2365","MN","Minnesota",2020-04-05,5,5,29,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2366","MN","Minnesota",2020-04-06,1,1,30,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2367","MN","Minnesota",2020-04-07,4,4,34,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2368","MN","Minnesota",2020-04-08,5,5,39,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2369","MN","Minnesota",2020-04-09,11,11,50,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2370","MN","Minnesota",2020-04-10,7,7,57,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2371","MN","Minnesota",2020-04-11,7,7,64,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2372","MN","Minnesota",2020-04-12,6,6,70,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
"2373","MN","Minnesota",2020-04-13,0,0,70,0,"Minnesota",68,5489594,5,"Midwest","West North Central","Midwest","Midwest - East",0,"D"
