Report Date,Health District,Age Group,Number of Cases,Number of Hospitalizations,Number of Deaths
05/28/2020,Virginia Beach,20-29,89,2,0
05/28/2020,Virginia Beach,30-39,97,8,0
05/28/2020,Virginia Beach,40-49,104,14,1
05/28/2020,Virginia Beach,50-59,105,12,0
05/28/2020,Virginia Beach,60-69,96,14,1
05/28/2020,Virginia Beach,70-79,54,22,6
05/28/2020,Virginia Beach,80+,70,19,14
05/28/2020,Virginia Beach,Missing,24,0,0
05/28/2020,West Piedmont,0-9,4,0,0
05/28/2020,West Piedmont,10-19,18,0,0
05/28/2020,West Piedmont,20-29,19,0,0
05/28/2020,West Piedmont,30-39,24,1,0
05/28/2020,West Piedmont,40-49,29,3,1
05/28/2020,West Piedmont,50-59,40,5,1
05/28/2020,West Piedmont,60-69,23,1,0
05/28/2020,West Piedmont,70-79,14,6,3
05/28/2020,West Piedmont,80+,7,3,0
05/28/2020,West Piedmont,Missing,1,0,0
05/28/2020,Western Tidewater,0-9,5,0,0
05/28/2020,Western Tidewater,10-19,11,0,0
05/28/2020,Western Tidewater,20-29,45,1,0
05/28/2020,Western Tidewater,30-39,63,4,0
05/28/2020,Western Tidewater,40-49,80,4,1
05/28/2020,Western Tidewater,50-59,109,8,1
05/28/2020,Western Tidewater,60-69,102,11,4
05/28/2020,Western Tidewater,70-79,77,17,13
05/28/2020,Western Tidewater,80+,127,21,19
05/28/2020,Western Tidewater,Missing,2,0,0
05/29/2020,Alexandria,0-9,108,1,0
05/29/2020,Alexandria,10-19,130,1,0
05/29/2020,Alexandria,20-29,287,5,1
05/29/2020,Alexandria,30-39,453,23,0
05/29/2020,Alexandria,40-49,366,29,0
05/29/2020,Alexandria,50-59,256,35,9
05/29/2020,Alexandria,60-69,167,30,2
05/29/2020,Alexandria,70-79,90,33,13
05/29/2020,Alexandria,80+,74,24,19
05/29/2020,Alexandria,Missing,10,0,0
05/29/2020,Alleghany,0-9,1,0,0
05/29/2020,Alleghany,10-19,4,0,0
05/29/2020,Alleghany,20-29,35,1,0
05/29/2020,Alleghany,30-39,17,2,0
05/29/2020,Alleghany,40-49,22,0,0
05/29/2020,Alleghany,50-59,42,4,1
05/29/2020,Alleghany,60-69,26,6,1
05/29/2020,Alleghany,70-79,23,4,8
05/29/2020,Alleghany,80+,25,7,6
05/29/2020,Alleghany,Missing,0,0,0
05/29/2020,Arlington,0-9,37,2,0
05/29/2020,Arlington,10-19,70,6,0
05/29/2020,Arlington,20-29,323,19,0
05/29/2020,Arlington,30-39,373,41,0
05/29/2020,Arlington,40-49,359,45,3
05/29/2020,Arlington,50-59,327,56,6
05/29/2020,Arlington,60-69,255,71,17
05/29/2020,Arlington,70-79,155,63,29
05/29/2020,Arlington,80+,184,69,56
05/29/2020,Arlington,Missing,6,0,0
05/29/2020,Central Shenandoah,0-9,38,0,0
05/29/2020,Central Shenandoah,10-19,77,1,0
05/29/2020,Central Shenandoah,20-29,278,5,0
05/29/2020,Central Shenandoah,30-39,233,5,0
05/29/2020,Central Shenandoah,40-49,250,7,0
05/29/2020,Central Shenandoah,50-59,266,22,1
05/29/2020,Central Shenandoah,60-69,185,34,7
05/29/2020,Central Shenandoah,70-79,90,28,11
05/29/2020,Central Shenandoah,80+,73,16,11
05/29/2020,Central Shenandoah,Missing,1,0,0
05/29/2020,Central Virginia,0-9,5,0,0
05/29/2020,Central Virginia,10-19,12,1,0
05/29/2020,Central Virginia,20-29,28,2,0
05/29/2020,Central Virginia,30-39,37,2,0
05/29/2020,Central Virginia,40-49,34,0,0
05/29/2020,Central Virginia,50-59,31,2,1
05/29/2020,Central Virginia,60-69,34,3,1
05/29/2020,Central Virginia,70-79,16,4,2
05/29/2020,Central Virginia,80+,5,2,0
05/29/2020,Central Virginia,Missing,0,0,0
05/29/2020,Chesapeake,0-9,12,1,0
05/29/2020,Chesapeake,10-19,15,0,0
05/29/2020,Chesapeake,20-29,62,3,0
05/29/2020,Chesapeake,30-39,89,4,0
05/29/2020,Chesapeake,40-49,77,12,0
05/29/2020,Chesapeake,50-59,88,16,1
05/29/2020,Chesapeake,60-69,70,19,4
05/29/2020,Chesapeake,70-79,39,19,2
05/29/2020,Chesapeake,80+,36,12,8
05/29/2020,Chesapeake,Missing,6,0,0
05/29/2020,Chesterfield,0-9,28,0,0
05/29/2020,Chesterfield,10-19,119,0,0
05/29/2020,Chesterfield,20-29,209,4,0
05/29/2020,Chesterfield,30-39,289,1,0
05/29/2020,Chesterfield,40-49,275,10,2
05/29/2020,Chesterfield,50-59,229,19,1
05/29/2020,Chesterfield,60-69,155,18,8
05/29/2020,Chesterfield,70-79,83,16,12
05/29/2020,Chesterfield,80+,105,17,29
05/29/2020,Chesterfield,Missing,26,0,0
05/29/2020,Chickahominy,0-9,7,0,0
05/29/2020,Chickahominy,10-19,18,0,0
05/29/2020,Chickahominy,20-29,55,0,0
05/29/2020,Chickahominy,30-39,61,0,0
05/29/2020,Chickahominy,40-49,67,9,1
05/29/2020,Chickahominy,50-59,86,15,0
05/29/2020,Chickahominy,60-69,58,15,6
05/29/2020,Chickahominy,70-79,45,17,5
05/29/2020,Chickahominy,80+,74,25,20
05/29/2020,Chickahominy,Missing,7,0,0
05/29/2020,Crater,0-9,12,1,0
05/29/2020,Crater,10-19,19,0,0
05/29/2020,Crater,20-29,105,6,0
05/29/2020,Crater,30-39,102,2,0
05/29/2020,Crater,40-49,107,11,1
05/29/2020,Crater,50-59,123,17,2
05/29/2020,Crater,60-69,103,27,10
05/29/2020,Crater,70-79,76,18,4
05/29/2020,Crater,80+,50,8,1
05/29/2020,Crater,Missing,6,0,0
05/29/2020,Cumberland Plateau,0-9,0,0,0
05/29/2020,Cumberland Plateau,10-19,12,0,0
05/29/2020,Cumberland Plateau,20-29,1,0,0
05/29/2020,Cumberland Plateau,30-39,5,0,0
05/29/2020,Cumberland Plateau,40-49,6,0,0
05/29/2020,Cumberland Plateau,50-59,3,1,0
05/29/2020,Cumberland Plateau,60-69,4,1,0
05/29/2020,Cumberland Plateau,70-79,2,0,0
05/29/2020,Cumberland Plateau,80+,0,0,0
05/29/2020,Cumberland Plateau,Missing,0,0,0
05/29/2020,Eastern Shore,0-9,11,1,0
05/29/2020,Eastern Shore,10-19,43,0,0
05/29/2020,Eastern Shore,20-29,152,4,0
05/29/2020,Eastern Shore,30-39,189,6,0
05/29/2020,Eastern Shore,40-49,191,8,2
05/29/2020,Eastern Shore,50-59,237,11,5
05/29/2020,Eastern Shore,60-69,146,17,6
05/29/2020,Eastern Shore,70-79,41,11,6
05/29/2020,Eastern Shore,80+,45,17,13
05/29/2020,Eastern Shore,Missing,0,0,0
05/29/2020,Fairfax,0-9,291,10,0
05/29/2020,Fairfax,10-19,553,14,0
05/29/2020,Fairfax,20-29,1624,53,2
05/29/2020,Fairfax,30-39,2129,132,3
05/29/2020,Fairfax,40-49,2075,196,6
05/29/2020,Fairfax,50-59,1736,225,24
05/29/2020,Fairfax,60-69,1135,232,40
05/29/2020,Fairfax,70-79,557,192,79
05/29/2020,Fairfax,80+,697,246,238
05/29/2020,Fairfax,Missing,59,0,0
05/29/2020,Hampton,0-9,6,0,0
05/29/2020,Hampton,10-19,8,0,0
05/29/2020,Hampton,20-29,32,1,0
05/29/2020,Hampton,30-39,33,2,0
05/29/2020,Hampton,40-49,28,2,0
05/29/2020,Hampton,50-59,37,8,1
05/29/2020,Hampton,60-69,25,9,1
05/29/2020,Hampton,70-79,13,6,0
05/29/2020,Hampton,80+,3,2,1
05/29/2020,Hampton,Missing,7,0,0
05/29/2020,Henrico,0-9,51,0,0
05/29/2020,Henrico,10-19,56,1,0
05/29/2020,Henrico,20-29,198,9,0
05/29/2020,Henrico,30-39,227,7,0
05/29/2020,Henrico,40-49,239,16,2
05/29/2020,Henrico,50-59,221,25,7
05/29/2020,Henrico,60-69,210,33,23
05/29/2020,Henrico,70-79,174,43,35
05/29/2020,Henrico,80+,278,59,65
05/29/2020,Henrico,Missing,24,1,1
05/29/2020,Lenowisco,0-9,3,0,0
05/29/2020,Lenowisco,10-19,2,0,0
05/29/2020,Lenowisco,20-29,6,0,0
05/29/2020,Lenowisco,30-39,3,1,1
05/29/2020,Lenowisco,40-49,5,2,0
05/29/2020,Lenowisco,50-59,13,5,0
05/29/2020,Lenowisco,60-69,5,4,2
05/29/2020,Lenowisco,70-79,5,4,1
05/29/2020,Lenowisco,80+,0,0,0
05/29/2020,Lenowisco,Missing,0,0,0
05/29/2020,Lord Fairfax,0-9,32,0,0
05/29/2020,Lord Fairfax,10-19,69,0,0
05/29/2020,Lord Fairfax,20-29,220,4,0
05/29/2020,Lord Fairfax,30-39,209,9,1
05/29/2020,Lord Fairfax,40-49,209,8,1
05/29/2020,Lord Fairfax,50-59,230,17,2
05/29/2020,Lord Fairfax,60-69,167,31,8
05/29/2020,Lord Fairfax,70-79,91,24,11
05/29/2020,Lord Fairfax,80+,93,26,27
05/29/2020,Lord Fairfax,Missing,1,0,0
05/29/2020,Loudoun,0-9,83,1,0
05/29/2020,Loudoun,10-19,147,0,0
05/29/2020,Loudoun,20-29,374,3,0
05/29/2020,Loudoun,30-39,431,14,0
05/29/2020,Loudoun,40-49,511,22,0
05/29/2020,Loudoun,50-59,401,25,1
05/29/2020,Loudoun,60-69,187,26,3
05/29/2020,Loudoun,70-79,96,30,10
05/29/2020,Loudoun,80+,152,38,48
05/29/2020,Loudoun,Missing,47,0,0
05/29/2020,Mount Rogers,0-9,18,1,0
05/29/2020,Mount Rogers,10-19,26,0,0
05/29/2020,Mount Rogers,20-29,50,0,0
05/29/2020,Mount Rogers,30-39,62,4,0
05/29/2020,Mount Rogers,40-49,46,0,0
05/29/2020,Mount Rogers,50-59,45,3,0
05/29/2020,Mount Rogers,60-69,35,3,0
05/29/2020,Mount Rogers,70-79,21,8,1
05/29/2020,Mount Rogers,80+,19,5,5
05/29/2020,Mount Rogers,Missing,0,0,0
05/29/2020,New River,0-9,3,0,0
05/29/2020,New River,10-19,5,0,0
05/29/2020,New River,20-29,27,0,0
05/29/2020,New River,30-39,11,1,0
05/29/2020,New River,40-49,13,1,0
05/29/2020,New River,50-59,17,3,0
05/29/2020,New River,60-69,17,2,0
05/29/2020,New River,70-79,10,6,1
05/29/2020,New River,80+,6,2,0
05/29/2020,New River,Missing,0,0,0
05/29/2020,Norfolk,0-9,8,0,0
05/29/2020,Norfolk,10-19,23,1,0
05/29/2020,Norfolk,20-29,99,1,0
05/29/2020,Norfolk,30-39,104,7,0
05/29/2020,Norfolk,40-49,83,10,0
05/29/2020,Norfolk,50-59,73,12,0
05/29/2020,Norfolk,60-69,46,16,1
05/29/2020,Norfolk,70-79,19,13,2
05/29/2020,Norfolk,80+,9,6,3
05/29/2020,Norfolk,Missing,6,1,0
05/29/2020,Peninsula,0-9,16,0,0
05/29/2020,Peninsula,10-19,15,1,0
05/29/2020,Peninsula,20-29,73,1,0
05/29/2020,Peninsula,30-39,71,6,1
05/29/2020,Peninsula,40-49,70,5,1
05/29/2020,Peninsula,50-59,102,16,2
05/29/2020,Peninsula,60-69,100,26,3
05/29/2020,Peninsula,70-79,77,36,10
05/29/2020,Peninsula,80+,46,23,15
05/29/2020,Peninsula,Missing,12,0,0
05/29/2020,Piedmont,0-9,6,0,0
05/29/2020,Piedmont,10-19,11,0,0
05/29/2020,Piedmont,20-29,111,0,0
05/29/2020,Piedmont,30-39,132,1,0
05/29/2020,Piedmont,40-49,138,5,0
05/29/2020,Piedmont,50-59,144,12,0
05/29/2020,Piedmont,60-69,105,13,2
05/29/2020,Piedmont,70-79,40,12,2
05/29/2020,Piedmont,80+,15,4,2
05/29/2020,Piedmont,Missing,0,0,0
05/29/2020,Pittsylvania-Danville,0-9,1,0,0
05/29/2020,Pittsylvania-Danville,10-19,1,0,0
05/29/2020,Pittsylvania-Danville,20-29,9,0,0
05/29/2020,Pittsylvania-Danville,30-39,10,0,0
05/29/2020,Pittsylvania-Danville,40-49,20,5,0
05/29/2020,Pittsylvania-Danville,50-59,22,6,0
05/29/2020,Pittsylvania-Danville,60-69,12,7,1
05/29/2020,Pittsylvania-Danville,70-79,12,8,0
05/29/2020,Pittsylvania-Danville,80+,3,2,2
05/29/2020,Pittsylvania-Danville,Missing,0,0,0
05/29/2020,Portsmouth,0-9,2,1,0
05/29/2020,Portsmouth,10-19,5,0,0
05/29/2020,Portsmouth,20-29,49,2,0
05/29/2020,Portsmouth,30-39,69,3,0
05/29/2020,Portsmouth,40-49,47,4,0
05/29/2020,Portsmouth,50-59,53,12,1
05/29/2020,Portsmouth,60-69,32,9,4
05/29/2020,Portsmouth,70-79,18,6,3
05/29/2020,Portsmouth,80+,17,6,3
05/29/2020,Portsmouth,Missing,2,0,0
05/29/2020,Prince William,0-9,218,5,0
05/29/2020,Prince William,10-19,424,4,0
05/29/2020,Prince William,20-29,1155,32,0
05/29/2020,Prince William,30-39,1227,65,2
05/29/2020,Prince William,40-49,1439,104,4
05/29/2020,Prince William,50-59,1066,124,7
05/29/2020,Prince William,60-69,583,100,24
05/29/2020,Prince William,70-79,203,55,30
05/29/2020,Prince William,80+,152,50,50
05/29/2020,Prince William,Missing,94,0,0
05/29/2020,Rappahannock,0-9,52,1,0
05/29/2020,Rappahannock,10-19,110,1,0
05/29/2020,Rappahannock,20-29,249,9,0
05/29/2020,Rappahannock,30-39,303,15,0
05/29/2020,Rappahannock,40-49,279,28,2
05/29/2020,Rappahannock,50-59,235,31,2
05/29/2020,Rappahannock,60-69,138,34,4
05/29/2020,Rappahannock,70-79,42,16,6
05/29/2020,Rappahannock,80+,24,13,3
05/29/2020,Rappahannock,Missing,16,0,0
05/29/2020,Rappahannock Rapidan,0-9,54,1,0
05/29/2020,Rappahannock Rapidan,10-19,99,1,0
05/29/2020,Rappahannock Rapidan,20-29,218,2,0
05/29/2020,Rappahannock Rapidan,30-39,234,11,1
05/29/2020,Rappahannock Rapidan,40-49,224,13,1
05/29/2020,Rappahannock Rapidan,50-59,161,19,1
05/29/2020,Rappahannock Rapidan,60-69,81,10,2
05/29/2020,Rappahannock Rapidan,70-79,27,9,5
05/29/2020,Rappahannock Rapidan,80+,19,11,4
05/29/2020,Rappahannock Rapidan,Missing,6,0,0
05/29/2020,Richmond,0-9,35,2,0
05/29/2020,Richmond,10-19,74,2,0
05/29/2020,Richmond,20-29,237,7,0
05/29/2020,Richmond,30-39,249,13,0
05/29/2020,Richmond,40-49,224,16,0
05/29/2020,Richmond,50-59,168,32,1
05/29/2020,Richmond,60-69,125,36,5
05/29/2020,Richmond,70-79,52,23,8
05/29/2020,Richmond,80+,28,15,8
05/29/2020,Richmond,Missing,10,0,0
05/29/2020,Roanoke,0-9,5,0,0
05/29/2020,Roanoke,10-19,4,0,0
05/29/2020,Roanoke,20-29,21,0,0
05/29/2020,Roanoke,30-39,28,0,0
05/29/2020,Roanoke,40-49,20,1,0
05/29/2020,Roanoke,50-59,16,1,0
05/29/2020,Roanoke,60-69,10,1,0
05/29/2020,Roanoke,70-79,9,3,0
05/29/2020,Roanoke,80+,36,3,9
05/29/2020,Roanoke,Missing,3,0,0
05/29/2020,Southside,0-9,1,0,0
05/29/2020,Southside,10-19,3,0,0
05/29/2020,Southside,20-29,28,2,0
05/29/2020,Southside,30-39,21,0,0
05/29/2020,Southside,40-49,20,5,0
05/29/2020,Southside,50-59,39,5,0
05/29/2020,Southside,60-69,40,10,3
05/29/2020,Southside,70-79,46,9,10
05/29/2020,Southside,80+,71,7,9
05/29/2020,Southside,Missing,0,0,0
05/29/2020,Thomas Jefferson,0-9,11,1,0
05/29/2020,Thomas Jefferson,10-19,19,0,0
05/29/2020,Thomas Jefferson,20-29,63,0,0
05/29/2020,Thomas Jefferson,30-39,90,4,0
05/29/2020,Thomas Jefferson,40-49,71,5,0
05/29/2020,Thomas Jefferson,50-59,73,8,1
05/29/2020,Thomas Jefferson,60-69,55,15,2
05/29/2020,Thomas Jefferson,70-79,52,15,2
05/29/2020,Thomas Jefferson,80+,63,21,14
05/29/2020,Thomas Jefferson,Missing,1,0,0
05/29/2020,Three Rivers,0-9,7,1,0
05/29/2020,Three Rivers,10-19,16,0,0
05/29/2020,Three Rivers,20-29,79,2,0
05/29/2020,Three Rivers,30-39,109,2,0
05/29/2020,Three Rivers,40-49,107,8,1
05/29/2020,Three Rivers,50-59,71,3,0
05/29/2020,Three Rivers,60-69,66,10,0
05/29/2020,Three Rivers,70-79,24,5,4
05/29/2020,Three Rivers,80+,25,5,3
05/29/2020,Three Rivers,Missing,1,0,0
05/29/2020,Virginia Beach,0-9,5,0,0
05/29/2020,Virginia Beach,10-19,22,0,0
05/29/2020,Virginia Beach,20-29,93,2,0
05/29/2020,Virginia Beach,30-39,100,8,0
05/29/2020,Virginia Beach,40-49,106,14,1
05/29/2020,Virginia Beach,50-59,109,12,0
05/29/2020,Virginia Beach,60-69,97,14,1
05/29/2020,Virginia Beach,70-79,55,23,7
05/29/2020,Virginia Beach,80+,69,19,14
05/29/2020,Virginia Beach,Missing,24,0,0
05/29/2020,West Piedmont,0-9,4,0,0
05/29/2020,West Piedmont,10-19,18,0,0
05/29/2020,West Piedmont,20-29,19,0,0
05/29/2020,West Piedmont,30-39,25,1,0
05/29/2020,West Piedmont,40-49,29,3,1
05/29/2020,West Piedmont,50-59,41,5,1
05/29/2020,West Piedmont,60-69,25,1,0
05/29/2020,West Piedmont,70-79,14,6,3
05/29/2020,West Piedmont,80+,7,3,0
05/29/2020,West Piedmont,Missing,1,0,0
05/29/2020,Western Tidewater,0-9,5,0,0
05/29/2020,Western Tidewater,10-19,11,0,0
05/29/2020,Western Tidewater,20-29,46,2,0
05/29/2020,Western Tidewater,30-39,66,4,0
05/29/2020,Western Tidewater,40-49,81,4,1
05/29/2020,Western Tidewater,50-59,109,9,1
05/29/2020,Western Tidewater,60-69,102,12,4
05/29/2020,Western Tidewater,70-79,77,17,13
05/29/2020,Western Tidewater,80+,127,22,20
05/29/2020,Western Tidewater,Missing,2,0,0
05/30/2020,Alexandria,0-9,110,1,0
05/30/2020,Alexandria,10-19,132,1,0
05/30/2020,Alexandria,20-29,291,5,1
05/30/2020,Alexandria,30-39,456,23,0
05/30/2020,Alexandria,40-49,371,31,0
05/30/2020,Alexandria,50-59,255,37,9
05/30/2020,Alexandria,60-69,169,32,2
05/30/2020,Alexandria,70-79,91,33,13
05/30/2020,Alexandria,80+,75,24,19
05/30/2020,Alexandria,Missing,10,0,0
05/30/2020,Alleghany,0-9,1,0,0
05/30/2020,Alleghany,10-19,4,0,0
05/30/2020,Alleghany,20-29,36,1,0
05/30/2020,Alleghany,30-39,17,2,0
05/30/2020,Alleghany,40-49,23,0,0
05/30/2020,Alleghany,50-59,42,4,1
05/30/2020,Alleghany,60-69,27,6,1
05/30/2020,Alleghany,70-79,24,4,8
05/30/2020,Alleghany,80+,25,7,6
05/30/2020,Alleghany,Missing,0,0,0
05/30/2020,Arlington,0-9,37,2,0
05/30/2020,Arlington,10-19,70,5,0
05/30/2020,Arlington,20-29,328,19,0
05/30/2020,Arlington,30-39,376,41,0
05/30/2020,Arlington,40-49,361,45,3
05/30/2020,Arlington,50-59,331,56,6
05/30/2020,Arlington,60-69,255,70,17
05/30/2020,Arlington,70-79,157,63,29
05/30/2020,Arlington,80+,186,70,58
05/30/2020,Arlington,Missing,6,0,0
05/30/2020,Central Shenandoah,0-9,39,0,0
05/30/2020,Central Shenandoah,10-19,82,1,0
05/30/2020,Central Shenandoah,20-29,280,5,0
05/30/2020,Central Shenandoah,30-39,237,5,0
05/30/2020,Central Shenandoah,40-49,254,7,0
05/30/2020,Central Shenandoah,50-59,271,22,1
05/30/2020,Central Shenandoah,60-69,187,34,7
05/30/2020,Central Shenandoah,70-79,93,30,11
05/30/2020,Central Shenandoah,80+,73,16,11
05/30/2020,Central Shenandoah,Missing,1,0,0
05/30/2020,Central Virginia,0-9,5,0,0
05/30/2020,Central Virginia,10-19,13,1,0
05/30/2020,Central Virginia,20-29,28,2,0
05/30/2020,Central Virginia,30-39,37,2,0
05/30/2020,Central Virginia,40-49,35,0,0
05/30/2020,Central Virginia,50-59,32,2,1
05/30/2020,Central Virginia,60-69,35,3,1
05/30/2020,Central Virginia,70-79,16,4,2
05/30/2020,Central Virginia,80+,6,2,0
05/30/2020,Central Virginia,Missing,0,0,0
05/30/2020,Chesapeake,0-9,12,1,0
05/30/2020,Chesapeake,10-19,18,0,0
05/30/2020,Chesapeake,20-29,66,3,0
05/30/2020,Chesapeake,30-39,94,4,0
05/30/2020,Chesapeake,40-49,82,12,0
05/30/2020,Chesapeake,50-59,90,16,1
05/30/2020,Chesapeake,60-69,72,19,4
05/30/2020,Chesapeake,70-79,39,19,2
05/30/2020,Chesapeake,80+,36,12,8
05/30/2020,Chesapeake,Missing,11,1,0
05/30/2020,Chesterfield,0-9,33,0,0
05/30/2020,Chesterfield,10-19,127,0,0
05/30/2020,Chesterfield,20-29,221,4,0
05/30/2020,Chesterfield,30-39,296,2,0
05/30/2020,Chesterfield,40-49,288,10,2
05/30/2020,Chesterfield,50-59,237,19,1
05/30/2020,Chesterfield,60-69,163,18,8
05/30/2020,Chesterfield,70-79,85,16,12
05/30/2020,Chesterfield,80+,106,19,29
05/30/2020,Chesterfield,Missing,28,0,0
05/30/2020,Chickahominy,0-9,7,0,0
05/30/2020,Chickahominy,10-19,18,0,0
05/30/2020,Chickahominy,20-29,56,0,0
05/30/2020,Chickahominy,30-39,61,0,0
05/30/2020,Chickahominy,40-49,67,10,1
05/30/2020,Chickahominy,50-59,86,16,0
05/30/2020,Chickahominy,60-69,60,16,6
05/30/2020,Chickahominy,70-79,45,17,5
05/30/2020,Chickahominy,80+,74,25,20
05/30/2020,Chickahominy,Missing,7,0,0
05/30/2020,Crater,0-9,13,1,0
05/30/2020,Crater,10-19,21,0,0
05/30/2020,Crater,20-29,111,6,0
05/30/2020,Crater,30-39,108,2,0
05/30/2020,Crater,40-49,110,11,1
05/30/2020,Crater,50-59,125,17,2
05/30/2020,Crater,60-69,107,27,10
05/30/2020,Crater,70-79,79,18,4
05/30/2020,Crater,80+,52,8,1
05/30/2020,Crater,Missing,6,0,0
05/30/2020,Cumberland Plateau,0-9,0,0,0
05/30/2020,Cumberland Plateau,10-19,12,0,0
05/30/2020,Cumberland Plateau,20-29,1,0,0
05/30/2020,Cumberland Plateau,30-39,5,0,0
05/30/2020,Cumberland Plateau,40-49,6,0,0
05/30/2020,Cumberland Plateau,50-59,3,1,0
05/30/2020,Cumberland Plateau,60-69,4,1,0
05/30/2020,Cumberland Plateau,70-79,2,0,0
05/30/2020,Cumberland Plateau,80+,0,0,0
05/30/2020,Cumberland Plateau,Missing,0,0,0
05/30/2020,Eastern Shore,0-9,11,1,0
05/30/2020,Eastern Shore,10-19,44,0,0
05/30/2020,Eastern Shore,20-29,154,4,0
05/30/2020,Eastern Shore,30-39,195,6,0
05/30/2020,Eastern Shore,40-49,206,8,2
05/30/2020,Eastern Shore,50-59,244,12,5
05/30/2020,Eastern Shore,60-69,153,17,6
05/30/2020,Eastern Shore,70-79,42,11,6
05/30/2020,Eastern Shore,80+,44,16,13
05/30/2020,Eastern Shore,Missing,0,0,0
05/30/2020,Fairfax,0-9,296,11,0
05/30/2020,Fairfax,10-19,571,14,0
05/30/2020,Fairfax,20-29,1651,54,2
05/30/2020,Fairfax,30-39,2158,133,3
05/30/2020,Fairfax,40-49,2111,197,6
05/30/2020,Fairfax,50-59,1769,229,24
05/30/2020,Fairfax,60-69,1147,235,41
05/30/2020,Fairfax,70-79,561,194,81
05/30/2020,Fairfax,80+,702,252,240
05/30/2020,Fairfax,Missing,60,0,0
05/30/2020,Hampton,0-9,6,0,0
05/30/2020,Hampton,10-19,8,0,0
05/30/2020,Hampton,20-29,33,1,0
05/30/2020,Hampton,30-39,34,2,0
05/30/2020,Hampton,40-49,28,2,0
05/30/2020,Hampton,50-59,37,8,1
05/30/2020,Hampton,60-69,26,9,1
05/30/2020,Hampton,70-79,13,6,0
05/30/2020,Hampton,80+,4,2,1
05/30/2020,Hampton,Missing,8,0,0
05/30/2020,Henrico,0-9,57,1,0
05/30/2020,Henrico,10-19,59,2,0
05/30/2020,Henrico,20-29,212,9,0
05/30/2020,Henrico,30-39,247,8,0
05/30/2020,Henrico,40-49,251,17,2
05/30/2020,Henrico,50-59,227,25,7
05/30/2020,Henrico,60-69,218,34,23
05/30/2020,Henrico,70-79,174,44,35
05/30/2020,Henrico,80+,280,60,65
05/30/2020,Henrico,Missing,29,1,1
05/30/2020,Lenowisco,0-9,3,0,0
05/30/2020,Lenowisco,10-19,2,0,0
05/30/2020,Lenowisco,20-29,6,0,0
05/30/2020,Lenowisco,30-39,3,1,1
05/30/2020,Lenowisco,40-49,5,2,0
05/30/2020,Lenowisco,50-59,13,5,0
05/30/2020,Lenowisco,60-69,5,4,2
05/30/2020,Lenowisco,70-79,5,4,1
05/30/2020,Lenowisco,80+,0,0,0
05/30/2020,Lenowisco,Missing,0,0,0
05/30/2020,Lord Fairfax,0-9,33,0,0
05/30/2020,Lord Fairfax,10-19,72,0,0
05/30/2020,Lord Fairfax,20-29,230,3,0
05/30/2020,Lord Fairfax,30-39,214,9,1
05/30/2020,Lord Fairfax,40-49,223,9,1
05/30/2020,Lord Fairfax,50-59,236,16,2
05/30/2020,Lord Fairfax,60-69,172,32,8
05/30/2020,Lord Fairfax,70-79,93,24,11
05/30/2020,Lord Fairfax,80+,99,26,27
05/30/2020,Lord Fairfax,Missing,2,0,0
05/30/2020,Loudoun,0-9,87,1,0
05/30/2020,Loudoun,10-19,153,0,0
05/30/2020,Loudoun,20-29,391,3,0
05/30/2020,Loudoun,30-39,454,14,0
05/30/2020,Loudoun,40-49,543,22,0
05/30/2020,Loudoun,50-59,412,27,1
05/30/2020,Loudoun,60-69,188,27,3
05/30/2020,Loudoun,70-79,100,30,10
05/30/2020,Loudoun,80+,155,38,48
05/30/2020,Loudoun,Missing,46,0,0
05/30/2020,Mount Rogers,0-9,18,1,0
05/30/2020,Mount Rogers,10-19,27,0,0
05/30/2020,Mount Rogers,20-29,51,0,0
05/30/2020,Mount Rogers,30-39,65,4,0
05/30/2020,Mount Rogers,40-49,48,0,0
05/30/2020,Mount Rogers,50-59,45,3,0
05/30/2020,Mount Rogers,60-69,36,3,0
05/30/2020,Mount Rogers,70-79,22,9,1
05/30/2020,Mount Rogers,80+,19,5,5
05/30/2020,Mount Rogers,Missing,0,0,0
05/30/2020,New River,0-9,3,0,0
05/30/2020,New River,10-19,5,0,0
05/30/2020,New River,20-29,27,0,0
05/30/2020,New River,30-39,11,1,0
05/30/2020,New River,40-49,13,1,0
05/30/2020,New River,50-59,17,3,0
05/30/2020,New River,60-69,17,2,0
05/30/2020,New River,70-79,10,6,1
05/30/2020,New River,80+,6,2,0
05/30/2020,New River,Missing,0,0,0
05/30/2020,Norfolk,0-9,9,0,0
05/30/2020,Norfolk,10-19,28,1,0
05/30/2020,Norfolk,20-29,103,1,0
05/30/2020,Norfolk,30-39,108,8,0
05/30/2020,Norfolk,40-49,85,10,0
05/30/2020,Norfolk,50-59,76,13,0
05/30/2020,Norfolk,60-69,46,16,1
05/30/2020,Norfolk,70-79,19,13,2
05/30/2020,Norfolk,80+,9,6,3
05/30/2020,Norfolk,Missing,7,1,0
05/30/2020,Peninsula,0-9,16,0,0
05/30/2020,Peninsula,10-19,15,1,0
05/30/2020,Peninsula,20-29,73,1,0
05/30/2020,Peninsula,30-39,72,6,1
05/30/2020,Peninsula,40-49,71,5,1
05/30/2020,Peninsula,50-59,101,16,2
05/30/2020,Peninsula,60-69,101,27,3
05/30/2020,Peninsula,70-79,77,36,10
05/30/2020,Peninsula,80+,46,23,15
05/30/2020,Peninsula,Missing,11,0,0
